Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04920:Adipocytokine signaling pathway	16	21.052631578947366	1.1439514054687985E-16	ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000007783, ENSMUSG00000015846, ENSMUSG00000040618, ENSMUSG00000024981, ENSMUSG00000022383, ENSMUSG00000020333, ENSMUSG00000027513, ENSMUSG00000018796, ENSMUSG00000022878, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000039656, ENSMUSG00000015843, ENSMUSG00000078937	76	72	7691	22.48830409356725	8.43769498715119E-15	2.173507670390717E-15	1.658729537929758E-13
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	11	14.473684210526317	3.0038816125954696E-16	ENSMUSG00000031278, ENSMUSG00000037071, ENSMUSG00000032079, ENSMUSG00000018796, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000026385, ENSMUSG00000050553, ENSMUSG00000025059, ENSMUSG00000032081, ENSMUSG00000020333	73	39	18082	69.86371619248331	2.0750068330244176E-13	3.742836489293955E-14	3.364347406106926E-12
GOTERM_BP_DIRECT	GO:0015909~long-chain fatty acid transport	8	10.526315789473683	1.3961498003073008E-15	ENSMUSG00000059316, ENSMUSG00000031808, ENSMUSG00000054422, ENSMUSG00000002944, ENSMUSG00000028773, ENSMUSG00000023057, ENSMUSG00000078937, ENSMUSG00000000440	73	10	18082	198.158904109589	8.991696276439143E-13	1.4496688759857473E-13	1.3030731469534807E-11
GOTERM_BP_DIRECT	GO:0001676~long-chain fatty acid metabolic process	9	11.842105263157894	1.7861907322977055E-15	ENSMUSG00000059316, ENSMUSG00000018796, ENSMUSG00000031808, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000030382, ENSMUSG00000024600, ENSMUSG00000020333, ENSMUSG00000027359	73	18	18082	123.84931506849314	1.106670310946356E-12	1.589709751744958E-13	1.4289525858381646E-11
GOTERM_MF_DIRECT	GO:0008289~lipid binding	17	22.36842105263158	2.622325230620059E-14	ENSMUSG00000002250, ENSMUSG00000032079, ENSMUSG00000005681, ENSMUSG00000054422, ENSMUSG00000026385, ENSMUSG00000028773, ENSMUSG00000022383, ENSMUSG00000027533, ENSMUSG00000032083, ENSMUSG00000023057, ENSMUSG00000032081, ENSMUSG00000028603, ENSMUSG00000062515, ENSMUSG00000019874, ENSMUSG00000002944, ENSMUSG00000020405, ENSMUSG00000017754	76	270	17446	14.453313840155944	5.738076680472659E-12	1.914297418352643E-12	1.4422788768410326E-10
GOTERM_BP_DIRECT	GO:0008152~metabolic process	19	25.0	1.87150658995328E-13	ENSMUSG00000059316, ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000030382, ENSMUSG00000062908, ENSMUSG00000029098, ENSMUSG00000027875, ENSMUSG00000024981, ENSMUSG00000026003, ENSMUSG00000021751, ENSMUSG00000028603, ENSMUSG00000020333, ENSMUSG00000027359, ENSMUSG00000022853, ENSMUSG00000018796, ENSMUSG00000031808, ENSMUSG00000020777, ENSMUSG00000036138, ENSMUSG00000010651	73	463	18082	10.164738601733779	1.1661538401597227E-10	1.457435756926117E-11	1.310054612967296E-9
GOTERM_CC_DIRECT	GO:0005777~peroxisome	12	15.789473684210526	2.5577927102133247E-12	ENSMUSG00000022853, ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000018796, ENSMUSG00000020777, ENSMUSG00000029098, ENSMUSG00000036138, ENSMUSG00000021751, ENSMUSG00000028603, ENSMUSG00000020333, ENSMUSG00000010651, ENSMUSG00000027359	76	131	19662	23.69867416633186	2.532264398169559E-10	1.2661073915555957E-10	1.0103281205342632E-8
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	29	38.15789473684211	1.0451991108302148E-11	ENSMUSG00000032883, ENSMUSG00000031278, ENSMUSG00000007783, ENSMUSG00000026385, ENSMUSG00000029098, ENSMUSG00000027875, ENSMUSG00000024981, ENSMUSG00000025059, ENSMUSG00000026003, ENSMUSG00000021751, ENSMUSG00000028603, ENSMUSG00000027359, ENSMUSG00000018796, ENSMUSG00000028607, ENSMUSG00000024900, ENSMUSG00000050553, ENSMUSG00000031710, ENSMUSG00000010651, ENSMUSG00000026170, ENSMUSG00000062908, ENSMUSG00000040618, ENSMUSG00000020333, ENSMUSG00000022853, ENSMUSG00000031808, ENSMUSG00000020777, ENSMUSG00000002944, ENSMUSG00000032418, ENSMUSG00000036138, ENSMUSG00000078937	76	1721	19662	4.359445242973791	1.0347452894521325E-9	3.449157065739709E-10	2.7523576585195657E-8
REACTOME_PATHWAY	R-MMU-163560:R-MMU-163560	8	10.526315789473683	1.1181697809331623E-11	ENSMUSG00000019874, ENSMUSG00000054422, ENSMUSG00000028773, ENSMUSG00000020405, ENSMUSG00000027533, ENSMUSG00000030546, ENSMUSG00000023057, ENSMUSG00000062515	69	14	7575	62.732919254658384	1.9344379431629477E-9	1.9456154188237024E-9	1.811435045111723E-7
KEGG_PATHWAY	mmu04146:Peroxisome	13	17.105263157894736	1.6611000690418225E-11	ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000029098, ENSMUSG00000024981, ENSMUSG00000021751, ENSMUSG00000028603, ENSMUSG00000020333, ENSMUSG00000027359, ENSMUSG00000022853, ENSMUSG00000018796, ENSMUSG00000020777, ENSMUSG00000036138, ENSMUSG00000010651	76	83	7691	15.850190234622701	1.2624394862825739E-9	2.52487210494357E-10	1.926876080088514E-8
GOTERM_BP_DIRECT	GO:0044539~long-chain fatty acid import	6	7.894736842105263	1.813785785300369E-11	ENSMUSG00000059316, ENSMUSG00000032883, ENSMUSG00000018796, ENSMUSG00000002944, ENSMUSG00000028773, ENSMUSG00000027359	73	7	18082	212.31311154598822	1.1299864599578768E-8	1.2555428269357E-9	1.1285778219646742E-7
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	25	32.89473684210527	5.572704458316365E-11	ENSMUSG00000028240, ENSMUSG00000032883, ENSMUSG00000031278, ENSMUSG00000007783, ENSMUSG00000030382, ENSMUSG00000026385, ENSMUSG00000050195, ENSMUSG00000024981, ENSMUSG00000024600, ENSMUSG00000028603, ENSMUSG00000024665, ENSMUSG00000027359, ENSMUSG00000037071, ENSMUSG00000018796, ENSMUSG00000030546, ENSMUSG00000066072, ENSMUSG00000066071, ENSMUSG00000059316, ENSMUSG00000025202, ENSMUSG00000025203, ENSMUSG00000020333, ENSMUSG00000031808, ENSMUSG00000022878, ENSMUSG00000002944, ENSMUSG00000050445	76	1323	19662	4.888709869912877	5.5169818713451946E-9	1.3792443534333002E-9	1.1006091305174819E-7
GOTERM_MF_DIRECT	GO:0031957~very long-chain fatty acid-CoA ligase activity	6	7.894736842105263	7.108852480296121E-11	ENSMUSG00000059316, ENSMUSG00000031278, ENSMUSG00000031808, ENSMUSG00000030382, ENSMUSG00000024600, ENSMUSG00000027359	76	8	17446	172.16447368421052	1.5568398792353833E-8	3.113677386369701E-9	2.3459213184977203E-7
GOTERM_MF_DIRECT	GO:0102391~decanoate--CoA ligase activity	6	7.894736842105263	7.108852480296121E-11	ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000018796, ENSMUSG00000024981, ENSMUSG00000020333, ENSMUSG00000027359	76	8	17446	172.16447368421052	1.5568398792353833E-8	3.113677386369701E-9	2.3459213184977203E-7
KEGG_PATHWAY	mmu01040:Biosynthesis of unsaturated fatty acids	9	11.842105263157894	1.0678896570256336E-10	ENSMUSG00000037071, ENSMUSG00000020777, ENSMUSG00000050195, ENSMUSG00000029098, ENSMUSG00000025202, ENSMUSG00000036138, ENSMUSG00000025203, ENSMUSG00000010651, ENSMUSG00000024665	76	27	7691	33.73245614035088	8.115957239596128E-9	1.3526602322324692E-9	1.0322933351247792E-7
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	9	11.842105263157894	1.3771902323845614E-10	ENSMUSG00000028240, ENSMUSG00000032079, ENSMUSG00000005681, ENSMUSG00000028773, ENSMUSG00000002108, ENSMUSG00000015568, ENSMUSG00000032083, ENSMUSG00000032081, ENSMUSG00000062515	73	63	18082	35.38551859099804	8.579896970672962E-8	8.579895147755818E-9	7.712265301353544E-7
KEGG_PATHWAY	mmu04931:Insulin resistance	13	17.105263157894736	4.906964076660374E-10	ENSMUSG00000059316, ENSMUSG00000030382, ENSMUSG00000040618, ENSMUSG00000022383, ENSMUSG00000024122, ENSMUSG00000024600, ENSMUSG00000027513, ENSMUSG00000027359, ENSMUSG00000031808, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000002108, ENSMUSG00000078937	76	110	7691	11.959688995215311	3.7292923638077013E-8	5.327560997516978E-9	4.0657702349471677E-7
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	12	15.789473684210526	1.6323145507706845E-9	ENSMUSG00000028240, ENSMUSG00000037071, ENSMUSG00000026170, ENSMUSG00000050195, ENSMUSG00000078597, ENSMUSG00000063929, ENSMUSG00000025202, ENSMUSG00000050445, ENSMUSG00000025203, ENSMUSG00000066072, ENSMUSG00000028712, ENSMUSG00000066071	76	212	17446	12.993545183714001	3.574768131509032E-7	5.9579481103129985E-8	4.4888650146193825E-6
KEGG_PATHWAY	mmu04152:AMPK signaling pathway	13	17.105263157894736	2.8836087398673813E-9	ENSMUSG00000007783, ENSMUSG00000050195, ENSMUSG00000040618, ENSMUSG00000025202, ENSMUSG00000024122, ENSMUSG00000000440, ENSMUSG00000025203, ENSMUSG00000027513, ENSMUSG00000037071, ENSMUSG00000022878, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000078937	76	128	7691	10.277857730263158	2.1915423642493437E-7	2.7394283028740124E-8	2.0906163364038517E-6
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	17	22.36842105263158	4.490390970751578E-9	ENSMUSG00000028240, ENSMUSG00000026170, ENSMUSG00000062908, ENSMUSG00000050195, ENSMUSG00000029098, ENSMUSG00000025202, ENSMUSG00000026003, ENSMUSG00000021751, ENSMUSG00000025203, ENSMUSG00000024665, ENSMUSG00000022853, ENSMUSG00000037071, ENSMUSG00000020777, ENSMUSG00000032418, ENSMUSG00000050445, ENSMUSG00000066072, ENSMUSG00000066071	76	604	17446	6.460918438480307	9.833951363225069E-7	1.2850693710457899E-7	9.682029507879238E-6
GOTERM_MF_DIRECT	GO:0004768~stearoyl-CoA 9-desaturase activity	5	6.578947368421052	4.69431733715357E-9	ENSMUSG00000037071, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000025203, ENSMUSG00000024665	76	6	17446	191.2938596491228	1.028054980034554E-6	1.2850693710457899E-7	9.682029507879238E-6
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	10	13.157894736842104	6.6942949695555414E-9	ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000018796, ENSMUSG00000007783, ENSMUSG00000024900, ENSMUSG00000050553, ENSMUSG00000024981, ENSMUSG00000025059, ENSMUSG00000078937, ENSMUSG00000020333	76	153	19662	16.909184726522188	6.627349883325806E-7	1.3254704039719973E-7	1.0576986051897755E-5
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	17	22.36842105263158	7.142921199126188E-9	ENSMUSG00000028240, ENSMUSG00000026170, ENSMUSG00000062908, ENSMUSG00000050195, ENSMUSG00000029098, ENSMUSG00000025202, ENSMUSG00000026003, ENSMUSG00000021751, ENSMUSG00000025203, ENSMUSG00000024665, ENSMUSG00000022853, ENSMUSG00000037071, ENSMUSG00000020777, ENSMUSG00000032418, ENSMUSG00000050445, ENSMUSG00000066072, ENSMUSG00000066071	73	676	18082	6.2291075626165195	4.450030056002419E-6	4.0454908245960136E-7	3.636396246827878E-5
GOTERM_MF_DIRECT	GO:0000062~fatty-acyl-CoA binding	7	9.210526315789473	7.569960819469463E-9	ENSMUSG00000020777, ENSMUSG00000026385, ENSMUSG00000062908, ENSMUSG00000029098, ENSMUSG00000026003, ENSMUSG00000021751, ENSMUSG00000028603	76	35	17446	45.91052631578947	1.6578200405792387E-6	1.842023799404236E-7	1.387826150236068E-5
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	17	22.36842105263158	8.287564667172536E-9	ENSMUSG00000059316, ENSMUSG00000028240, ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000007783, ENSMUSG00000050195, ENSMUSG00000024981, ENSMUSG00000025202, ENSMUSG00000025203, ENSMUSG00000020333, ENSMUSG00000024665, ENSMUSG00000027359, ENSMUSG00000037071, ENSMUSG00000018796, ENSMUSG00000050445, ENSMUSG00000066072, ENSMUSG00000066071	76	710	19662	6.194477390659748	8.204685656432176E-7	1.3674481700834684E-7	1.0911960145110505E-5
GOTERM_BP_DIRECT	GO:0006869~lipid transport	9	11.842105263157894	1.3494293113049091E-8	ENSMUSG00000059316, ENSMUSG00000032079, ENSMUSG00000031808, ENSMUSG00000005681, ENSMUSG00000020405, ENSMUSG00000032083, ENSMUSG00000032081, ENSMUSG00000028603, ENSMUSG00000017754	73	111	18082	20.083672713809698	8.406909336788893E-6	7.005787174524653E-7	6.297336786089575E-5
REACTOME_PATHWAY	R-MMU-5362517:R-MMU-5362517	7	9.210526315789473	1.4678410099273288E-8	ENSMUSG00000002250, ENSMUSG00000024900, ENSMUSG00000015846, ENSMUSG00000027533, ENSMUSG00000039656, ENSMUSG00000015843, ENSMUSG00000078937	69	20	7575	38.423913043478265	2.5393617510971467E-6	1.277021678636776E-6	1.1889512180411364E-4
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	8	10.526315789473683	1.7136312561633112E-8	ENSMUSG00000037071, ENSMUSG00000032883, ENSMUSG00000002108, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000015568, ENSMUSG00000025203, ENSMUSG00000024665	73	74	18082	26.778230285079598	1.0675865848241983E-5	8.21224825069033E-7	7.381796180395803E-5
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	7	9.210526315789473	6.382218703288291E-8	ENSMUSG00000002250, ENSMUSG00000015846, ENSMUSG00000002108, ENSMUSG00000022383, ENSMUSG00000039656, ENSMUSG00000015843, ENSMUSG00000000440	73	53	18082	32.71491341431894	3.976043329023682E-5	2.7223467006090313E-6	2.44705321403059E-4
GOTERM_BP_DIRECT	GO:0070328~triglyceride homeostasis	6	7.894736842105263	6.554606823296223E-8	ENSMUSG00000032079, ENSMUSG00000002108, ENSMUSG00000015568, ENSMUSG00000032083, ENSMUSG00000032081, ENSMUSG00000002289	73	27	18082	55.0441400304414	4.083436810609076E-5	2.7223467006090313E-6	2.44705321403059E-4
GOTERM_CC_DIRECT	GO:0031090~organelle membrane	8	10.526315789473683	6.931307503143292E-8	ENSMUSG00000028240, ENSMUSG00000037071, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000050445, ENSMUSG00000025203, ENSMUSG00000066072, ENSMUSG00000066071	76	94	19662	22.017917133258678	6.861971125093902E-6	9.802849183016942E-7	7.822475610690287E-5
REACTOME_PATHWAY	R-MMU-193368:R-MMU-193368	7	9.210526315789473	8.358099226616401E-8	ENSMUSG00000028240, ENSMUSG00000026170, ENSMUSG00000015846, ENSMUSG00000030382, ENSMUSG00000021751, ENSMUSG00000028603, ENSMUSG00000027359	69	26	7575	29.556856187290972	1.445940772326626E-5	4.108110480727276E-6	3.824792516539187E-4
REACTOME_PATHWAY	R-MMU-2046106:R-MMU-2046106	6	7.894736842105263	9.443932139602932E-8	ENSMUSG00000018796, ENSMUSG00000020777, ENSMUSG00000036138, ENSMUSG00000028603, ENSMUSG00000010651, ENSMUSG00000024665	69	14	7575	47.04968944099379	1.6337869902849356E-5	4.108110480727276E-6	3.824792516539187E-4
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	14	18.421052631578945	1.1491033123278779E-7	ENSMUSG00000059316, ENSMUSG00000031278, ENSMUSG00000032883, ENSMUSG00000030382, ENSMUSG00000027875, ENSMUSG00000024981, ENSMUSG00000028603, ENSMUSG00000020333, ENSMUSG00000027359, ENSMUSG00000022853, ENSMUSG00000018796, ENSMUSG00000031808, ENSMUSG00000036138, ENSMUSG00000010651	76	479	17446	6.709262718382595	2.5165047344621883E-5	2.5165362539980522E-6	1.8960204653409985E-4
GOTERM_CC_DIRECT	GO:0042627~chylomicron	5	6.578947368421052	1.3600963499353313E-7	ENSMUSG00000032079, ENSMUSG00000005681, ENSMUSG00000015568, ENSMUSG00000032083, ENSMUSG00000032081	76	13	19662	99.50404858299595	1.3464864128454046E-5	1.6831192330449724E-6	1.3430951455611396E-4
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	7	9.210526315789473	1.4100647999935748E-7	ENSMUSG00000002250, ENSMUSG00000015846, ENSMUSG00000002108, ENSMUSG00000022383, ENSMUSG00000039656, ENSMUSG00000015843, ENSMUSG00000000440	76	56	17446	28.69407894736842	3.0879944512340884E-5	2.807310829078117E-6	2.1150971999903625E-4
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	6	7.894736842105263	1.6099370905014961E-7	ENSMUSG00000032079, ENSMUSG00000005681, ENSMUSG00000030162, ENSMUSG00000022383, ENSMUSG00000032083, ENSMUSG00000032081	73	32	18082	46.44349315068493	1.0029405901446076E-4	6.2686925461402005E-6	5.634779816755236E-4
GOTERM_BP_DIRECT	GO:1903966~monounsaturated fatty acid biosynthetic process	4	5.263157894736842	2.4145522960132145E-7	ENSMUSG00000037071, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000025203	73	4	18082	247.69863013698628	1.5041531267645514E-4	8.848624002448428E-6	7.953819328043529E-4
GOTERM_MF_DIRECT	GO:0032896~palmitoyl-CoA 9-desaturase activity	4	5.263157894736842	3.043100821855668E-7	ENSMUSG00000037071, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000025203	76	4	17446	229.55263157894737	6.664169747083726E-5	5.126454461433779E-6	3.862397196970655E-4
GOTERM_MF_DIRECT	GO:0004095~carnitine O-palmitoyltransferase activity	4	5.263157894736842	3.043100821855668E-7	ENSMUSG00000028607, ENSMUSG00000007783, ENSMUSG00000024900, ENSMUSG00000078937	76	4	17446	229.55263157894737	6.664169747083726E-5	5.126454461433779E-6	3.862397196970655E-4
GOTERM_BP_DIRECT	GO:0006636~unsaturated fatty acid biosynthetic process	5	6.578947368421052	3.05096620215996E-7	ENSMUSG00000037071, ENSMUSG00000050195, ENSMUSG00000025202, ENSMUSG00000025203, ENSMUSG00000024665	73	15	18082	82.5662100456621	1.9005716022324481E-4	1.0019549301867237E-5	9.006336451116616E-4
GOTERM_BP_DIRECT	GO:0006810~transport	24	31.57894736842105	3.0557212959145663E-7	ENSMUSG00000059316, ENSMUSG00000032079, ENSMUSG00000005681, ENSMUSG00000054422, ENSMUSG00000026385, ENSMUSG00000028773, ENSMUSG00000027533, ENSMUSG00000032083, ENSMUSG00000023057, ENSMUSG00000032081, ENSMUSG00000028427, ENSMUSG00000028603, ENSMUSG00000062515, ENSMUSG00000024665, ENSMUSG00000025006, ENSMUSG00000019874, ENSMUSG00000028607, ENSMUSG00000031808, ENSMUSG00000024900, ENSMUSG00000002944, ENSMUSG00000020405, ENSMUSG00000031710, ENSMUSG00000078937, ENSMUSG00000017754	73	1822	18082	3.262770100596965	1.9035334632899747E-4	1.0019549301867237E-5	9.006336451116616E-4
