Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-909733:R-HSA-909733	3	3.4482758620689653	0.04691656561138101	ENSG00000126709, ENSG00000089127, ENSG00000120738	48	67	9075	8.465485074626866	0.9895903169771414	1.0	100.0
GOTERM_MF_DIRECT	GO:0004861~cyclin-dependent protein serine/threonine kinase inhibitor activity	2	2.2988505747126435	0.050926513535838644	ENSG00000123080, ENSG00000168517	81	11	16881	37.89225589225589	0.9999861271408376	1.0	100.0
GOTERM_MF_DIRECT	GO:0004065~arylsulfatase activity	2	2.2988505747126435	0.05542715840155185	ENSG00000137573, ENSG00000183876	81	12	16881	34.73456790123456	0.9999949836563923	1.0	100.0
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	6	6.896551724137931	0.059940646212109754	ENSG00000105894, ENSG00000117399, ENSG00000111206, ENSG00000166923, ENSG00000089685, ENSG00000162772	77	466	16792	2.8078702413466363	0.9999999999999999	1.0	100.0
GOTERM_MF_DIRECT	GO:0008484~sulfuric ester hydrolase activity	2	2.2988505747126435	0.06880301933836286	ENSG00000137573, ENSG00000183876	81	15	16881	27.787654320987656	0.9999997629206893	1.0	100.0
GOTERM_BP_DIRECT	GO:0044849~estrous cycle	2	2.2988505747126435	0.07425169665020938	ENSG00000105894, ENSG00000120738	77	17	16792	25.65622612681436	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0060384~innervation	2	2.2988505747126435	0.07844584693689234	ENSG00000130477, ENSG00000137573	77	18	16792	24.230880230880235	1.0	1.0	100.0
KEGG_PATHWAY	hsa04114:Oocyte meiosis	3	3.4482758620689653	0.07901946182780466	ENSG00000117399, ENSG00000157456, ENSG00000164611	30	111	6879	6.197297297297299	0.9992241292030039	1.0	100.0
REACTOME_PATHWAY	R-HSA-156711:R-HSA-156711	2	2.2988505747126435	0.07978621214407358	ENSG00000111206, ENSG00000157456	48	16	9075	23.632812499999996	0.9996289521373677	1.0	100.0
BIOCARTA	h_bcellsurvivalPathway:B Cell Survival Pathway	2	2.2988505747126435	0.08026515214113623	ENSG00000089685, ENSG00000170345	10	15	1625	21.666666666666664	0.9819778414523326	1.0	100.0
GOTERM_MF_DIRECT	GO:0004745~retinol dehydrogenase activity	2	2.2988505747126435	0.08199180253830161	ENSG00000121039, ENSG00000125845	81	18	16881	23.156378600823043	0.9999999888014011	1.0	100.0
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	9	10.344827586206897	0.08452651960398994	ENSG00000101096, ENSG00000168874, ENSG00000111206, ENSG00000146592, ENSG00000105516, ENSG00000120738, ENSG00000170345, ENSG00000162772, ENSG00000164611	81	961	16881	1.9517863336801942	0.9999999938028162	1.0	100.0
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	2	2.2988505747126435	0.0867779715281525	ENSG00000125845, ENSG00000170345	77	20	16792	21.807792207792208	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	5	5.747126436781609	0.08919510051240881	ENSG00000118898, ENSG00000173166, ENSG00000169067, ENSG00000139725, ENSG00000133135	84	371	18224	2.9238865357463735	0.9999821035495131	1.0	100.0
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	5	5.747126436781609	0.09281803841678632	ENSG00000164761, ENSG00000125845, ENSG00000170345, ENSG00000171951, ENSG00000125730	77	379	16792	2.877017441661241	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0045736~negative regulation of cyclin-dependent protein serine/threonine kinase activity	2	2.2988505747126435	0.09503574455940385	ENSG00000123080, ENSG00000168517	77	22	16792	19.825265643447466	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	3	3.4482758620689653	0.09562426635515843	ENSG00000167772, ENSG00000166923, ENSG00000125730	77	115	16792	5.6889892715979675	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	3	3.4482758620689653	0.10031468116595894	ENSG00000125966, ENSG00000099953, ENSG00000138316	81	113	16881	5.532940019665682	0.9999999998502401	1.0	100.0
GOTERM_CC_DIRECT	GO:0009986~cell surface	6	6.896551724137931	0.10113893793685573	ENSG00000105894, ENSG00000137573, ENSG00000125845, ENSG00000102854, ENSG00000166923, ENSG00000187688	84	542	18224	2.401686874011597	0.9999961802898992	1.0	100.0
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	3	3.4482758620689653	0.10127023120201352	ENSG00000166473, ENSG00000187688, ENSG00000058668	77	119	16792	5.49776274146022	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	4	4.597701149425287	0.10238129224559568	ENSG00000117399, ENSG00000089685, ENSG00000157456, ENSG00000164611	77	248	16792	3.5173858399664852	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0000982~transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	2	2.2988505747126435	0.10356438146730239	ENSG00000170345, ENSG00000162772	81	23	16881	18.122383252818032	0.999999999930962	1.0	100.0
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	3	3.4482758620689653	0.10412760659500925	ENSG00000197632, ENSG00000164611, ENSG00000125730	77	121	16792	5.406890630031126	1.0	1.0	100.0
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	3	3.4482758620689653	0.10473963358802933	ENSG00000101096, ENSG00000164761, ENSG00000170345	30	131	6879	5.251145038167938	0.9999339923624054	1.0	100.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	7	8.045977011494253	0.10720504196854369	ENSG00000101096, ENSG00000125845, ENSG00000111206, ENSG00000120738, ENSG00000173894, ENSG00000162772, ENSG00000168517	77	720	16792	2.1202020202020204	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	4	4.597701149425287	0.10799277367410244	ENSG00000108947, ENSG00000125845, ENSG00000099139, ENSG00000166923	77	254	16792	3.434297985479088	1.0	1.0	100.0
REACTOME_PATHWAY	R-HSA-69273:R-HSA-69273	2	2.2988505747126435	0.10807050726176924	ENSG00000111206, ENSG00000157456	48	22	9075	17.1875	0.9999808838759218	1.0	100.0
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	3	3.4482758620689653	0.11282979786276119	ENSG00000125845, ENSG00000153071, ENSG00000125730	77	127	16792	5.151446978218632	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	2	2.2988505747126435	0.11535917164850745	ENSG00000137573, ENSG00000125730	77	27	16792	16.153920153920154	1.0	1.0	100.0
REACTOME_PATHWAY	R-HSA-174800:R-HSA-174800	2	2.2988505747126435	0.11730814581996678	ENSG00000167772, ENSG00000099139	48	24	9075	15.755208333333332	0.9999928900543142	1.0	100.0
GOTERM_BP_DIRECT	GO:0040007~growth	2	2.2988505747126435	0.11936947304560092	ENSG00000125845, ENSG00000157456	77	28	16792	15.576994434137292	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	2	2.2988505747126435	0.11936947304560092	ENSG00000167772, ENSG00000171951	77	28	16792	15.576994434137292	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	2	2.2988505747126435	0.12733633031405261	ENSG00000137573, ENSG00000099139	77	30	16792	14.53852813852814	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	3	3.4482758620689653	0.12773096160807423	ENSG00000111206, ENSG00000089685, ENSG00000157456	77	137	16792	4.775428950611433	1.0	1.0	100.0
REACTOME_PATHWAY	R-HSA-2500257:R-HSA-2500257	3	3.4482758620689653	0.12957002646662838	ENSG00000117399, ENSG00000089685, ENSG00000157456	48	121	9075	4.6875	0.9999981175884468	1.0	100.0
REACTOME_PATHWAY	R-HSA-2559580:R-HSA-2559580	3	3.4482758620689653	0.13306044333739947	ENSG00000123080, ENSG00000173894, ENSG00000170345	48	123	9075	4.611280487804878	0.9999987148972894	1.0	100.0
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	2	2.2988505747126435	0.1391534352719203	ENSG00000125845, ENSG00000153071	77	33	16792	13.216843762298307	1.0	1.0	100.0
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	3	3.4482758620689653	0.14248750306860827	ENSG00000101096, ENSG00000146592, ENSG00000058668	30	158	6879	4.353797468354431	0.9999984443215325	1.0	100.0
GOTERM_BP_DIRECT	GO:0030282~bone mineralization	2	2.2988505747126435	0.14305726837627974	ENSG00000105894, ENSG00000125845	77	34	16792	12.82811306340718	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	7	8.045977011494253	0.14402445289068347	ENSG00000142619, ENSG00000167772, ENSG00000089685, ENSG00000162772, ENSG00000167900, ENSG00000168517, ENSG00000087076	81	749	16881	1.9477327795084802	0.9999999999999964	1.0	100.0
GOTERM_MF_DIRECT	GO:0004869~cysteine-type endopeptidase inhibitor activity	2	2.2988505747126435	0.1492775541565311	ENSG00000089685, ENSG00000164611	81	34	16881	12.259259259259258	0.9999999999999991	1.0	100.0
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	2	2.2988505747126435	0.15081259720969473	ENSG00000137573, ENSG00000125845	77	36	16792	12.115440115440117	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	5	5.747126436781609	0.15089891950243492	ENSG00000167772, ENSG00000153071, ENSG00000166923, ENSG00000197632, ENSG00000089685	77	455	16792	2.396460682174968	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	3	3.4482758620689653	0.15244997244959807	ENSG00000117399, ENSG00000164611, ENSG00000133135	77	153	16792	4.276037687802393	1.0	1.0	100.0
REACTOME_PATHWAY	R-HSA-1592389:R-HSA-1592389	2	2.2988505747126435	0.15773182894131532	ENSG00000125966, ENSG00000099953	48	33	9075	11.458333333333332	0.999999917246385	1.0	100.0
GOTERM_BP_DIRECT	GO:0010811~positive regulation of cell-substrate adhesion	2	2.2988505747126435	0.15849865559274254	ENSG00000105894, ENSG00000154175	77	38	16792	11.477785372522215	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0005267~potassium channel activity	2	2.2988505747126435	0.16134008074732425	ENSG00000116396, ENSG00000171303	81	37	16881	11.265265265265265	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	2	2.2988505747126435	0.16231589936209584	ENSG00000123080, ENSG00000100526	77	39	16792	11.183483183483185	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	2	2.2988505747126435	0.16231589936209584	ENSG00000105894, ENSG00000170345	77	39	16792	11.183483183483185	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0001658~branching involved in ureteric bud morphogenesis	2	2.2988505747126435	0.17366539786310453	ENSG00000125845, ENSG00000166923	77	42	16792	10.384662956091528	1.0	1.0	100.0
BIOCARTA	h_bcrPathway:BCR Signaling Pathway	2	2.2988505747126435	0.17368622550745533	ENSG00000101096, ENSG00000170345	10	34	1625	9.558823529411766	0.9998945711094697	1.0	100.0
BIOCARTA	h_gpcrPathway:Signaling Pathway from G-Protein Families	2	2.2988505747126435	0.17368622550745533	ENSG00000101096, ENSG00000170345	10	34	1625	9.558823529411766	0.9998945711094697	1.0	100.0
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	7	8.045977011494253	0.17551068010105464	ENSG00000105894, ENSG00000137573, ENSG00000099194, ENSG00000089127, ENSG00000185432, ENSG00000170345, ENSG00000133135	84	828	18224	1.8341384863123993	0.9999999998438115	1.0	100.0
GOTERM_MF_DIRECT	GO:0008201~heparin binding	3	3.4482758620689653	0.17565771968932287	ENSG00000105894, ENSG00000154175, ENSG00000163898	81	160	16881	3.9076388888888887	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0008152~metabolic process	3	3.4482758620689653	0.17639956459621497	ENSG00000137573, ENSG00000197355, ENSG00000183876	77	168	16792	3.8942486085343226	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	5	5.747126436781609	0.1787598829377352	ENSG00000125845, ENSG00000089685, ENSG00000170345, ENSG00000162772, ENSG00000171303	81	465	16881	2.2409398645957785	1.0	1.0	100.0
KEGG_PATHWAY	hsa05168:Herpes simplex infection	3	3.4482758620689653	0.17966474990170167	ENSG00000089127, ENSG00000170345, ENSG00000125730	30	183	6879	3.7590163934426233	0.999999967095938	1.0	100.0
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	2	2.2988505747126435	0.1848631220479956	ENSG00000115457, ENSG00000170345	77	45	16792	9.692352092352094	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0046332~SMAD binding	2	2.2988505747126435	0.18496068473621505	ENSG00000125845, ENSG00000153071	81	43	16881	9.693367786391043	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0005216~ion channel activity	2	2.2988505747126435	0.18496068473621505	ENSG00000187688, ENSG00000171303	81	43	16881	9.693367786391043	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	9	10.344827586206897	0.18832801106542213	ENSG00000212864, ENSG00000125966, ENSG00000099953, ENSG00000089127, ENSG00000138316, ENSG00000120738, ENSG00000089685, ENSG00000167900, ENSG00000133135	81	1169	16881	1.6045052751639575	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation	2	2.2988505747126435	0.1959110748735386	ENSG00000125845, ENSG00000153071	77	48	16792	9.086580086580087	1.0	1.0	100.0
BIOCARTA	h_fcer1Pathway:Fc Epsilon Receptor I Signaling in Mast Cells	2	2.2988505747126435	0.19682361412268368	ENSG00000101096, ENSG00000170345	10	39	1625	8.333333333333334	0.9999730272824907	1.0	100.0
GOTERM_BP_DIRECT	GO:0007507~heart development	3	3.4482758620689653	0.20089992856642472	ENSG00000105894, ENSG00000125845, ENSG00000099139	77	183	16792	3.5750479029167557	1.0	1.0	100.0
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	3	3.4482758620689653	0.20267398046291704	ENSG00000146592, ENSG00000058668, ENSG00000170345	30	198	6879	3.4742424242424246	0.9999999972309773	1.0	100.0
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	2	2.2988505747126435	0.2041417338605984	ENSG00000187908, ENSG00000168077	81	48	16881	8.68364197530864	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	3	3.4482758620689653	0.20585049455584178	ENSG00000187908, ENSG00000168077, ENSG00000153071	77	186	16792	3.5173858399664852	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	3	3.4482758620689653	0.207503802465355	ENSG00000121039, ENSG00000125845, ENSG00000157456	77	187	16792	3.4985762900201403	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0051301~cell division	4	4.597701149425287	0.21113493561187233	ENSG00000117399, ENSG00000089685, ENSG00000157456, ENSG00000164611	77	350	16792	2.4923191094619668	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0008022~protein C-terminus binding	3	3.4482758620689653	0.213425559966856	ENSG00000117399, ENSG00000153071, ENSG00000171303	81	182	16881	3.4352869352869355	1.0	1.0	100.0
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	3	3.4482758620689653	0.21354071766258853	ENSG00000117399, ENSG00000146592, ENSG00000125730	30	205	6879	3.3556097560975613	0.9999999991608626	1.0	100.0
BIOCARTA	h_tcrPathway:T Cell Receptor Signaling Pathway	2	2.2988505747126435	0.21938332207402225	ENSG00000101096, ENSG00000170345	10	44	1625	7.386363636363637	0.9999931290682104	1.0	100.0
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	5	5.747126436781609	0.23068694080397295	ENSG00000111206, ENSG00000146592, ENSG00000120738, ENSG00000170345, ENSG00000162772	81	518	16881	2.0116545116545117	1.0	1.0	100.0
KEGG_PATHWAY	hsa05210:Colorectal cancer	2	2.2988505747126435	0.23133380635881504	ENSG00000089685, ENSG00000170345	30	62	6879	7.396774193548387	0.9999999998853993	1.0	100.0
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	4	4.597701149425287	0.23701000733234362	ENSG00000101096, ENSG00000185697, ENSG00000170345, ENSG00000162772	81	355	16881	2.3482524778299423	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0000976~transcription regulatory region sequence-specific DNA binding	2	2.2988505747126435	0.24117638848101827	ENSG00000120738, ENSG00000162772	81	58	16881	7.186462324393358	1.0	1.0	100.0
KEGG_PATHWAY	hsa05031:Amphetamine addiction	2	2.2988505747126435	0.2443332627613981	ENSG00000146592, ENSG00000170345	30	66	6879	6.948484848484848	0.9999999999740141	1.0	100.0
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	2	2.2988505747126435	0.24554527460330575	ENSG00000105894, ENSG00000137573	77	62	16792	7.0347716799329705	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	3	3.4482758620689653	0.2458485449324953	ENSG00000171365, ENSG00000058668, ENSG00000171303	77	210	16792	3.115398886827458	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0043195~terminal bouton	2	2.2988505747126435	0.24685364022160722	ENSG00000130477, ENSG00000109255	84	62	18224	6.998463901689708	0.9999999999999961	1.0	100.0
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	2	2.2988505747126435	0.24754980986269745	ENSG00000099194, ENSG00000167772	30	67	6879	6.844776119402985	0.9999999999820707	1.0	100.0
REACTOME_PATHWAY	R-HSA-2467813:R-HSA-2467813	3	3.4482758620689653	0.24860760106970134	ENSG00000117399, ENSG00000089685, ENSG00000164611	48	185	9075	3.0658783783783785	0.9999999999983881	1.0	100.0
GOTERM_CC_DIRECT	GO:0044297~cell body	2	2.2988505747126435	0.25029550498885494	ENSG00000121039, ENSG00000187688	84	63	18224	6.887377173091458	0.9999999999999977	1.0	100.0
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	3	3.4482758620689653	0.25088021572090385	ENSG00000164761, ENSG00000120738, ENSG00000089685	77	213	16792	3.071520029266508	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	28	32.18390804597701	0.2512920002725961	ENSG00000101096, ENSG00000130477, ENSG00000123080, ENSG00000173166, ENSG00000187908, ENSG00000197632, ENSG00000117399, ENSG00000168874, ENSG00000165124, ENSG00000100526, ENSG00000158164, ENSG00000089127, ENSG00000169067, ENSG00000185432, ENSG00000089685, ENSG00000168517, ENSG00000164611, ENSG00000212864, ENSG00000111206, ENSG00000120738, ENSG00000186193, ENSG00000172346, ENSG00000143248, ENSG00000121039, ENSG00000131094, ENSG00000186352, ENSG00000168209, ENSG00000103145	84	5222	18224	1.1632835439805949	0.999999999999998	1.0	100.0
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	2	2.2988505747126435	0.2523844889656569	ENSG00000137033, ENSG00000153071	77	64	16792	6.8149350649350655	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	2	2.2988505747126435	0.2523844889656569	ENSG00000099953, ENSG00000138316	77	64	16792	6.8149350649350655	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	6	6.896551724137931	0.25265251706790476	ENSG00000165124, ENSG00000137573, ENSG00000142619, ENSG00000125966, ENSG00000099953, ENSG00000166473	81	717	16881	1.7439950410661706	1.0	1.0	100.0
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	2	2.2988505747126435	0.2539432926493684	ENSG00000101096, ENSG00000170345	30	69	6879	6.6463768115942035	0.999999999991466	1.0	100.0
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	2	2.2988505747126435	0.25578111610341814	ENSG00000164761, ENSG00000115457	77	65	16792	6.710089910089911	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0007049~cell cycle	3	3.4482758620689653	0.25759439913255044	ENSG00000117399, ENSG00000100526, ENSG00000111206	77	217	16792	3.0149021485427014	1.0	1.0	100.0
