NAME	TITLE	SCORE	
STYK1		1.0	
BNC1		1.0	
CNTD1		1.0	
CCL11		1.0	
COMP		1.0	
CRTAM		1.0	
FBN2		1.0	
HES7		1.0	
KLHL30		1.0	
MEOX2		1.0	
ZFYVE28		1.0	
GRHL3		1.0	
DPYSL3		1.0	
IKZF4		1.0	
ACSBG1		1.0	
TMEFF1		1.0	
CNN1		1.0	
SCTR		1.0	
GALNT14		1.0	
RAB25		1.0	
KRT79		1.0	
FAM13C		1.0	
CENPH		1.0	
PYCR1		1.0	
MXD3		1.0	
C11orf80		1.0	
GPR171		1.0	
TCTEX1D4		1.0	
FREM2		1.0	
MUTYH		1.0	
CFTR		1.0	
TMEM54		1.0	
PRR7		1.0	
LGALS2		1.0	
PARM1		1.0	
SNAI3		1.0	
F2RL1		1.0	
EGFLAM		1.0	
MYO7B		1.0	
OTUD6A		1.0	
CDC25C		1.0	
KLHL10		1.0	
MUC16		1.0	
WFDC12		1.0	
BUB1		1.0	
VCAN		1.0	
GYPA		1.0	
GLIS3		1.0	
PACSIN1		1.0	
SLC4A11		1.0	
PGLYRP1		1.0	
TSPO2		1.0	
CELF4		1.0	
TLR9		1.0	
PCDHGA10		1.0	
EREG		1.0	
MEGF11		1.0	
NCCRP1		1.0	
TSLP		1.0	
BEX2		1.0	
CDHR2		1.0	
SCN5A		1.0	
MMP8		1.0	
FXYD7		1.0	
LTK		1.0	
IL1RL2		1.0	
MCTP1		1.0	
PBX4		1.0	
ADIG		1.0	
GJB6		1.0	
MYOZ3		1.0	
EBF1		1.0	
LRCH2		1.0	
DEPDC1		1.0	
GRAP2		1.0	
HEPACAM2		1.0	
DUSP9		1.0	
FBXL2		1.0	
SLC10A6		1.0	
NCS1		1.0	
ELFN1		1.0	
IL27		1.0	
SMIM35		1.0	
SVOPL		1.0	
VIT		1.0	
LINGO4		1.0	
NOD2		1.0	
LRRC8E		1.0	
CDKN3		1.0	
HOXA1		1.0	
PCDHGA9		1.0	
TMEM231		1.0	
KLK8		1.0	
ITGB6		1.0	
GPR174		1.0	
NRN1L		1.0	
KLHL38		1.0	
CPXM2		1.0	
CACNG7		1.0	
RASD2		1.0	
CDC6		1.0	
GPR82		1.0	
RASEF		1.0	
TRIM66		1.0	
L3MBTL4		1.0	
SDCBP2		1.0	
ZFP82		1.0	
POPDC2		1.0	
RADIL		1.0	
RASL12		1.0	
TECTB		1.0	
PRR18		1.0	
KCNA7		1.0	
COL7A1		1.0	
SCX		1.0	
FUT4		1.0	
FAM107A		1.0	
ALPK2		1.0	
MYOC		1.0	
RBFOX1		1.0	
ARNTL2		1.0	
SMCP		1.0	
CACNA1H		1.0	
H4C13		1.0	
RAB37		1.0	
ARHGAP8		1.0	
UBE2D4		1.0	
APOD		1.0	
CLCN1		1.0	
ECT2L		1.0	
MFRP		1.0	
AIF1L		1.0	
DKK2		1.0	
FREM3		1.0	
PDPN		1.0	
FBXO47		1.0	
C3orf52		1.0	
CRYBB1		1.0	
MEP1A		1.0	
SLC6A17		1.0	
TSIX		1.0	
EFCAB11		1.0	
KCNA3		1.0	
TUBB1		1.0	
PNPLA3		1.0	
AOC3		1.0	
CCDC136		1.0	
ZNF473		1.0	
HIF3A		1.0	
ANKLE1		1.0	
AGER		1.0	
FAM163B		1.0	
ZBTB3		1.0	
CDKN2A		1.0	
TXK		1.0	
KNTC1		1.0	
SLC23A3		1.0	
GAL3ST4		1.0	
GDPD3		1.0	
TSPAN10		1.0	
CRYBA4		1.0	
TYR		1.0	
ZNF382		1.0	
ACTR3B		1.0	
IPCEF1		1.0	
PRF1		1.0	
RAVER2		1.0	
AP1M2		1.0	
PAX9		1.0	
GSTO2		1.0	
HOXC4		1.0	
HPDL		1.0	
IRX3		1.0	
HSF5		1.0	
ANKRD61		1.0	
UPK1B		1.0	
CDC7		1.0	
NLRP1		1.0	
VWA3A		1.0	
GPRASP2		1.0	
HSH2D		1.0	
SEMA3G		1.0	
CCL3		1.0	
VWC2		1.0	
TSSK2		1.0	
LY6K		1.0	
ATP8A2		1.0	
NUP62CL		1.0	
IQGAP3		1.0	
GRM1		1.0	
ETV4		1.0	
NFE2		1.0	
FJX1		1.0	
SPTLC3		1.0	
EPN3		1.0	
SFXN4		1.0	
SACS		1.0	
F2RL2		1.0	
ANKRD22		1.0	
KCNH7		1.0	
PTGFR		1.0	
FNDC8		1.0	
IQCA1		1.0	
TRIM67		1.0	
CACNA1F		1.0	
GNG3		1.0	
WSCD1		1.0	
OLFM4		1.0	
TGM4		1.0	
UBASH3A		1.0	
CLVS1		1.0	
SH2D1A		1.0	
HOXC8		1.0	
PCDHGA1		1.0	
RASL10A		1.0	
TRPM1		1.0	
ASB16		1.0	
ATP1B4		1.0	
BARX2		1.0	
BMPR1B		1.0	
CACNG8		1.0	
FGF13		1.0	
KCNN3		1.0	
MCHR1		1.0	
MMEL1		1.0	
MSTN		1.0	
PIP5K1B		1.0	
POPDC3		1.0	
PRRT4		1.0	
PTX3		1.0	
RP1		1.0	
SCML2		1.0	
TNR		1.0	
WI2-2373I1.2		1.0	
GLP2R		1.0	
DLGAP5		1.0	
GNAO1		1.0	
PCDHGB1		1.0	
TMEM240		1.0	
SGPP2		1.0	
MIOX		1.0	
ZNF618		1.0	
ADAMTS8		1.0	
CHST9		1.0	
HDX		1.0	
KIF19		1.0	
PRR15L		1.0	
RSPH9		1.0	
CASS4		1.0	
CCDC89		1.0	
TMEM150C		1.0	
TMEM163		1.0	
SLC14A1		1.0	
PDE6C		1.0	
IP6K3		1.0	
GAD1		1.0	
CCDC103		1.0	
MYLK3		1.0	
DOC2B		1.0	
MYH7B		1.0	
ZNF184		1.0	
CCR3		1.0	
NEK5		1.0	
PSMB11		1.0	
JAKMIP1		1.0	
SLC24A3		1.0	
ZNF366		1.0	
LDLRAD2		1.0	
SH3RF2		1.0	
SRSF12		1.0	
TMEM130		1.0	
CLIC6		1.0	
DNAI1		1.0	
ESRP1		1.0	
CDKL4		1.0	
FSD2		1.0	
C17orf107		1.0	
PCDHB12		1.0	
EFS		1.0	
CDKL3		1.0	
AMH		1.0	
PLAG1		1.0	
CNR1		1.0	
MAMLD1		1.0	
TRIM10		1.0	
CREG2		1.0	
CR2		1.0	
SLIT2		1.0	
CYP2AB1P		1.0	
SELE		1.0	
E2F7		1.0	
SPIRE2		1.0	
CCDC92		1.0	
TMEM117		1.0	
KCNMB1		1.0	
SHOX2		1.0	
SLC39A12		1.0	
TMPRSS11E		1.0	
STAC		1.0	
ZCWPW2		1.0	
B4GALNT4		1.0	
C1orf162		1.0	
FOLR1		1.0	
EXO1		1.0	
TRIM46		1.0	
KIF14		1.0	
APBA2		1.0	
VGLL3		1.0	
SYCE1		1.0	
IGF2		1.0	
SGIP1		1.0	
OR2AG2		1.0	
PIWIL2		1.0	
AHRR		1.0	
ARNT2		1.0	
FABP12		1.0	
GPR88		1.0	
PPM1N		1.0	
CD226		1.0	
LCA5		1.0	
INPP4B		1.0	
GABRG1		1.0	
OR5M11		1.0	
MMP3		1.0	
STEAP1		1.0	
PTPRN		1.0	
TNNI3		1.0	
C17orf100		1.0	
S100A14		1.0	
SLC35F3		1.0	
CD27		1.0	
SLC6A4		1.0	
ABCC12		1.0	
NLRP10		1.0	
NRG1		1.0	
RNF32		1.0	
FAM71F2		1.0	
PCDHA6		1.0	
UNC5CL		1.0	
OPN1SW		1.0	
PCSK2		1.0	
VSIG2		1.0	
OR2V1		1.0	
GUCA1B		1.0	
IZUMO1		1.0	
AKAP4		1.0	
BOC		1.0	
AGBL2		1.0	
BFSP2		1.0	
CTF2P		1.0	
FGF10		1.0	
GALR3		1.0	
IL17D		1.0	
LALBA		1.0	
LY6G6C		1.0	
NLRP5		1.0	
OTOS		1.0	
SFRP2		1.0	
YPEL4		1.0	
EID3		1.0	
KIF18B		1.0	
CA9		1.0	
LRRC17		1.0	
ARMC2		1.0	
GALNT12		1.0	
PLS1		1.0	
CKAP2L		1.0	
APC2		1.0	
DSG1		1.0	
LOX		1.0	
AURKB		1.0	
BBS12		1.0	
SP6		1.0	
LEFTY1		1.0	
SH2D2A		1.0	
PMEL		1.0	
HEY2		1.0	
FLRT3		1.0	
C2CD4C		1.0	
H4C4		1.0	
HAS3		1.0	
ITGA2		1.0	
CREB5		1.0	
PCDHB6		1.0	
COLQ		1.0	
SDK2		1.0	
DNAJB7		1.0	
IL7		1.0	
SRRM3		1.0	
HOXB7		1.0	
LGI3		1.0	
SLC52A3		1.0	
A2M		1.0	
SPACA1		1.0	
TMEM215		1.0	
CTLA4		1.0	
MDGA1		1.0	
CCDC8		1.0	
CRLF1		1.0	
LHFPL4		1.0	
CTSG		1.0	
RUNX1T1		1.0	
BEND6		1.0	
GGN		1.0	
TNFSF8		1.0	
SDK1		1.0	
SPINK4		1.0	
KIF2C		1.0	
ACR		1.0	
FXYD2		1.0	
STC1		1.0	
CNGA2		1.0	
COX4I2		1.0	
DUOXA1		1.0	
GPR85		1.0	
GUCA2B		1.0	
HOXD10		1.0	
LRRC9		1.0	
LRRN2		1.0	
NPAS3		1.0	
SGCD		1.0	
TGM3		1.0	
XYLT1		1.0	
DOK7		1.0	
ANO2		1.0	
FFAR2		1.0	
NRXN3		1.0	
VIL1		1.0	
PTN		1.0	
CLDN6		1.0	
DMRT2		1.0	
FHDC1		1.0	
NXNL1		1.0	
IL18RAP		1.0	
TMEM150B		1.0	
TCTE3		1.0	
PCDHGA11		1.0	
ATG9B		1.0	
POU5F2		1.0	
NKX2-6		1.0	
SLC7A15P		1.0	
CRMP1		1.0	
APLNR		1.0	
CACNA1E		1.0	
GAPT		1.0	
PROKR1		1.0	
CKMT1A		1.0	
PLA2G2D		1.0	
SLC4A9		1.0	
TRAIP		1.0	
SYTL3		1.0	
MAP3K9		1.0	
COL6A5		1.0	
SRPX		1.0	
KCNH3		1.0	
RBM46		1.0	
CTTNBP2		1.0	
SLC4A5		1.0	
HTRA4		1.0	
ZCCHC18		1.0	
LZTS1		1.0	
NEFH		1.0	
KCNQ5		1.0	
PRKG2		1.0	
CCL21		1.0	
MYL7		1.0	
SLC44A4		1.0	
INHA		1.0	
CD8B		1.0	
TNFRSF4		1.0	
FEZ1		1.0	
B3GNT7		1.0	
DNMT3L		1.0	
GAL3ST3		1.0	
IL19		1.0	
PDE6A		1.0	
S100B		1.0	
SPINT4		1.0	
TAC4		1.0	
CAPSL		1.0	
P2RX1		1.0	
ZNF93		1.0	
AFF3		1.0	
TEX14		1.0	
ATP13A5		1.0	
FOXH1		1.0	
PDIA2		1.0	
EBF4		1.0	
CNKSR2		1.0	
FAM3B		1.0	
PRKD1		1.0	
BTBD8		1.0	
TMEM91		1.0	
FGF11		1.0	
PAPPA		1.0	
TSKS		1.0	
GRHL2		1.0	
NDC80		1.0	
CDKL1		1.0	
CXXC4		1.0	
BDKRB2		1.0	
IL11		1.0	
OSBPL10		1.0	
KIAA0895		1.0	
P2RX5		1.0	
FAM83D		1.0	
A4GNT		1.0	
PAQR5		1.0	
DNAJB13		1.0	
KCNA5		1.0	
SCIN		1.0	
GLB1L2		1.0	
C17orf98		1.0	
KL		1.0	
PRSS57		1.0	
TUB		1.0	
KCNG4		1.0	
LARP6		1.0	
SPATA25		1.0	
COL25A1		1.0	
TTK		1.0	
PCDHGC5		1.0	
GOT1L1		1.0	
GP9		1.0	
PADI4		1.0	
FSTL3		1.0	
GRIK4		1.0	
CELF3		1.0	
XKR6		1.0	
ZPBP		1.0	
TRNP1		1.0	
LYPD6		1.0	
CD6		1.0	
TEAD4		1.0	
ADAMTS16		1.0	
SLC5A11		1.0	
PITX3		1.0	
ULBP1		1.0	
DOK6		1.0	
CENPI		1.0	
POMC		1.0	
CDH10		1.0	
EPGN		1.0	
NCAN		1.0	
OR2Y1		1.0	
PCP2		1.0	
ZDHHC23		1.0	
C2orf80		1.0	
OVOL2		1.0	
DNM3		1.0	
TNFRSF13C		1.0	
ANKRD29		1.0	
SPEF2		1.0	
MESP2		1.0	
STARD6		1.0	
ZNF521		1.0	
FGF12		1.0	
TNK1		1.0	
PCDHB14		1.0	
LEFTY2		1.0	
MYBPC3		1.0	
CSDC2		1.0	
TUBB4A		1.0	
BEST1		1.0	
FAM178B		1.0	
MAPK13		1.0	
SH3GL2		1.0	
UBXN10		1.0	
TSSK4		1.0	
NRK		1.0	
BAIAP3		1.0	
TLL1		1.0	
ADORA3		1.0	
KIF15		1.0	
CACNB2		1.0	
PCDHGC4		1.0	
SHD		1.0	
GATA3		1.0	
FOSB		1.0	
MIR425		1.0	
RNF17		1.0	
LRRC19		1.0	
ABCA4		1.0	
CDH16		1.0	
CHST10		1.0	
ANKMY1		1.0	
LRRTM2		1.0	
NTF4		1.0	
TLX2		1.0	
PHYHIP		1.0	
RAB44		1.0	
PRRT1		1.0	
FBXO24		1.0	
SLC28A3		1.0	
PDE1C		1.0	
SLC12A3		1.0	
CDH19		1.0	
SHH		1.0	
LPAR5		1.0	
TMEM169		1.0	
PCDHB8		1.0	
CLDN10		1.0	
TOX3		1.0	
NECAB2		1.0	
CREB3L4		1.0	
COL4A6		1.0	
SHCBP1		1.0	
SPDYA		1.0	
FAM184B		1.0	
CCT8L1P		1.0	
FAM83C		1.0	
PDZD7		1.0	
CHGA		1.0	
NETO1		1.0	
SCG2		1.0	
IL23A		1.0	
CACNA1G		1.0	
IL6		1.0	
TNFSF9		1.0	
ASB5		1.0	
HRCT1		1.0	
MRGPRX3		1.0	
LDHC		1.0	
GPC2		1.0	
VTCN1		1.0	
WDR72		1.0	
MEG8		1.0	
CRACD		1.0	
CYTL1		1.0	
LINGO1		1.0	
NOVA1		1.0	
TYRO3		1.0	
ESCO2		1.0	
DBNDD1		1.0	
C17orf67		1.0	
C2orf73		1.0	
CEACAM19		1.0	
KCNH1		1.0	
LRFN2		1.0	
OXGR1		1.0	
PDCD1LG2		1.0	
PPP2R2C		1.0	
SLC35F1		1.0	
TMEM212		1.0	
TRIM17		1.0	
ZMAT4		1.0	
HYAL4		1.0	
OTOP1		1.0	
PAK3		1.0	
TNFRSF13B		1.0	
WNT6		1.0	
ARC		1.0	
MCF2		1.0	
TMEM198		1.0	
KCNK4		1.0	
NUF2		1.0	
CASKIN1		1.0	
UMODL1		1.0	
ADAMTSL3		1.0	
PCDHB4		1.0	
B3GNT5		1.0	
TRPC1		1.0	
CDCA5		1.0	
SPATA17		1.0	
CHRDL1		1.0	
ANGPTL1		1.0	
EDAR		1.0	
FBXO15		1.0	
FNDC9		1.0	
GPR31		1.0	
GZMK		1.0	
ICAM5		1.0	
LAMP3		1.0	
LRRC3B		1.0	
NMRK2		1.0	
PADI1		1.0	
RBP3		1.0	
SCT		1.0	
SERP2		1.0	
ST18		1.0	
TROAP		1.0	
OAZ3		1.0	
DDN		1.0	
B3GALT5		1.0	
SLC6A19		1.0	
TTC16		1.0	
PLIN1		1.0	
SSTR2		1.0	
WFIKKN2		1.0	
NTRK3		1.0	
SH2D5		1.0	
ZNF287		1.0	
C6orf141		1.0	
CDH7		1.0	
R3HDML		1.0	
USP50		1.0	
DCSTAMP		1.0	
ADORA2B		1.0	
BMP8B		1.0	
DIRAS2		1.0	
ENO4		1.0	
OPTC		1.0	
RGS9BP		1.0	
DDX4		1.0	
DIO2		1.0	
WFDC3		1.0	
NUDT17		1.0	
FBXL13		1.0	
SMARCA1		1.0	
SERPINB2		1.0	
LCN8		1.0	
TIGD4		1.0	
ZPBP2		1.0	
DSCC1		1.0	
SLC30A8		1.0	
EGR3		1.0	
ZNF575		1.0	
CCDC87		1.0	
DACH1		1.0	
ADAM7		1.0	
SFMBT2		1.0	
NR4A3		1.0	
PCDH19		1.0	
C3orf80		1.0	
C4orf51		1.0	
CDSN		1.0	
CRTAC1		1.0	
CTHRC1		1.0	
DLX2		1.0	
FGFBP1		1.0	
HDGFL1		1.0	
HMX1		1.0	
IL12A		1.0	
KRT17		1.0	
LYPD5		1.0	
PATE2		1.0	
PPP1R14D		1.0	
PSPN		1.0	
SCGB1C1		1.0	
SLC1A6		1.0	
SNHG9		1.0	
SPINK8		1.0	
TCF15		1.0	
TSHR		1.0	
ZNF385C		1.0	
IL1R2		1.0	
KHDRBS2		1.0	
FAM50B		1.0	
PRR11		1.0	
CYP11A1		1.0	
OMP		1.0	
KCNRG		1.0	
COL8A2		1.0	
FOXC1		1.0	
EDIL3		1.0	
GK5		1.0	
NXPH1		1.0	
NLGN3		1.0	
ZNF831		1.0	
P4HTM		1.0	
SULT6B1		1.0	
FAM83E		1.0	
FOXD2		1.0	
MESP1		1.0	
PTCHD1		1.0	
DKKL1		1.0	
LTA		1.0	
PTCRA		1.0	
STAT4		1.0	
GNGT1		1.0	
RAB26		1.0	
ST8SIA2		1.0	
SLC2A10		1.0	
SLA2		1.0	
HKDC1		1.0	
MPP2		1.0	
SLC36A2		1.0	
KLK1		1.0	
ZBTB8B		1.0	
SIDT1		1.0	
AKAP3		1.0	
ATP8B3		1.0	
C4orf36		1.0	
CEACAM16		1.0	
CHL1		1.0	
CHRNE		1.0	
CMTM2		1.0	
DNAJC5B		1.0	
DUOX2		1.0	
NAV3		1.0	
PLCXD3		1.0	
SH2D4B		1.0	
SPZ1		1.0	
SYTL5		1.0	
GALR2		1.0	
GREB1L		1.0	
PCDHGB4		1.0	
KLRG2		1.0	
GJA5		1.0	
CARD14		1.0	
KREMEN2		1.0	
RGSL1		1.0	
SLC7A13		1.0	
TMEM151B		1.0	
TMPRSS13		1.0	
NMNAT2		1.0	
CRISP2		1.0	
CCL17		1.0	
PHYHIPL		1.0	
HS3ST1		1.0	
SCNN1G		1.0	
ABHD16B		1.0	
ACVR1C		1.0	
ARTN		1.0	
CEACAM18		1.0	
PLA2G5		1.0	
TRPM6		1.0	
SCN3B		1.0	
ZNF641		1.0	
ZNF185		1.0	
CERCAM		1.0	
MORN4		1.0	
ARHGEF4		1.0	
SLC2A13		1.0	
B3GALT2		1.0	
CLSTN2		1.0	
CYP4F22		1.0	
C22orf23		1.0	
SKA3		1.0	
KCNIP3		1.0	
CCR6		1.0	
PRSS35		1.0	
AVIL		1.0	
CMA1		1.0	
GP2		1.0	
RETN		1.0	
COL9A3		1.0	
DKK4		1.0	
STAG3		1.0	
UGT2A1		1.0	
SYNC		1.0	
SCN3A		1.0	
DUOXA2		1.0	
HYAL6P		1.0	
TG		1.0	
TTC22		1.0	
GPX2		1.0	
GSPT2		1.0	
PAX5		1.0	
CRX		1.0	
COL8A1		1.0	
KCNJ15		1.0	
CXCR1		1.0	
SLC1A7		1.0	
BSPRY		1.0	
PLCD4		1.0	
SLC7A14		1.0	
GCNT7		1.0	
HMGCLL1		1.0	
NALCN		1.0	
PCDHGB5		1.0	
RNFT2		1.0	
PRTG		1.0	
PAQR6		1.0	
AURKC		1.0	
POF1B		1.0	
GARNL3		1.0	
PRM1		1.0	
EPHB1		1.0	
TNFRSF25		1.0	
PNMA8B		1.0	
NAP1L5		1.0	
SLIT1		1.0	
CA11		1.0	
ACOXL		1.0	
ZNF583		1.0	
ADCY10		1.0	
C1orf112		1.0	
ERCC6L		1.0	
ADAMTS3		1.0	
STIL		1.0	
PCDH11X		1.0	
CAMK2A		1.0	
ADAMTS17		1.0	
CLIC3		1.0	
LEP		1.0	
ALOX15		1.0	
LRFN1		1.0	
ASPRV1		1.0	
PNMA1		1.0	
SERTAD4		1.0	
SERPINA5		1.0	
ZSCAN18		1.0	
FAM169A		1.0	
DCTD		1.0	
MYO1H		1.0	
ZNF239		1.0	
NANOS1		1.0	
CALY		1.0	
ENKUR		1.0	
PLCH2		1.0	
NPY1R		1.0	
PACRG		1.0	
FAP		1.0	
GBGT1		1.0	
C8orf58		1.0	
KLF5		1.0	
SYT4		1.0	
CAMK4		1.0	
HOXB6		1.0	
PRKAR1B		1.0	
EFCAB7		1.0	
GRIP2		1.0	
TARM1		1.0	
BPIFC		1.0	
ANO7		1.0	
DOK5		1.0	
RBP7		1.0	
C3orf22		1.0	
CASC1		1.0	
CNGB3		1.0	
FAM71D		1.0	
LANCL3		1.0	
TRPM5		1.0	
WSCD2		1.0	
OSCP1		1.0	
ADCY8		1.0	
DRP2		1.0	
GDF11		1.0	
MUC4		1.0	
NXF3		1.0	
TMED6		1.0	
HOXC6		1.0	
KLHDC7B		1.0	
ABCA13		1.0	
CHRNB4		1.0	
FSCB		1.0	
GAL		1.0	
GNG8		1.0	
H2AC11		1.0	
LOC100505841		1.0	
LRRC69		1.0	
SALL4		1.0	
SPAG11B		1.0	
SYNGR3		1.0	
WBP2NL		1.0	
XKRX		1.0	
BARX1		1.0	
KLHL32		1.0	
ANO5		1.0	
BRSK1		1.0	
TECTA		1.0	
NCAPG		1.0	
CDH17		1.0	
PRRT3		1.0	
GRIN2C		1.0	
TSBP1		1.0	
KIF5C		1.0	
CTNND2		1.0	
B3GNT4		1.0	
BCL2L15		1.0	
PLB1		1.0	
SCN10A		1.0	
BHLHE22		1.0	
FAM186B		1.0	
LOC728392		1.0	
ERP27		1.0	
GABRR2		1.0	
UBXN11		1.0	
PRDM5		1.0	
PLD5		1.0	
LRRN4		1.0	
MGST2		1.0	
CST7		1.0	
FCAMR		1.0	
ISM1		1.0	
KLRG1		1.0	
LY6G6D		1.0	
GATA1		1.0	
ARL9		1.0	
BCAT1		1.0	
GNG14		1.0	
NKX2-2		1.0	
RASSF10		1.0	
SHISA7		1.0	
