NAME	TITLE	SCORE	
CD300A		5.7325044	
ZFC3H1		5.7321925	
CNOT6L		5.72961	
KLHDC7A		5.729373	
HIVEP1		5.7283044	
IDO2		5.7231874	
POLR2A		5.7230077	
OTUD4		5.72285	
MMP7		5.7221637	
PARVA		5.722158	
CYP1A2		5.718744	
SDHB		5.7185	
JMY		5.7110248	
MAP3K13		5.710776	
ATP6V1F		5.710498	
SP1		5.7104664	
AURKAIP1		5.7077136	
TYROBP		5.7047534	
SLC35D1		5.702704	
APOM		5.7008867	
REV3L		5.7008295	
GDA		5.698235	
UBR2		5.697939	
C19orf53		5.697907	
GPC4		5.691879	
MGAT5		5.689995	
STAT5B		5.688096	
DNAJC13		5.687077	
PSMA1		5.6786366	
PDE3B		5.6707964	
MFGE8		5.6636815	
ATL3		5.662043	
SLC38A2		5.6585083	
PNPLA2		5.6572247	
CAST		5.653464	
PCGF3		5.65019	
PLXNB1		5.6498327	
FRS2		5.644362	
RPL28		5.642122	
IFIH1		5.641869	
XIRP2		5.6417756	
IL6R		5.641556	
ITPR1		5.636979	
SDHD		5.6331854	
DNAJC3		5.6291466	
MMP19		5.619981	
CLIC1		5.618242	
CBR1		5.6173973	
RNF169		5.613037	
SOX5		5.6096263	
PLSCR1		5.6059813	
UBXN1		5.601472	
PSMD8		5.598653	
SETX		5.596898	
HTT		5.5965457	
SEC14L4		5.590405	
BET1L		5.587406	
LUZP1		5.586618	
GLRX5		5.5789995	
MRPL54		5.578167	
ESRRA		5.57339	
POLR2E		5.573288	
MRPL43		5.5713587	
FKBP8		5.571067	
PHF20L1		5.5695686	
SERINC2		5.5679555	
TBC1D9B		5.5638123	
DYNC1H1		5.5591397	
PCDHGB8P		5.559067	
NDUFS5		5.5583887	
CISD1		5.5558176	
ODC1		5.5555606	
SLC35B2		5.5476484	
HAL		5.546622	
SUDS3		5.543181	
SIK2		5.543028	
SPC25		5.541303	
RPL37A		5.5360217	
MYOT		5.533532	
EIF3A		5.526514	
MYL3		5.5230584	
ULK2		5.517371	
GRPEL1		5.5165224	
DMGDH		5.5162854	
MON2		5.5158567	
VKORC1		5.514055	
ZCCHC2		5.512715	
SAMD9L		5.512633	
SCYL2		5.512092	
MRPS18A		5.5108476	
MYL2		5.508697	
GAS2		5.5081897	
SNRPC		5.504933	
CDC42EP5		5.5024586	
GSK3B		5.5004864	
DENND5B		5.4980636	
NCOA1		5.497913	
LPGAT1		5.492031	
ERMP1		5.4920235	
WDR92		5.489547	
NDUFA5		5.4878697	
FAM168A		5.48039	
STON2		5.477919	
HERC4		5.477722	
ZBTB33		5.477449	
TUSC2		5.477273	
KIAA0100		5.4771924	
NFIC		5.475378	
NDUFB11		5.473975	
CAPRIN1		5.463769	
YOD1		5.4632125	
SLC30A7		5.4628944	
APOE		5.462871	
AGXT		5.4618154	
DYRK2		5.4611588	
ATXN1L		5.46007	
SFT2D1		5.4582777	
ALCAM		5.457202	
RPS4X		5.455033	
ST3GAL1		5.4550285	
SLC2A2		5.449125	
CST3		5.4472632	
DIP2C		5.446207	
APLP2		5.4429445	
TOMM22		5.442396	
TRPM7		5.4411216	
NACC2		5.4391637	
ID2		5.4375896	
HLA-DQA1		5.436842	
COG5		5.4337153	
GNMT		5.431478	
MYO1E		5.431263	
PPFIBP1		5.429881	
PSME4		5.42819	
CAPG		5.4231205	
GANAB		5.4229665	
LLPH		5.419491	
DOHH		5.4193535	
TACC1		5.4189076	
DOCK7		5.4176497	
TRDN		5.4158726	
AHSA1		5.4137974	
COBLL1		5.412195	
ATP5PO		5.4105997	
SH3BP5		5.4023743	
BST2		5.3973913	
ATP5F1D		5.392179	
RPS23		5.392106	
COL18A1		5.39202	
ZZEF1		5.391769	
NDUFA2		5.391679	
ATP5PD		5.3876114	
NUFIP2		5.3868365	
PPP1R12A		5.3816924	
MAP1LC3B		5.3802385	
MTUS1		5.380105	
C2CD2		5.3788934	
ZSWIM7		5.37738	
HIVEP2		5.375961	
AUH		5.3757796	
CDK12		5.3743763	
TSC22D3		5.374058	
CRAT		5.373536	
MRPL52		5.3735228	
ECE1		5.372701	
IPO7		5.372167	
NDUFAB1		5.3688264	
SH3D19		5.368341	
SOCS2		5.366385	
LMTK2		5.366242	
SLC39A14		5.363977	
ACSS3		5.3637586	
CLPP		5.359838	
MPC1		5.3586345	
TBCK		5.356736	
HAGH		5.349735	
COPE		5.3489575	
POU2F1		5.3476033	
DDAH1		5.3462067	
TMEM37		5.3421845	
ANAPC13		5.341034	
BCORL1		5.340425	
SLC22A25		5.340185	
GPCPD1		5.3390336	
RMND5A		5.3371744	
TNS1		5.3320155	
GAPVD1		5.330638	
ITGAV		5.3301926	
BCL9L		5.329663	
DPP8		5.3240824	
EPRS1		5.323235	
UBE3A		5.322623	
SHPRH		5.3202963	
PSMB7		5.31922	
NCOR1		5.3172045	
FGA		5.316701	
NDUFS3		5.3161964	
POMP		5.315547	
POLR2C		5.3154387	
FOXK1		5.3144317	
NCOR2		5.312768	
SBF2		5.3125024	
PLEKHO1		5.309947	
ZNF771		5.308179	
CMAHP		5.3072114	
S1PR1		5.3069153	
COMMD5		5.3063574	
RIF1		5.306185	
KANSL1		5.3042617	
YIF1A		5.30279	
NDUFB5		5.299851	
LGMN		5.299398	
HADH		5.299316	
AP1S1		5.2982254	
LAMTOR2		5.297481	
BOLA1		5.2961526	
ROGDI		5.295714	
UBE2S		5.2923937	
PBRM1		5.291948	
POLD4		5.2902956	
UBB		5.290014	
RPL29		5.2895064	
S100A13		5.2876925	
COQ10B		5.2876735	
UQCR11		5.2870264	
SLC12A7		5.2850237	
TPP2		5.283598	
SFPQ		5.283582	
RPL23A		5.2832236	
ATP5F1C		5.282607	
CA3		5.282443	
XIAP		5.2818403	
SALL1		5.278446	
GADD45GIP1		5.2727456	
BBX		5.2723618	
RPL8		5.270843	
CERT1		5.267956	
HLA-DRB5		5.2675543	
PFKFB2		5.2668643	
PTEN		5.266479	
CDC14B		5.2654724	
YLPM1		5.263169	
DCUN1D4		5.2624354	
ANKIB1		5.2611737	
UQCRB		5.2574997	
NUDT8		5.257266	
ZNF236		5.2501683	
SECISBP2L		5.2489123	
ARFGEF1		5.2477627	
MDH2		5.247199	
CREB3L3		5.244961	
TRIM14		5.24304	
CDH2		5.2402697	
SPATA13		5.2373238	
XRN1		5.2371645	
NECAB1		5.235771	
SMARCC2		5.2333245	
CAMK1		5.2322183	
TTC36		5.2317805	
BAHCC1		5.2300544	
NDUFC1		5.2279987	
LYSMD3		5.2276115	
BOD1L1		5.2213364	
GBP7		5.2208176	
CHCHD2		5.219611	
TLN1		5.2184987	
RBP1		5.2163343	
SLC22A23		5.2139387	
ATM		5.2037625	
PDLIM5		5.198216	
CIDEB		5.194714	
LAT2		5.194614	
C9		5.1938534	
CLPX		5.191587	
RPL27A		5.1909776	
MED29		5.1893816	
ATF4		5.1891236	
NDUFA13		5.188343	
CORO1B		5.1882024	
CFLAR		5.186229	
EIF2AK2		5.1831036	
UBE4A		5.18224	
NFATC3		5.1818056	
STRN		5.181488	
NCOA6		5.179642	
PGGT1B		5.179116	
GUK1		5.1761746	
ASPH		5.175923	
AHCTF1		5.1757054	
GPX4		5.175652	
C1orf226		5.174	
C18orf32		5.1716685	
RPL19		5.1716433	
MED13L		5.170486	
IMP3		5.168581	
EFNA1		5.1664724	
ENHO		5.164829	
SEC23B		5.1632233	
C9orf16		5.1459713	
USP47		5.1433263	
DDX46		5.141562	
KIAA0355		5.1393313	
PPP4C		5.1391563	
FKBP2		5.1390157	
MET		5.1389484	
MLXIPL		5.1383386	
RETSAT		5.1358113	
SLCO2A1		5.1357813	
KLHDC3		5.1357737	
PPP2R5E		5.135269	
DICER1		5.1300406	
PKN2		5.1276207	
B3GALT1		5.1247177	
ABCA5		5.121078	
HSP90B1		5.119619	
RAPH1		5.1187377	
ALKBH6		5.115597	
AVPI1		5.1134977	
MYO6		5.1123724	
KANK2		5.1115446	
SCAND1		5.1080346	
ABAT		5.1063876	
SLC25A11		5.105664	
KLHL24		5.104932	
ATG4D		5.1041665	
UCP2		5.0991836	
SLC17A4		5.0964675	
FCGR2A		5.096425	
MME		5.0964055	
CYP2F2P		5.0939465	
EXOC4		5.093333	
RSBN1		5.0927367	
COX7A2L		5.091081	
PHLDB2		5.0902386	
CLTB		5.089264	
SDC2		5.0891542	
ZNF148		5.086273	
PRDX1		5.085901	
NLRC5		5.085391	
EIF2AK3		5.08365	
EEF1A1		5.0827084	
TSC1		5.081002	
MPST		5.0795436	
AR		5.0781116	
TPR		5.0771475	
BANF1		5.075829	
CCT7		5.0742693	
ALDH6A1		5.073597	
HSPA13		5.071074	
MTIF3		5.070847	
CPT1B		5.067743	
NCKAP1		5.0674663	
MTX1		5.066192	
DSC2		5.0654607	
AQR		5.0624194	
STT3A		5.061342	
BRI3		5.0612493	
PSENEN		5.058532	
ZNF652		5.058039	
EIF1		5.0558314	
NSFL1C		5.055758	
GATAD2B		5.0552096	
LGR4		5.0531025	
COMT		5.0526013	
SLC4A7		5.05249	
FGB		5.0507817	
CUEDC2		5.0505385	
NANP		5.0437217	
RFC2		5.041271	
PRDX6		5.041104	
COX17		5.0376005	
IDS		5.037378	
TSPO		5.0360274	
DYNLRB1		5.034293	
PREPL		5.032295	
LRBA		5.0304456	
QSER1		5.0296454	
ARHGAP29		5.0281115	
MRTO4		5.02745	
ALAD		5.026659	
UQCRC1		5.024348	
FMO5		5.023674	
CHD4		5.023067	
BTAF1		5.022816	
PEX19		5.0223546	
MAP1LC3A		5.0218096	
FAM167B		5.0197754	
COTL1		5.017603	
PGAP1		5.0161414	
DEDD2		5.015889	
GBF1		5.0132575	
ATOX1		5.0123515	
RHOC		5.0119257	
MEA1		5.011659	
ZC3HAV1		5.008369	
MPC2		5.0072956	
CDK4		5.0053673	
CAMSAP2		5.0026	
RPS17		5.0012736	
SETD2		5.0010858	
NME1		5.000971	
PIK3AP1		5.0004716	
FCER1G		4.99967	
MRPS21		4.9970555	
MRPL11		4.996431	
POP5		4.996138	
COX7C		4.989297	
ADAP2		4.9884653	
RABGAP1L		4.986694	
CA14		4.986454	
MCTP2		4.978524	
SLC36A1		4.977022	
MICAL3		4.976679	
POLDIP2		4.974211	
ZCCHC14		4.9706826	
VPS37A		4.970626	
GABARAP		4.969	
UBE2L6		4.9678187	
ITIH3		4.967608	
ZMYM2		4.966294	
WDR45		4.9653544	
ARHGAP42		4.9650974	
XPO7		4.9650574	
SPC24		4.9630756	
RPL7A		4.9620833	
ATF7		4.9616446	
MTMR4		4.9615736	
PAK2		4.9613123	
PPP4R4		4.9594955	
RNF144B		4.958346	
LECT2		4.9581337	
KIF5B		4.9563956	
TNRC6A		4.9528837	
SERHL2		4.9514284	
KIAA1671		4.9503546	
CKAP5		4.9485645	
GOLGA4		4.9468293	
UPF2		4.945153	
BTBD7		4.940332	
SAMD8		4.93909	
ANKRD11		4.936718	
NBR1		4.936625	
BRWD3		4.936588	
ADAM10		4.93584	
PSME1		4.935403	
ZFAND2B		4.93411	
ATP11B		4.933807	
HLA-E		4.931237	
DNASE2		4.929428	
AHDC1		4.9288654	
MRPL28		4.928338	
SASH1		4.9277596	
SLC10A2		4.9252443	
KDM2A		4.923287	
RFX7		4.92214	
ASGR1		4.9168997	
HNRNPUL2		4.915469	
DDX60		4.913923	
COX5B		4.9080615	
CECR2		4.9059544	
RBM26		4.904206	
RPL21		4.9035487	
UROD		4.9001083	
TMEM53		4.898627	
ARHGEF26		4.898299	
OAT		4.897592	
DAAM1		4.8971777	
RGS3		4.8961444	
ZNF704		4.895933	
DCTN2		4.8940754	
TTLL4		4.893392	
NPC2		4.8929343	
PGLS		4.8923845	
CYTH2		4.890415	
PDS5B		4.887344	
PHIP		4.8870816	
CBL		4.886916	
LTN1		4.884351	
MARF1		4.8828406	
TMEM131		4.880725	
ANXA2		4.8804708	
CTSC		4.8803945	
SLC33A1		4.879581	
IFFO2		4.879518	
HPRT1		4.879372	
MRPL20		4.8791366	
KPNA1		4.8784385	
SEC16A		4.8775706	
NDUFA11		4.8764706	
MRPS34		4.875542	
ZCRB1		4.8751297	
GBP6		4.8734484	
DNAJC19		4.871967	
ANTXR2		4.8715215	
PPIP5K2		4.869573	
FBXL15		4.8695016	
PFKFB1		4.861575	
POLR1D		4.855042	
SERPINB6		4.853579	
