NAME	TITLE	SCORE	
TRIM35		2.866441	
LRIF1		2.8656082	
SETD7		2.8647592	
SH3GLB1		2.8639143	
KCTD12		2.8627815	
DDX58		2.8609316	
ZCCHC2		2.8601363	
GPR89B		2.8600192	
UBIAD1		2.858794	
NOC3L		2.855785	
IRGQ		2.8553596	
AF088041		2.8553317	
RNF111		2.8508239	
CLCC1		2.8482125	
DQ574852		2.8476186	
AX747104		2.8458335	
CYB561D1		2.845339	
SAR1A		2.8440232	
MFGE8		2.8436518	
ATG16L1		2.836781	
CCND3		2.8367627	
SAR1B		2.8353405	
GARS		2.834624	
DNHD1		2.8326902	
TMF1		2.832338	
FLRT2		2.832261	
BC073807		2.8299532	
PTPRR		2.826883	
ABHD5		2.8242438	
GFPT2		2.8221514	
SBDSP1		2.8203347	
DQ592442		2.8171265	
EXOC8		2.8168464	
OCRL		2.80821	
MGAT5		2.807141	
BC047540		2.8059514	
NDST1		2.805679	
CHIC1		2.8027177	
AMOTL1		2.800108	
C10orf137		2.7994466	
NUTM2A-AS1		2.7991781	
LETM2		2.7962916	
CAP1		2.7958996	
OGT		2.7906866	
PCSK7		2.7840152	
TMEM45A		2.7811267	
URB2		2.780661	
TIMM10B		2.7804646	
ERBB4		2.7801917	
CHORDC1		2.7797363	
TFPI		2.778632	
LOC643837		2.777459	
HSPB8		2.7749722	
OAS2		2.771633	
TBC1D8B		2.7712379	
SLC30A1		2.770075	
PLA2G12A		2.7697945	
IFIT3		2.7688024	
ZNF44		2.764077	
HIST1H2BG		2.7606544	
POSTN		2.759473	
SLC3A2		2.7589629	
FMN1		2.756289	
PLAG1		2.7559617	
TSIX		2.7499306	
ISG20L2		2.7496183	
EYA3		2.7494032	
HEATR5B		2.7485752	
SNAP25		2.7453964	
TPMT		2.7445693	
TMEM167A		2.7425554	
BC042616		2.742428	
F3		2.7417972	
DNAH5		2.7397797	
TTL		2.7397194	
RNASEH1		2.7391114	
CYP1B1		2.7386162	
LMTK2		2.735831	
POFUT1		2.7340498	
PHLPP1		2.7319856	
TMEM184B		2.729208	
EPRS		2.7282982	
MPC1		2.7257876	
SCN8A		2.724264	
ARF3		2.7234578	
USP12		2.7230778	
SEC31A		2.7228677	
KATNAL1		2.7224379	
MACF1		2.7219157	
ZSWIM6		2.7201192	
MGP		2.7190962	
AK056780		2.7187726	
LAMA3		2.7156193	
ENTPD1		2.7154927	
LINC00923		2.7134986	
MDM2		2.7120616	
DNAJC24		2.710774	
ANKFY1		2.7099273	
GOSR2		2.7084973	
WDR20		2.706715	
ABCA3		2.7048507	
CEP120		2.7043133	
FICD		2.7027152	
MICAL3		2.7004662	
PLEKHB2		2.698401	
CTAGE5		2.69782	
SLX4		2.6934633	
TAOK2		2.6893106	
POLR3B		2.6885452	
GPATCH2		2.6883786	
ATP6V0A2		2.687845	
BC032034		2.6876981	
CSRP1		2.685712	
LOC642852		2.6836913	
AK091624		2.6835585	
DHRS2		2.6824791	
NR4A2		2.6795466	
LOC100130354		2.6765409	
BC068543		2.6765008	
PICALM		2.6758032	
STAT3		2.6741896	
DDX21		2.6733441	
KLHL11		2.672428	
SEC62		2.6709428	
MTMR9		2.6707757	
TMEM33		2.6694396	
ZPLD1		2.6674156	
VWF		2.66679	
KLHL4		2.666602	
ALKBH8		2.6663425	
PAFAH2		2.6645725	
LOC100505624		2.664517	
CTTNBP2NL		2.6638026	
ELL2		2.6633272	
RBM41		2.6611807	
SEC24D		2.6602266	
MCL1		2.6600683	
MID2		2.6577814	
PAPSS2		2.656675	
PALMD		2.6552138	
PCYT1A		2.6543398	
C1orf198		2.653998	
PDPK1		2.6535406	
KMT2D		2.6530929	
LRRC59		2.6530006	
MTRR		2.648217	
TOMM70A		2.648025	
CREB3L2		2.6465957	
CRIM1		2.6433482	
PITRM1		2.6425774	
PLAUR		2.64081	
SEC16B		2.6388664	
RUNDC1		2.6387753	
HERC4		2.63815	
RECQL		2.6380134	
EIF4G1		2.6379251	
NOLC1		2.6368263	
DIS3		2.6353037	
TNPO1		2.6346703	
HUWE1		2.632948	
CHRNE		2.6329095	
TMEM245		2.632754	
COPA		2.6326013	
ANKRD40		2.6314762	
ARHGAP1		2.6310115	
LATS2		2.6308062	
MSANTD4		2.6303148	
ATRN		2.6296525	
NOMO2		2.625259	
PRKAR2A		2.625071	
DEGS1		2.6234317	
C2CD2L		2.622265	
PSME4		2.621933	
ADAMTS5		2.6212573	
ZFYVE20		2.619673	
INPP5A		2.6169395	
RPP14		2.612411	
SERTAD2		2.6115215	
PAM		2.6105406	
SRPX2		2.6096609	
SOGA3		2.609568	
GPR107		2.609311	
ZBTB9		2.6075761	
ATF6		2.6023166	
DCTN5		2.5969977	
SMG7		2.5966516	
CPD		2.5963163	
C16orf72		2.594558	
TCP11L1		2.5943096	
G0S2		2.5925353	
CLDN1		2.5909142	
MAP3K9		2.5899253	
AK123878		2.5884879	
KCNQ3		2.5878384	
GCN1L1		2.5866082	
DPH3		2.5860806	
CHPF		2.584614	
ENTPD4		2.582696	
STC1		2.5825937	
SMAD3		2.5801456	
PDE1C		2.5796113	
ABCC9		2.575854	
PHC3		2.5734441	
FARSB		2.5711474	
SLC35E1		2.5695362	
KIF21A		2.5693526	
CYLD		2.5677555	
CACNA2D1		2.5666664	
AK127557		2.5660923	
SPDYE2B		2.564787	
NEXN		2.5644736	
ORC3		2.562343	
POLR1A		2.5619469	
PTHLH		2.5609756	
BTRC		2.559104	
GPLD1		2.5577774	
DUSP7		2.5552075	
HELZ2		2.554215	
B3GALT1		2.5533473	
GPC1		2.5528142	
LOC731275		2.5515084	
RIOK1		2.550552	
MMP14		2.5478685	
SPTLC2		2.5478156	
ZNF550		2.547251	
POLR3A		2.5430138	
AX746989		2.542419	
IL34		2.540473	
AHCYL2		2.5401165	
SSR3		2.5383592	
TLL2		2.538077	
ZNF417		2.5372734	
MORC4		2.5355685	
RAI14		2.5348783	
MMAA		2.534799	
HMGCR		2.533692	
TRIP11		2.5335126	
DUSP8		2.5333326	
MMP1		2.5331674	
LSG1		2.5303836	
CCNT1		2.5297284	
ALDH1A3		2.5296774	
CEP290		2.529098	
CEP104		2.526968	
DUSP1		2.525781	
LYRM7		2.5235853	
AGO2		2.5207279	
ENTPD7		2.5193827	
RELN		2.519157	
RIOK2		2.516339	
AX746968		2.5160666	
PLK3		2.5147746	
SH3RF2		2.5113676	
YIPF5		2.510237	
ENTPD5		2.509329	
AAK1		2.5087755	
PRPS1		2.5074844	
NKX3-1		2.5055974	
CRCP		2.5025623	
PSME3		2.5019798	
MYO5A		2.5018122	
NEMF		2.4989207	
COL6A3		2.496146	
SPRED2		2.4941065	
PRDM2		2.492892	
ZBTB21		2.4921365	
ZNF449		2.4918268	
ARL1		2.4906132	
LOC646214		2.4905167	
BRI3BP		2.48981	
STS		2.4895983	
KIAA0232		2.4886036	
ZNF398		2.4843917	
DNAJC5		2.4841757	
MFN2		2.4828556	
TGFBR2		2.4824665	
KIAA0319L		2.4818332	
UAP1		2.4779186	
RTCA		2.4758832	
NCEH1		2.4739587	
KDELR2		2.4731143	
LOC257396		2.4730468	
ZNF542		2.471394	
ZNF721		2.468709	
FAM86C1		2.4673185	
DST		2.466842	
FLG		2.4609914	
SDAD1		2.459722	
LMO7		2.459139	
GPATCH11		2.4590569	
PMM2		2.4567437	
PCDHGA1		2.4558203	
ZZEF1		2.4548826	
ERGIC2		2.454595	
TGFB2		2.4541843	
SEC24C		2.4541495	
RHBDD1		2.4537525	
AMMECR1		2.4534538	
PRRC1		2.453434	
APBB2		2.4533577	
KIAA1468		2.4517958	
SPCS3		2.4510674	
RAD54L2		2.4498558	
NOP16		2.4495516	
SLC26A4		2.446067	
ZBTB43		2.4460232	
LIG4		2.4455671	
TTPAL		2.4443495	
PUM1		2.4440987	
AL832447		2.442824	
FAM73A		2.4420326	
RPL23AP7		2.4390898	
CNOT4		2.4386044	
ATP6AP2		2.4378211	
KMT2A		2.4352787	
AX747516		2.4350982	
HIST2H2AA4		2.4347665	
AHI1		2.4326258	
DPP4		2.4314446	
PDXDC1		2.4300098	
LINC00894		2.4296105	
SDE2		2.429395	
GAPVD1		2.4271877	
LNPEP		2.4264812	
DYNLT3		2.4257064	
ZNF343		2.4229488	
SEZ6L2		2.4217124	
CITED2		2.4213436	
BC070106		2.4206219	
TRIM23		2.4206047	
PRDM10		2.417311	
UBE2G2		2.4170582	
GPR1		2.4163053	
MEG3		2.4153206	
AK023417		2.4146075	
KIAA1328		2.4139605	
KIAA0907		2.4132354	
HIST1H4H		2.4129825	
GABRR2		2.412529	
SYT7		2.4113495	
TROVE2		2.4113033	
COPB2		2.4099834	
HIST1H1C		2.4087734	
ATP13A2		2.407895	
THEM4		2.4073305	
TRMT13		2.4067008	
TAF1A		2.4060445	
ADAMTS6		2.4045978	
NDEL1		2.4040549	
MYADM		2.403922	
KRT18		2.4038458	
UFM1		2.4028547	
ZNF700		2.4001784	
DENND4A		2.3999314	
WDR75		2.3997164	
CCDC93		2.3977118	
GEMIN5		2.3954785	
WDR43		2.3953896	
SMIM13		2.3941493	
MARS2		2.3935404	
TSPAN5		2.3934073	
AK096159		2.3921623	
SEC23IP		2.3908982	
LETM1		2.3893645	
SHROOM4		2.3891456	
DNAJC3		2.3885345	
DMD		2.3885098	
AX747658		2.3884406	
FYCO1		2.3837004	
ORMDL3		2.3823237	
NOTCH2		2.3823104	
FAM206A		2.3811045	
SMA4		2.3809881	
COL12A1		2.3808794	
PGM2		2.3804352	
NUFIP2		2.3802276	
SPARC		2.3788652	
CHSY3		2.3779807	
ZMPSTE24		2.3772855	
BC036431		2.3761046	
FLJ43978		2.3740826	
INHBA		2.3740406	
MR1		2.3737738	
MEF2C		2.3732023	
SECISBP2		2.373096	
PAPOLG		2.372137	
MRAS		2.3718672	
RIMS1		2.3712738	
GOLGA8B		2.3696136	
BC065763		2.3672247	
SLC9A6		2.3671663	
SLC35F5		2.3659742	
COG3		2.36587	
XYLT1		2.3617752	
LIMD1		2.3612797	
IFIH1		2.3582704	
DNM3		2.3580143	
MB21D2		2.3566554	
HAS3		2.3559287	
AP3M2		2.355707	
LMBRD2		2.3557038	
NMD3		2.354495	
AHCTF1		2.3524837	
ARHGAP29		2.3522582	
AHNAK		2.3518026	
AC2		2.35177	
CCSER1		2.3500524	
ETV3		2.3499553	
KDM2A		2.3497202	
URB1		2.34881	
DNAJC16		2.3485718	
ANKRD36B		2.3484643	
PIGL		2.3478522	
SMCR7L		2.3458047	
KIAA1024		2.3432665	
SOX9		2.3430932	
KLHL28		2.3419952	
AX748230		2.341776	
XBP1		2.341441	
RBM27		2.3407326	
SYT11		2.3401456	
SDSL		2.338896	
YIPF6		2.334915	
DNAJB9		2.3343995	
ZNHIT6		2.3341107	
EVI5		2.3337283	
VKORC1L1		2.3334517	
SIAE		2.3329625	
MAP1B		2.332552	
ARSB		2.3301709	
ISG15		2.3301637	
CLPTM1		2.3299198	
ABCE1		2.3299134	
HMGCS1		2.3294709	
SNX29P2		2.3265312	
MICA		2.3258862	
APOLD1		2.3240883	
ZNF28		2.3239982	
AK311113		2.3239076	
SREK1IP1		2.322245	
RIPK1		2.3218458	
BBS7		2.320754	
ZNF841		2.320727	
IFNAR1		2.3201559	
TNS3		2.3198507	
MYH16		2.3195643	
PPFIBP1		2.3190737	
AP1AR		2.3189952	
TOB1		2.3184977	
ZNF473		2.3182712	
MYOZ2		2.317218	
ARID4B		2.3157434	
UHRF1BP1		2.3140535	
SMAP2		2.3131502	
ODC1		2.312165	
CIAO1		2.3116424	
PTPRN		2.3111165	
SERINC3		2.3109968	
DOPEY1		2.3109024	
SEC63		2.3077912	
SLC25A44		2.3062627	
HIST2H4A		2.3046923	
BC019846		2.3046923	
NMT2		2.304135	
BIRC6		2.3005626	
DUSP4		2.299248	
TMOD2		2.2990222	
SLC35G2		2.2985575	
SLC13A4		2.2983794	
AK026736		2.2981734	
MAP2K3		2.2977424	
TCTN1		2.297678	
MAGEH1		2.2976065	
HM13		2.2968926	
BC070093		2.2968605	
SOCS2		2.296705	
DCP1A		2.2951589	
PCBD2		2.2950816	
ZNF234		2.294982	
PANX1		2.2946968	
ALG11		2.2938914	
METTL7B		2.2931414	
HRNR		2.292968	
KLHL13		2.2923706	
CD2AP		2.2920773	
COBLL1		2.2911162	
CLCN3		2.290539	
MPZL1		2.2894058	
CR933665		2.2887855	
CAMK2B		2.2887273	
AP1B1		2.287187	
HS2ST1		2.2857988	
HEATR1		2.2857487	
NR4A3		2.2853074	
ERLEC1		2.2834935	
SLC19A2		2.2831082	
WRN		2.2817698	
ZCCHC6		2.2812164	
MDN1		2.280372	
TECPR2		2.2797961	
ZNF107		2.2796226	
CLIP1		2.2790604	
FGFR1		2.2784228	
BAZ2A		2.2781496	
USP42		2.2771666	
AX747067		2.2736063	
SAP30L-AS1		2.2664483	
DERL1		2.2664456	
TSC1		2.263373	
AK022382		2.2623076	
SIGMAR1		2.261446	
RAB30		2.2599275	
SLC7A6		2.259611	
ZDHHC5		2.2583294	
AX747187		2.2583046	
ZNF717		2.2560668	
PSD3		2.2523568	
UBR3		2.2516263	
SYNRG		2.2513833	
ZNF223		2.251176	
METTL3		2.2500696	
CLTC		2.249929	
GPX8		2.2488892	
ABCA9		2.2469318	
ITGAV		2.245998	
PNLIPRP3		2.2450151	
GNL2		2.2438264	
SELPLG		2.2424567	
FBXO45		2.2414427	
FBXL13		2.239738	
NUDT16		2.237482	
NEGR1		2.2349615	
ORC5		2.2337394	
NUP50		2.2332375	
DKK2		2.233016	
TBRG1		2.2321174	
HYOU1		2.2318568	
ZSCAN20		2.2297611	
GOLIM4		2.2294197	
ARID1A		2.2286775	
FAM172BP		2.2284534	
DL490908		2.2283082	
EPHA5		2.2281082	
SERINC5		2.2265162	
AK302511		2.2264483	
LATS1		2.2264411	
PPWD1		2.2245705	
HIST2H2BF		2.2242773	
LOC728613		2.2237515	
THSD4		2.223626	
PFN1P2		2.2213175	
BC043540		2.2206485	
SLC39A6		2.2206318	
FARP2		2.2185147	
ZFP69B		2.217163	
JX088243		2.216167	
TLR4		2.2132044	
FOXD4L5		2.2126312	
SPTAN1		2.2121236	
RTN4		2.2111223	
MFAP3L		2.2102225	
LOC100507577		2.209909	
NIPA1		2.2082481	
SLC30A4		2.206785	
RASA2		2.205708	
PTP4A1		2.2044075	
POM121		2.2041357	
SLC46A1		2.2038074	
MBTPS2		2.2033997	
DQ583205		2.2019258	
MAGI1		2.2008107	
SEL1L		2.1977782	
BMP2K		2.19715	
TMED2		2.1969862	
ACOX1		2.1968546	
DNMBP-AS1		2.1961143	
PLOD2		2.194656	
ACBD3		2.1935318	
GFOD1		2.192836	
IMPAD1		2.192676	
ARID4A		2.192124	
MRC2		2.192077	
AK124578		2.1911175	
HERC2P4		2.1907306	
SCNN1G		2.1903772	
TTC3		2.1889694	
NBPF15		2.1888788	
ZMAT3		2.188772	
TGDS		2.1870358	
NSUN2		2.1866727	
GTF3C1		2.185922	
CNST		2.1847026	
RAB18		2.184671	
PTPN14		2.1841018	
NKIRAS1		2.182512	
KIF1B		2.1821904	
SHROOM3		2.1820767	
PLEKHG4B		2.1817865	
RAB6B		2.1813452	
LOC100507053		2.1807702	
USO1		2.180531	
MTHFD2		2.1789937	
THAP6		2.1786015	
CPT1A		2.1783633	
UHRF1BP1L		2.1782897	
LACC1		2.1775541	
CALU		2.1772342	
DGKH		2.1766093	
AP1G1		2.1760857	
DICER1		2.1760564	
ANKRD20A8P		2.1755722	
KLC1		2.1751826	
PPRC1		2.1726756	
LYSMD3		2.1723745	
LARP1B		2.1717443	
IGF2R		2.1712923	
MTF2		2.1711748	
RAB3GAP2		2.1710427	
SQLE		2.170612	
PAK3		2.1692827	
PRRG1		2.1680372	
TMEM66		2.1679413	
VPS37A		2.1673996	
ELOVL6		2.1667418	
TMEM167B		2.1659076	
KIAA1432		2.1626575	
THSD1		2.161589	
C21orf62		2.1609426	
