goId,goName,countDE,countAll,pv_fdr
"GO:0098588","bounding membrane of organelle",16,2115,0.00848
"GO:0030176","integral component of endoplasmic reticulum membrane",4,156,0.0107115789473684
"GO:0031227","intrinsic component of endoplasmic reticulum membrane",4,164,0.012349
"GO:0043229","intracellular organelle",55,13146,0.012349
"GO:0035579","specific granule membrane",3,90,0.0182009756097561
"GO:0005788","endoplasmic reticulum lumen",5,307,0.0191809523809524
"GO:0031301","integral component of organelle membrane",5,363,0.0377162790697674
"GO:0034365","discoidal high-density lipoprotein particle",1,3,0.0487118181818182
"GO:0031300","intrinsic component of organelle membrane",5,394,0.0502204444444444
"GO:0070062","extracellular exosome",14,2145,0.0510604255319149
"GO:0005615","extracellular space",20,3549,0.0510604255319149
"GO:0005667","transcription regulator complex",5,412,0.0544133333333333
"GO:0009925","basal plasma membrane",2,51,0.0544133333333333
"GO:0072562","blood microparticle",3,146,0.0544133333333333
"GO:0005622","intracellular",58,14938,0.0544133333333333
"GO:0031974","membrane-enclosed lumen",31,6493,0.0544133333333333
"GO:0043233","organelle lumen",31,6493,0.0544133333333333
"GO:0070013","intracellular organelle lumen",31,6493,0.0544133333333333
"GO:0031526","brush border membrane",2,58,0.062028275862069
"GO:0042581","specific granule",3,159,0.062028275862069
"GO:1903561","extracellular vesicle",14,2252,0.062028275862069
"GO:0043230","extracellular organelle",14,2254,0.062028275862069
"GO:0030667","secretory granule membrane",4,305,0.0709661016949153
"GO:0005759","mitochondrial matrix",5,471,0.0758253333333333
"GO:0001725","stress fiber",2,69,0.0768584126984127
"GO:0045178","basal part of cell",2,69,0.0768584126984127
"GO:0097517","contractile actin filament bundle",2,69,0.0768584126984127
"GO:0005915","zonula adherens",1,8,0.08857625
"GO:0032432","actin filament bundle",2,76,0.0891704615384615
"GO:0005829","cytosol",25,5194,0.0922660869565217
"GO:0042641","actomyosin",2,79,0.0922660869565217
"GO:0043235","receptor complex",5,513,0.0922660869565217
"GO:0045179","apical cortex",1,9,0.0922660869565217
"GO:0005769","early endosome",4,383,0.123081142857143
"GO:0030659","cytoplasmic vesicle membrane",6,780,0.142905915492958
"GO:0005779","integral component of peroxisomal membrane",1,15,0.143415135135135
"GO:0031231","intrinsic component of peroxisomal membrane",1,15,0.143415135135135
"GO:0005903","brush border",2,106,0.143415135135135
"GO:0044233","mitochondria-associated endoplasmic reticulum membrane",1,16,0.149125263157895
"GO:0012506","vesicle membrane",6,802,0.149125263157895
"GO:0016020","membrane",39,9491,0.151432405063291
"GO:0031092","platelet alpha granule membrane",1,17,0.151432405063291
"GO:0062023","collagen-containing extracellular matrix",4,427,0.151432405063291
"GO:0043034","costamere",1,19,0.1652805
"GO:0071682","endocytic vesicle lumen",1,20,0.171536790123457
"GO:0031982","vesicle",19,4033,0.188369756097561
"GO:0031307","integral component of mitochondrial outer membrane",1,23,0.189487619047619
"GO:0005576","extracellular region",21,4579,0.189487619047619
"GO:0005743","mitochondrial inner membrane",4,475,0.191897411764706
"GO:0031306","intrinsic component of mitochondrial outer membrane",1,24,0.192599534883721
"GO:0032281","AMPA glutamate receptor complex",1,26,0.205566896551724
"GO:0005911","cell-cell junction",4,493,0.205929090909091
"GO:0044232","organelle membrane contact site",1,27,0.207877777777778
"GO:0030139","endocytic vesicle",3,311,0.207877777777778
"GO:0043025","neuronal cell body",4,521,0.230786808510638
"GO:0098862","cluster of actin-based cell projections",2,159,0.230786808510638
"GO:0045121","membrane raft",3,331,0.230786808510638
"GO:0098857","membrane microdomain",3,332,0.230786808510638
"GO:0030666","endocytic vesicle membrane",2,162,0.232508210526316
"GO:0019866","organelle inner membrane",4,535,0.23657875
"GO:0098589","membrane region",3,345,0.243625154639175
"GO:0043198","dendritic shaft",1,38,0.261538775510204
"GO:0031012","extracellular matrix",4,567,0.26799797979798
"GO:0099738","cell cortex region",1,42,0.28143
"GO:0044297","cell body",4,591,0.292748910891089
"GO:0071944","cell periphery",24,5773,0.293141960784314
"GO:0070161","anchoring junction",5,834,0.31085786407767
"GO:0008328","ionotropic glutamate receptor complex",1,49,0.312129230769231
"GO:0000790","nuclear chromatin",7,1324,0.317187663551402
"GO:0098878","neurotransmitter receptor complex",1,51,0.317187663551402
"GO:0016021","integral component of membrane",22,5301,0.317187663551402
"GO:0030141","secretory granule",5,855,0.318765555555556
"GO:0036477","somatodendritic compartment",5,858,0.319050275229358
"GO:0005925","focal adhesion",3,418,0.323724
"GO:0043195","terminal bouton",1,56,0.330452612612613
"GO:0030055","cell-substrate junction",3,426,0.330511785714286
"GO:0031410","cytoplasmic vesicle",11,2409,0.347419649122807
"GO:0097708","intracellular vesicle",11,2413,0.347419649122807
"GO:0018995","host cellular component",1,65,0.361734137931034
"GO:0043657","host cell",1,65,0.361734137931034
"GO:0031224","intrinsic component of membrane",22,5467,0.365564102564103
"GO:0016323","basolateral plasma membrane",2,248,0.36774813559322
"GO:0070821","tertiary granule membrane",1,72,0.386231932773109
"GO:0005768","endosome",5,976,0.409901138211382
"GO:0032592","integral component of mitochondrial membrane",1,79,0.409901138211382
"GO:0016528","sarcoplasm",1,80,0.409901138211382
"GO:0098573","intrinsic component of mitochondrial membrane",1,80,0.409901138211382
"GO:0000785","chromatin",7,1507,0.420768709677419
"GO:0005581","collagen trimer",1,87,0.430965714285714
"GO:0005886","plasma membrane",22,5658,0.430965714285714
"GO:0099503","secretory vesicle",5,1018,0.435134173228346
"GO:0031091","platelet alpha granule",1,91,0.436851472868217
"GO:0035578","azurophil granule lumen",1,91,0.436851472868217
"GO:0000228","nuclear chromosome",7,1553,0.438241221374046
"GO:0005902","microvillus",1,93,0.438241221374046
"GO:0005938","cell cortex",2,305,0.443128181818182
"GO:0034774","secretory granule lumen",2,322,0.473796090225564
"GO:0060205","cytoplasmic vesicle lumen",2,326,0.478186567164179
"GO:0031983","vesicle lumen",2,328,0.478586074074074
"GO:0016363","nuclear matrix",1,109,0.482409117647059
"GO:0014069","postsynaptic density",2,336,0.487058394160584
"GO:0032279","asymmetric synapse",2,342,0.49502
"GO:0031253","cell projection membrane",2,345,0.497147625899281
"GO:0099572","postsynaptic specialization",2,360,0.521732
"GO:0098984","neuron to neuron synapse",2,367,0.529057777777778
"GO:0005654","nucleoplasm",15,3959,0.529057777777778
"GO:0043679","axon terminus",1,130,0.529057777777778
"GO:0034399","nuclear periphery",1,131,0.529057777777778
"GO:0098794","postsynapse",3,639,0.530995102040816
"GO:0042383","sarcolemma",1,135,0.530995102040816
"GO:0009986","cell surface",4,907,0.530995102040816
"GO:0030424","axon",3,643,0.531862162162162
"GO:0032991","protein-containing complex",20,5440,0.53186389261745
"GO:0045335","phagocytic vesicle",1,140,0.535271733333333
"GO:0043296","apical junction complex",1,143,0.540614039735099
"GO:0044306","neuron projection terminus",1,149,0.554449736842105
"GO:0043204","perikaryon",1,156,0.565916903225806
"GO:0005766","primary lysosome",1,157,0.565916903225806
"GO:0042582","azurophil granule",1,157,0.565916903225806
"GO:0070820","tertiary granule",1,163,0.578461025641026
"GO:0005912","adherens junction",1,166,0.579940759493671
"GO:0045177","apical part of cell",2,433,0.579940759493671
"GO:0005775","vacuolar lumen",1,173,0.593266666666667
"GO:0005887","integral component of plasma membrane",6,1647,0.645964
"GO:0030027","lamellipodium",1,201,0.652657142857143
"GO:0030017","sarcomere",1,206,0.65983037037037
"GO:0015629","actin cytoskeleton",2,503,0.66375509202454
"GO:0110165","cellular anatomical entity",65,19028,0.672363170731707
"GO:0098858","actin-based cell projection",1,220,0.673695857988166
"GO:0034703","cation channel complex",1,221,0.673695857988166
"GO:0005694","chromosome",7,2020,0.673695857988166
"GO:0031226","intrinsic component of plasma membrane",6,1727,0.673695857988166
"GO:0030016","myofibril",1,226,0.673695857988166
"GO:0043292","contractile fiber",1,237,0.691095058823529
"GO:0030054","cell junction",7,2095,0.709679298245614
"GO:0099568","cytoplasmic region",1,255,0.715980697674419
"GO:0098590","plasma membrane region",4,1235,0.743291494252874
"GO:0005770","late endosome",1,276,0.743291494252874
"GO:0030425","dendrite",2,612,0.745999090909091
"GO:0097447","dendritic tree",2,614,0.745999090909091
"GO:0034702","ion channel complex",1,299,0.766206327683616
"GO:0098802","plasma membrane signaling receptor complex",1,302,0.766308539325843
"GO:0150034","distal axon",1,309,0.772082681564246
"GO:1902495","transmembrane transporter complex",1,322,0.785742666666667
"GO:0031981","nuclear lumen",17,5378,0.786416304347826
"GO:1990351","transporter complex",1,330,0.786416304347826
"GO:0045202","synapse",4,1357,0.786416304347826
"GO:0042995","cell projection",7,2319,0.786416304347826
"GO:0098978","glutamatergic synapse",1,361,0.80496513368984
"GO:0048471","perinuclear region of cytoplasm",2,726,0.80496513368984
"GO:0016324","apical plasma membrane",1,362,0.80496513368984
"GO:0009897","external side of plasma membrane",1,410,0.850672553191489
"GO:0031252","cell leading edge",1,422,0.852184502617801
"GO:0043232","intracellular non-membrane-bounded organelle",17,5674,0.852184502617801
"GO:0043228","non-membrane-bounded organelle",17,5683,0.852184502617801
"GO:0005794","Golgi apparatus",4,1600,0.884150416666667
"GO:0010008","endosome membrane",1,499,0.90031896373057
"GO:0098793","presynapse",1,525,0.912736494845361
"GO:0043005","neuron projection",3,1363,0.922830564102564
"GO:0005730","nucleolus",3,1393,0.92899898989899
"GO:0005813","centrosome",1,583,0.92899898989899
"GO:0005634","nucleus",23,7958,0.92899898989899
"GO:0098552","side of membrane",1,616,0.9369022
"GO:0120025","plasma membrane bounded cell projection",5,2219,0.9369022
"GO:0098797","plasma membrane protein complex",1,687,0.954919014778325
"GO:0000323","lytic vacuole",1,712,0.954919014778325
"GO:0005764","lysosome",1,712,0.954919014778325
"GO:0005815","microtubule organizing center",1,782,0.969692156862745
"GO:0005773","vacuole",1,807,0.970815219512195
"GO:0099512","supramolecular fiber",1,985,0.991770821256039
"GO:0099081","supramolecular polymer",1,993,0.991770821256039
"GO:0015630","microtubule cytoskeleton",1,1255,0.999267047619048
"GO:0098796","membrane protein complex",1,1291,0.999267047619048
"GO:0099080","supramolecular complex",1,1308,0.999267047619048
"GO:0005856","cytoskeleton",2,2262,1
"GO:0005575","cellular_component",65,19220,1
