goId,goName,countDE,countAll,pv_fdr
"GO:0016604","nuclear body",29,808,5.498125e-8
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex",8,43,1.22836734693878e-7
"GO:0005856","cytoskeleton",52,2262,1.9446e-7
"GO:0051233","spindle midzone",7,36,6.99039215686275e-7
"GO:0005730","nucleolus",37,1393,9.79423076923077e-7
"GO:0000792","heterochromatin",9,78,0.00000104830188679245
"GO:0032133","chromosome passenger complex",4,6,0.00000145759259259259
"GO:0099080","supramolecular complex",35,1308,0.000001852
"GO:0016605","PML body",9,103,0.0000107482142857143
"GO:0005635","nuclear envelope",18,473,0.0000194947368421053
"GO:0030496","midbody",11,182,0.0000263431034482759
"GO:1990391","DNA repair complex",6,40,0.0000266813559322034
"GO:1902554","serine/threonine protein kinase complex",8,88,0.0000293233333333333
"GO:0043625","delta DNA polymerase complex",3,4,0.0000330714285714286
"GO:0000795","synaptonemal complex",6,42,0.0000330714285714286
"GO:0099086","synaptonemal structure",6,42,0.0000330714285714286
"GO:1990904","ribonucleoprotein complex",22,727,0.0000542578125
"GO:0005658","alpha DNA polymerase:primase complex",3,5,0.0000771666666666667
"GO:0005663","DNA replication factor C complex",3,5,0.0000771666666666667
"GO:0005874","microtubule",16,430,0.0000817058823529412
"GO:1902911","protein kinase complex",8,103,0.0000817058823529412
"GO:0097431","mitotic spindle pole",5,30,0.000087231884057971
"GO:0008278","cohesin complex",4,15,0.0000926
"GO:0000803","sex chromosome",5,31,0.000104338028169014
"GO:0016363","nuclear matrix",8,109,0.00011575
"GO:0000780","condensed nuclear chromosome, centromeric region",5,32,0.000120506849315068
"GO:0071204","histone pre-mRNA 3'end processing complex",3,6,0.000137648648648649
"GO:0005643","nuclear pore",7,85,0.0001852
"GO:0030870","Mre11 complex",3,7,0.000228493506493507
"GO:0030893","meiotic cohesin complex",3,7,0.000228493506493507
"GO:0043073","germ cell nucleus",4,19,0.0002315
"GO:0018995","host cellular component",6,65,0.000335675
"GO:0043657","host cell",6,65,0.000335675
"GO:0031298","replication fork protection complex",3,8,0.000338780487804878
"GO:0031390","Ctf18 RFC-like complex",3,8,0.000338780487804878
"GO:0005737","cytoplasm",146,11523,0.00040721686746988
"GO:0000152","nuclear ubiquitin ligase complex",5,43,0.000446464285714286
"GO:0000808","origin recognition complex",3,9,0.000479151162790698
"GO:0005664","nuclear origin of replication recognition complex",3,9,0.000479151162790698
"GO:0070557","PCNA-p21 complex",2,2,0.000585402298850575
"GO:0005814","centriole",8,143,0.000683977272727273
"GO:0005652","nuclear lamina",3,11,0.00088438202247191
"GO:0005681","spliceosomal complex",9,192,0.000977444444444445
"GO:0032300","mismatch repair complex",3,12,0.00117021978021978
"GO:0000797","condensin core heterodimer",2,3,0.00157617021276596
"GO:0000811","GINS complex",2,3,0.00157617021276596
"GO:0031436","BRCA1-BARD1 complex",2,3,0.00157617021276596
"GO:0099513","polymeric cytoskeletal fiber",19,754,0.00170578947368421
"GO:0000800","lateral element",3,14,0.0017660824742268
"GO:1990023","mitotic spindle midzone",3,14,0.0017660824742268
"GO:0001673","male germ cell nucleus",3,15,0.00210871287128713
"GO:0005662","DNA replication factor A complex",3,15,0.00210871287128713
"GO:0010369","chromocenter",3,15,0.00210871287128713
"GO:0031616","spindle pole centrosome",3,15,0.00210871287128713
"GO:0035098","ESC/E(Z) complex",3,16,0.00251728155339806
"GO:0045120","pronucleus",3,16,0.00251728155339806
"GO:0000790","nuclear chromatin",27,1324,0.00269381818181818
"GO:0000799","nuclear condensin complex",2,4,0.00269381818181818
"GO:0016035","zeta DNA polymerase complex",2,4,0.00269381818181818
"GO:0031262","Ndc80 complex",2,4,0.00269381818181818
"GO:0031617","NMS complex",2,4,0.00269381818181818
"GO:0035101","FACT complex",2,4,0.00269381818181818
"GO:0035985","senescence-associated heterochromatin focus",2,4,0.00269381818181818
"GO:0016607","nuclear speck",12,400,0.00415915254237288
"GO:0000798","nuclear cohesin complex",2,5,0.00415915254237288
"GO:0008622","epsilon DNA polymerase complex",2,5,0.00415915254237288
"GO:0030896","checkpoint clamp complex",2,5,0.00415915254237288
"GO:0031261","DNA replication preinitiation complex",2,5,0.00415915254237288
"GO:0032389","MutLalpha complex",2,5,0.00415915254237288
"GO:0034991","nuclear meiotic cohesin complex",2,5,0.00415915254237288
"GO:0035061","interchromatin granule",2,5,0.00415915254237288
"GO:0005721","pericentric heterochromatin",3,20,0.00431873949579832
"GO:0000118","histone deacetylase complex",5,77,0.00482132231404959
"GO:0031965","nuclear membrane",10,301,0.00482132231404959
"GO:0005875","microtubule associated complex",7,159,0.00531311475409836
"GO:0005680","anaphase-promoting complex",3,22,0.00557105691056911
"GO:0035371","microtubule plus-end",3,23,0.00631024193548387
"GO:0005828","kinetochore microtubule",2,7,0.00804738095238095
"GO:0031428","box C/D snoRNP complex",2,7,0.00804738095238095
"GO:0000796","condensin complex",2,8,0.010453671875
"GO:0070531","BRCA1-A complex",2,8,0.010453671875
"GO:0034451","centriolar satellite",5,95,0.0113058139534884
"GO:0099512","supramolecular fiber",20,985,0.0118955384615385
"GO:0099081","supramolecular polymer",20,993,0.0128377272727273
"GO:0005732","small nucleolar ribonucleoprotein complex",3,30,0.0128377272727273
"GO:0070419","nonhomologous end joining complex",2,9,0.0128804511278195
"GO:0034708","methyltransferase complex",5,105,0.0167232835820896
"GO:0005720","nuclear heterochromatin",3,34,0.0178391176470588
"GO:1990752","microtubule end",3,34,0.0178391176470588
"GO:0000812","Swr1 complex",2,12,0.0221174100719424
"GO:0042405","nuclear inclusion body",2,12,0.0221174100719424
"GO:0044615","nuclear pore nuclear basket",2,12,0.0221174100719424
"GO:0031461","cullin-RING ubiquitin ligase complex",6,163,0.0240098571428571
"GO:0001741","XY body",2,13,0.0255799290780142
"GO:0035097","histone methyltransferase complex",4,77,0.0278126056338028
"GO:1904949","ATPase complex",4,78,0.0288484615384615
"GO:0000940","condensed chromosome outer kinetochore",2,14,0.0290339583333333
"GO:0005715","late recombination nodule",1,1,0.0321322
"GO:0009330","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",1,1,0.0321322
"GO:0033593","BRCA2-MAGE-D1 complex",1,1,0.0321322
"GO:0043626","PCNA complex",1,1,0.0321322
"GO:0044207","translation initiation ternary complex",1,1,0.0321322
"GO:0044796","DNA polymerase processivity factor complex",1,1,0.0321322
"GO:0000151","ubiquitin ligase complex",8,287,0.0323793377483444
"GO:0005667","transcription regulator complex",10,412,0.0344508552631579
"GO:0031519","PcG protein complex",3,47,0.0389162091503268
"GO:0071013","catalytic step 2 spliceosome",4,87,0.0389340909090909
"GO:0000778","condensed nuclear chromosome kinetochore",2,17,0.0389863694267516
"GO:0071004","U2-type prespliceosome",2,17,0.0389863694267516
"GO:0071010","prespliceosome",2,17,0.0389863694267516
"GO:0005871","kinesin complex",3,51,0.0469739873417721
"GO:0035145","exon-exon junction complex",2,20,0.0527062893081761
"GO:0000930","gamma-tubulin complex",2,21,0.055721511627907
"GO:0005712","chiasma",1,2,0.055721511627907
"GO:0005713","recombination nodule",1,2,0.055721511627907
"GO:0005971","ribonucleoside-diphosphate reductase complex",1,2,0.055721511627907
"GO:0019035","viral integration complex",1,2,0.055721511627907
"GO:0031251","PAN complex",1,2,0.055721511627907
"GO:0032301","MutSalpha complex",1,2,0.055721511627907
"GO:0032302","MutSbeta complex",1,2,0.055721511627907
"GO:0033065","Rad51C-XRCC3 complex",1,2,0.055721511627907
"GO:0042565","RNA nuclear export complex",1,2,0.055721511627907
"GO:0043614","multi-eIF complex",1,2,0.055721511627907
"GO:0097125","cyclin B1-CDK1 complex",1,2,0.055721511627907
"GO:0097129","cyclin D2-CDK4 complex",1,2,0.055721511627907
"GO:0005686","U2 snRNP",2,22,0.0581024855491329
"GO:0055029","nuclear DNA-directed RNA polymerase complex",4,102,0.0583805747126437
"GO:0000428","DNA-directed RNA polymerase complex",4,103,0.0599254285714286
"GO:0044815","DNA packaging complex",4,105,0.0633994318181818
"GO:0005637","nuclear inner membrane",3,60,0.0644014689265537
"GO:0030880","RNA polymerase complex",4,107,0.0666147752808989
"GO:0031967","organelle envelope",20,1205,0.0678552222222222
"GO:0031975","envelope",20,1205,0.0678552222222222
"GO:0097346","INO80-type complex",2,25,0.0706778453038674
"GO:0018444","translation release factor complex",1,3,0.0726228426395939
"GO:0031074","nucleocytoplasmic transport complex",1,3,0.0726228426395939
"GO:0031391","Elg1 RFC-like complex",1,3,0.0726228426395939
"GO:0031417","NatC complex",1,3,0.0726228426395939
"GO:0031523","Myb complex",1,3,0.0726228426395939
"GO:0032299","ribonuclease H2 complex",1,3,0.0726228426395939
"GO:0034990","nuclear mitotic cohesin complex",1,3,0.0726228426395939
"GO:0042585","germinal vesicle",1,3,0.0726228426395939
"GO:0043564","Ku70:Ku80 complex",1,3,0.0726228426395939
"GO:0044611","nuclear pore inner ring",1,3,0.0726228426395939
"GO:0070939","Dsl1/NZR complex",1,3,0.0726228426395939
"GO:0097134","cyclin E1-CDK2 complex",1,3,0.0726228426395939
"GO:0097149","centralspindlin complex",1,3,0.0726228426395939
"GO:0097268","cytoophidium",1,3,0.0726228426395939
"GO:0097451","glial limiting end-foot",1,3,0.0726228426395939
"GO:1990423","RZZ complex",1,3,0.0726228426395939
"GO:0036464","cytoplasmic ribonucleoprotein granule",6,233,0.0827320202020202
"GO:0005689","U12-type spliceosomal complex",2,29,0.0846661809045226
"GO:0005685","U1 snRNP",2,30,0.08965995
"GO:0048471","perinuclear region of cytoplasm",13,726,0.0916605797101449
"GO:0000942","condensed nuclear chromosome outer kinetochore",1,4,0.0916605797101449
"GO:0001674","female germ cell nucleus",1,4,0.0916605797101449
"GO:0005958","DNA-dependent protein kinase-DNA ligase 4 complex",1,4,0.0916605797101449
"GO:0032777","Piccolo NuA4 histone acetyltransferase complex",1,4,0.0916605797101449
"GO:0033063","Rad51B-Rad51C-Rad51D-XRCC2 complex",1,4,0.0916605797101449
"GO:0097452","GAIT complex",1,4,0.0916605797101449
"GO:0070603","SWI/SNF superfamily-type complex",3,74,0.0930430622009569
"GO:0035770","ribonucleoprotein granule",6,243,0.0930430622009569
"GO:0090543","Flemming body",2,32,0.0960614761904762
"GO:0017053","transcription repressor complex",3,76,0.0984807582938389
"GO:0001650","fibrillar center",4,129,0.100331226415094
"GO:0005881","cytoplasmic microtubule",3,78,0.103525934579439
"GO:0016234","inclusion body",3,78,0.103525934579439
"GO:0000939","condensed chromosome inner kinetochore",1,5,0.1053325
"GO:0002189","ribose phosphate diphosphokinase complex",1,5,0.1053325
"GO:0005638","lamin filament",1,5,0.1053325
"GO:0005827","polar microtubule",1,5,0.1053325
"GO:0005850","eukaryotic translation initiation factor 2 complex",1,5,0.1053325
"GO:0030892","mitotic cohesin complex",1,5,0.1053325
"GO:0031429","box H/ACA snoRNP complex",1,5,0.1053325
"GO:0033553","rDNA heterochromatin",1,5,0.1053325
"GO:0048476","Holliday junction resolvase complex",1,5,0.1053325
"GO:0098536","deuterosome",1,5,0.1053325
"GO:1905348","endonuclease complex",2,37,0.116408488888889
"GO:0097525","spliceosomal snRNP complex",3,85,0.12038
"GO:0032040","small-subunit processome",2,38,0.12038
"GO:0001739","sex chromatin",1,6,0.12038
"GO:0005642","annulate lamellae",1,6,0.12038
"GO:0005851","eukaryotic translation initiation factor 2B complex",1,6,0.12038
"GO:0030015","CCR4-NOT core complex",1,6,0.12038
"GO:0070937","CRD-mediated mRNA stability complex",1,6,0.12038
"GO:0098892","extrinsic component of postsynaptic specialization membrane",1,6,0.12038
"GO:1905347","endodeoxyribonuclease complex",1,6,0.12038
"GO:0030532","small nuclear ribonucleoprotein complex",3,91,0.134555802469136
"GO:0001740","Barr body",1,7,0.134555802469136
"GO:0005677","chromatin silencing complex",1,7,0.134555802469136
"GO:0005683","U7 snRNP",1,7,0.134555802469136
"GO:0030915","Smc5-Smc6 complex",1,7,0.134555802469136
"GO:0033061","DNA recombinase mediator complex",1,7,0.134555802469136
"GO:0042025","host cell nucleus",1,7,0.134555802469136
"GO:0042382","paraspeckles",1,7,0.134555802469136
"GO:0070761","pre-snoRNP complex",1,7,0.134555802469136
"GO:0031248","protein acetyltransferase complex",3,92,0.134591265306122
"GO:1902493","acetyltransferase complex",3,92,0.134591265306122
"GO:0005684","U2-type spliceosomal complex",3,93,0.137488414634146
"GO:1902562","H4 histone acetyltransferase complex",2,45,0.145781450980392
"GO:0000931","gamma-tubulin large complex",1,8,0.145781450980392
"GO:0008274","gamma-tubulin ring complex",1,8,0.145781450980392
"GO:0043203","axon hillock",1,8,0.145781450980392
"GO:0044613","nuclear pore central transport channel",1,8,0.145781450980392
"GO:0061673","mitotic spindle astral microtubule",1,8,0.145781450980392
"GO:0097450","astrocyte end-foot",1,8,0.145781450980392
"GO:0106068","SUMO ligase complex",1,8,0.145781450980392
"GO:1990712","HFE-transferrin receptor complex",1,8,0.145781450980392
"GO:0090575","RNA polymerase II transcription regulator complex",4,160,0.155864609375
"GO:0000172","ribonuclease MRP complex",1,9,0.159424559386973
"GO:0031618","nuclear pericentric heterochromatin",1,9,0.159424559386973
"GO:0033647","host intracellular organelle",1,9,0.159424559386973
"GO:0033648","host intracellular membrane-bounded organelle",1,9,0.159424559386973
"GO:0098890","extrinsic component of postsynaptic membrane",1,9,0.159424559386973
"GO:0120114","Sm-like protein family complex",3,102,0.159894045801527
"GO:0071005","U2-type precatalytic spliceosome",2,50,0.168017946768061
"GO:0042470","melanosome",3,105,0.168846490566038
"GO:0048770","pigment granule",3,105,0.168846490566038
"GO:0005641","nuclear envelope lumen",1,10,0.170349703703704
"GO:0030681","multimeric ribonuclease P complex",1,10,0.170349703703704
"GO:0031080","nuclear pore outer ring",1,10,0.170349703703704
"GO:0031414","N-terminal protein acetyltransferase complex",1,10,0.170349703703704
"GO:0072588","box H/ACA RNP complex",1,10,0.170349703703704
"GO:0071011","precatalytic spliceosome",2,53,0.179818265682657
"GO:0000235","astral microtubule",1,11,0.18371299270073
"GO:0000805","X chromosome",1,11,0.18371299270073
"GO:0005818","aster",1,11,0.18371299270073
"GO:0008023","transcription elongation factor complex",2,55,0.187783405797101
"GO:0032154","cleavage furrow",2,55,0.187783405797101
"GO:0000109","nucleotide-excision repair complex",1,12,0.195121428571429
"GO:0031464","Cul4A-RING E3 ubiquitin ligase complex",1,12,0.195121428571429
"GO:0034709","methylosome",1,12,0.195121428571429
"GO:0072687","meiotic spindle",1,12,0.195121428571429
"GO:0000782","telomere cap complex",1,13,0.205171916376307
"GO:0000783","nuclear telomere cap complex",1,13,0.205171916376307
"GO:0005687","U4 snRNP",1,13,0.205171916376307
"GO:0033646","host intracellular part",1,13,0.205171916376307
"GO:0043656","host intracellular region",1,13,0.205171916376307
"GO:0099243","extrinsic component of synaptic membrane",1,13,0.205171916376307
"GO:0140445","chromosome, telomeric repeat region",1,13,0.205171916376307
"GO:0000177","cytoplasmic exosome (RNase complex)",1,14,0.216814467353952
"GO:0005671","Ada2/Gcn5/Ada3 transcription activator complex",1,14,0.216814467353952
"GO:0030677","ribonuclease P complex",1,14,0.216814467353952
"GO:0033643","host cell part",1,14,0.216814467353952
"GO:0019005","SCF ubiquitin ligase complex",2,64,0.226449090909091
"GO:0005639","integral component of nuclear inner membrane",1,15,0.226449090909091
"GO:0016581","NuRD complex",1,15,0.226449090909091
"GO:0031229","intrinsic component of nuclear inner membrane",1,15,0.226449090909091
"GO:0033290","eukaryotic 48S preinitiation complex",1,15,0.226449090909091
"GO:0090545","CHD-type complex",1,15,0.226449090909091
"GO:0000176","nuclear exosome (RNase complex)",1,16,0.2379357
"GO:0030014","CCR4-NOT complex",1,16,0.2379357
"GO:0070822","Sin3-type complex",1,16,0.2379357
"GO:0005844","polysome",2,69,0.248235681063123
"GO:0005847","mRNA cleavage and polyadenylation specificity factor complex",1,18,0.261488388157895
"GO:0034719","SMN-Sm protein complex",1,18,0.261488388157895
"GO:0070993","translation preinitiation complex",1,18,0.261488388157895
"GO:0032153","cell division site",2,73,0.267401475409836
"GO:0097449","astrocyte projection",1,19,0.272837124183007
"GO:0030684","preribosome",2,77,0.288251433224756
"GO:0015030","Cajal body",2,78,0.292802980769231
"GO:0000242","pericentriolar material",1,21,0.292802980769231
"GO:0005697","telomerase holoenzyme complex",1,21,0.292802980769231
"GO:0035267","NuA4 histone acetyltransferase complex",1,21,0.292802980769231
"GO:0043189","H4/H2A histone acetyltransferase complex",1,21,0.292802980769231
"GO:0005682","U5 snRNP",1,22,0.303265
"GO:0005849","mRNA cleavage factor complex",1,22,0.303265
"GO:0000123","histone acetyltransferase complex",2,82,0.308769555555556
"GO:0035327","transcriptionally active chromatin",1,24,0.325462626582278
"GO:0000178","exosome (RNase complex)",1,25,0.335223647798742
"GO:0030057","desmosome",1,25,0.335223647798742
"GO:0000932","P-body",2,88,0.338222225705329
"GO:1905354","exoribonuclease complex",1,26,0.3447324375
"GO:0031970","organelle envelope lumen",2,90,0.347206728971963
"GO:0035578","azurophil granule lumen",2,91,0.351664316770186
"GO:0000786","nucleosome",2,97,0.383730959752322
"GO:0071007","U2-type catalytic step 2 spliceosome",1,30,0.385147407407407
"GO:1902555","endoribonuclease complex",1,31,0.394803661538462
"GO:0005669","transcription factor TFIID complex",1,34,0.421484802431611
"GO:0005719","nuclear euchromatin",1,34,0.421484802431611
"GO:0005790","smooth endoplasmic reticulum",1,34,0.421484802431611
"GO:0097386","glial cell projection",1,34,0.421484802431611
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex",1,35,0.430449696969697
"GO:0055037","recycling endosome",3,190,0.443486858006042
"GO:0016235","aggresome",1,39,0.467546325301205
"GO:0016592","mediator complex",1,41,0.485315765765766
"GO:0000791","euchromatin",1,42,0.493275209580838
"GO:0046540","U4/U6 x U5 tri-snRNP complex",1,43,0.501090388059702
"GO:0097526","spliceosomal tri-snRNP complex",1,44,0.507669911242604
"GO:0101002","ficolin-1-rich granule",2,124,0.507669911242604
"GO:1904813","ficolin-1-rich granule lumen",2,124,0.507669911242604
"GO:0005882","intermediate filament",3,214,0.525989852507375
"GO:0110165","cellular anatomical entity",199,19028,0.549894205882353
"GO:0034774","secretory granule lumen",4,322,0.586380674486803
"GO:0060205","cytoplasmic vesicle lumen",4,326,0.597188771929825
"GO:0031983","vesicle lumen",4,328,0.601684023323615
"GO:1904115","axon cytoplasm",1,57,0.605130232558139
"GO:0045111","intermediate filament cytoskeleton",3,250,0.649139420289855
"GO:0005766","primary lysosome",2,157,0.65082855907781
"GO:0042582","azurophil granule",2,157,0.65082855907781
"GO:0097730","non-motile cilium",2,167,0.692270740740741
"GO:0005905","clathrin-coated pit",1,71,0.692270740740741
"GO:0045171","intercellular bridge",1,71,0.692270740740741
"GO:0099023","vesicle tethering complex",1,71,0.692270740740741
"GO:0019897","extrinsic component of plasma membrane",2,172,0.705562017045455
"GO:0005775","vacuolar lumen",2,173,0.705682627118644
"GO:0010494","cytoplasmic stress granule",1,74,0.705682627118644
"GO:0016591","RNA polymerase II, holoenzyme",1,78,0.728396816901409
"GO:0005758","mitochondrial intermembrane space",1,80,0.738289915730337
"GO:0120111","neuron projection cytoplasm",1,87,0.77597243697479
"GO:0001750","photoreceptor outer segment",1,88,0.779236759776536
"GO:0005811","lipid droplet",1,93,0.803311448467967
"GO:0032587","ruffle membrane",1,96,0.816140388888889
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",1,99,0.828423711911357
"GO:1990204","oxidoreductase complex",1,102,0.840204309392265
"GO:0001669","acrosomal vesicle",1,115,0.892892328767123
"GO:0030665","clathrin-coated vesicle membrane",1,116,0.892892328767123
"GO:0097733","photoreceptor cell cilium",1,116,0.892892328767123
"GO:0099634","postsynaptic specialization membrane",1,118,0.898257950819672
"GO:0005923","bicellular tight junction",1,122,0.910886267029973
"GO:0005759","mitochondrial matrix",4,471,0.913053614130435
"GO:0070062","extracellular exosome",20,2145,0.918659756097561
"GO:0070160","tight junction",1,129,0.928214891891892
"GO:0097731","9+0 non-motile cilium",1,138,0.954865741239892
"GO:0043296","apical junction complex",1,143,0.967296612903226
"GO:0072562","blood microparticle",1,146,0.973317855227882
"GO:0005739","mitochondrion",14,1609,0.983515989304813
"GO:0036064","ciliary basal body",1,154,0.989684106666667
"GO:1903561","extracellular vesicle",20,2252,0.99131124668435
"GO:0043230","extracellular organelle",20,2254,0.99131124668435
"GO:0009898","cytoplasmic side of plasma membrane",1,164,1
"GO:0005912","adherens junction",1,166,1
"GO:0019898","extrinsic component of membrane",2,306,1
"GO:0031256","leading edge membrane",1,176,1
"GO:0001726","ruffle",1,180,1
"GO:0030662","coated vesicle membrane",1,181,1
"GO:0098562","cytoplasmic side of membrane",1,188,1
"GO:0005741","mitochondrial outer membrane",1,192,1
"GO:0030136","clathrin-coated vesicle",1,194,1
"GO:0098589","membrane region",2,345,1
"GO:0030141","secretory granule",6,855,1
"GO:0005911","cell-cell junction",3,493,1
"GO:0032838","plasma membrane bounded cell projection cytoplasm",1,212,1
"GO:0031968","organelle outer membrane",1,218,1
"GO:0019867","outer membrane",1,220,1
"GO:0005929","cilium",4,662,1
"GO:0043292","contractile fiber",1,237,1
"GO:0019866","organelle inner membrane",3,535,1
"GO:0016323","basolateral plasma membrane",1,248,1
"GO:0099568","cytoplasmic region",1,255,1
"GO:0031252","cell leading edge",2,422,1
"GO:0045211","postsynaptic membrane",1,280,1
"GO:0030135","coated vesicle",1,298,1
"GO:0099503","secretory vesicle",6,1018,1
"GO:0098802","plasma membrane signaling receptor complex",1,302,1
"GO:0005938","cell cortex",1,305,1
"GO:0045121","membrane raft",1,331,1
"GO:0098857","membrane microdomain",1,332,1
"GO:0031253","cell projection membrane",1,345,1
"GO:0070161","anchoring junction",4,834,1
"GO:0099572","postsynaptic specialization",1,360,1
"GO:0098978","glutamatergic synapse",1,361,1
"GO:0031301","integral component of organelle membrane",1,363,1
"GO:0005769","early endosome",1,383,1
"GO:0097060","synaptic membrane",1,387,1
"GO:0031300","intrinsic component of organelle membrane",1,394,1
"GO:0044297","cell body",2,591,1
"GO:0009897","external side of plasma membrane",1,410,1
"GO:0005925","focal adhesion",1,418,1
"GO:0030055","cell-substrate junction",1,426,1
"GO:0098552","side of membrane",2,616,1
"GO:0045177","apical part of cell",1,433,1
"GO:0030424","axon",2,643,1
"GO:0005768","endosome",4,976,1
"GO:0010008","endosome membrane",1,499,1
"GO:0000323","lytic vacuole",2,712,1
"GO:0005764","lysosome",2,712,1
"GO:0043235","receptor complex",1,513,1
"GO:0043025","neuronal cell body",1,521,1
"GO:0098590","plasma membrane region",5,1235,1
"GO:0005740","mitochondrial envelope",2,756,1
"GO:0005615","extracellular space",23,3549,1
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",4,1122,1
"GO:0005773","vacuole",2,807,1
"GO:0031982","vesicle",26,4033,1
"GO:0098794","postsynapse",1,639,1
"GO:0012505","endomembrane system",30,4564,1
"GO:0031410","cytoplasmic vesicle",12,2409,1
"GO:0097708","intracellular vesicle",12,2413,1
"GO:0098797","plasma membrane protein complex",1,687,1
"GO:0009986","cell surface",2,907,1
"GO:0005789","endoplasmic reticulum membrane",3,1100,1
"GO:0031966","mitochondrial membrane",1,713,1
"GO:0043005","neuron projection",4,1363,1
"GO:0030659","cytoplasmic vesicle membrane",1,780,1
"GO:0012506","vesicle membrane",1,802,1
"GO:0005783","endoplasmic reticulum",4,1430,1
"GO:0030054","cell junction",8,2095,1
"GO:0036477","somatodendritic compartment",1,858,1
"GO:0045202","synapse",3,1357,1
"GO:0005576","extracellular region",26,4579,1
"GO:0120025","plasma membrane bounded cell projection",8,2219,1
"GO:0042995","cell projection",8,2319,1
"GO:0098805","whole membrane",4,1718,1
"GO:0031090","organelle membrane",14,3550,1
"GO:0098796","membrane protein complex",1,1291,1
"GO:0005794","Golgi apparatus",1,1600,1
"GO:0005887","integral component of plasma membrane",1,1647,1
"GO:0031226","intrinsic component of plasma membrane",1,1727,1
"GO:0098588","bounding membrane of organelle",2,2115,1
"GO:0016020","membrane",58,9491,1
"GO:0005575","cellular_component",200,19220,1
"GO:0005886","plasma membrane",11,5658,1
"GO:0016021","integral component of membrane",2,5301,1
"GO:0031224","intrinsic component of membrane",2,5467,1
"GO:0071944","cell periphery",11,5773,1
