goId,goName,countDE,countAll,pv_fdr
"GO:0019722","calcium-mediated signaling",9,220,2.60783132530121e-8
"GO:0007519","skeletal muscle tissue development",8,157,4.12285714285714e-8
"GO:0042391","regulation of membrane potential",11,439,5.43247058823529e-8
"GO:0060538","skeletal muscle organ development",8,167,6.54383720930233e-8
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",5,27,6.63448275862069e-8
"GO:0006874","cellular calcium ion homeostasis",11,453,7.215e-8
"GO:0006875","cellular metal ion homeostasis",12,584,8.26887640449438e-8
"GO:0055074","calcium ion homeostasis",11,465,9.29933333333333e-8
"GO:0030239","myofibril assembly",6,66,1.36371428571429e-7
"GO:0072503","cellular divalent inorganic cation homeostasis",11,489,1.53710869565217e-7
"GO:0003011","involuntary skeletal muscle contraction",3,3,1.6886170212766e-7
"GO:0014724","regulation of twitch skeletal muscle contraction",3,3,1.6886170212766e-7
"GO:0072507","divalent inorganic cation homeostasis",11,508,2.27842105263158e-7
"GO:2001259","positive regulation of cation channel activity",6,73,2.405e-7
"GO:0019725","cellular homeostasis",14,967,2.65040816326531e-7
"GO:0055065","metal ion homeostasis",12,655,2.65040816326531e-7
"GO:0030003","cellular cation homeostasis",12,662,2.91515151515152e-7
"GO:0001508","action potential",7,136,3.4632e-7
"GO:0006873","cellular ion homeostasis",12,675,3.57178217821782e-7
"GO:0070509","calcium ion import",6,85,5.65882352941176e-7
"GO:0051049","regulation of transport",18,1846,5.88407766990291e-7
"GO:1903115","regulation of actin filament-based movement",5,45,8.18625e-7
"GO:0055080","cation homeostasis",12,737,9.20771428571429e-7
"GO:0098771","inorganic ion homeostasis",12,747,0.00000104821698113208
"GO:0051050","positive regulation of transport",13,945,0.00000161831775700935
"GO:0046716","muscle cell cellular homeostasis",4,21,0.00000185339449541284
"GO:0060401","cytosolic calcium ion transport",7,176,0.00000185339449541284
"GO:0010927","cellular component assembly involved in morphogenesis",6,111,0.00000262363636363636
"GO:0050801","ion homeostasis",12,822,0.00000283446428571429
"GO:0055082","cellular chemical homeostasis",12,823,0.00000283446428571429
"GO:1990036","calcium ion import into sarcoplasmic reticulum",3,6,0.0000029370796460177
"GO:0048747","muscle fiber development",5,60,0.0000032624347826087
"GO:0060341","regulation of cellular localization",13,1010,0.0000032624347826087
"GO:0031032","actomyosin structure organization",7,198,0.00000398068965517241
"GO:0055008","cardiac muscle tissue morphogenesis",5,63,0.00000407
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity",4,26,0.00000428008474576271
"GO:0048630","skeletal muscle tissue growth",3,7,0.00000485042016806723
"GO:0051651","maintenance of location in cell",7,214,0.0000064935
"GO:0042592","homeostatic process",17,1956,0.00000739388429752066
"GO:1903779","regulation of cardiac conduction",5,72,0.00000744774193548387
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",4,30,0.00000744774193548387
"GO:0090075","relaxation of muscle",4,30,0.00000744774193548387
"GO:0097553","calcium ion transmembrane import into cytosol",6,138,0.00000831168
"GO:0019932","second-messenger-mediated signaling",9,454,0.00000870380952380952
"GO:0060415","muscle tissue morphogenesis",5,77,0.0000102259842519685
"GO:0006928","movement of cell or subcellular component",18,2274,0.000011160703125
"GO:0051279","regulation of release of sequestered calcium ion into cytosol",5,79,0.0000111860465116279
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",4,34,0.0000121167938931298
"GO:0061337","cardiac conduction",6,148,0.0000121167938931298
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum",4,35,0.0000131181818181818
"GO:1901385","regulation of voltage-gated calcium channel activity",4,36,0.0000150761194029851
"GO:0048644","muscle organ morphogenesis",5,84,0.0000150761194029851
"GO:0060402","calcium ion transport into cytosol",6,156,0.0000160333333333333
"GO:0009888","tissue development",17,2100,0.0000180375
"GO:0065008","regulation of biological quality",24,4156,0.0000197244604316547
"GO:0003007","heart morphogenesis",7,258,0.0000197244604316547
"GO:0048878","chemical homeostasis",13,1205,0.0000197244604316547
"GO:0086004","regulation of cardiac muscle cell contraction",4,41,0.0000237064285714286
"GO:0090279","regulation of calcium ion import",4,42,0.0000266085106382979
"GO:0010522","regulation of calcium ion transport into cytosol",5,99,0.0000312818181818182
"GO:0050848","regulation of calcium-mediated signaling",5,99,0.0000312818181818182
"GO:1901387","positive regulation of voltage-gated calcium channel activity",3,13,0.0000320666666666667
"GO:0002027","regulation of heart rate",5,102,0.0000358262068965517
"GO:0060079","excitatory postsynaptic potential",5,103,0.0000375575342465753
"GO:0055010","ventricular cardiac muscle tissue morphogenesis",4,48,0.0000431918367346939
"GO:0002086","diaphragm contraction",2,2,0.0000481
"GO:0014728","regulation of the force of skeletal muscle contraction",2,2,0.0000481
"GO:0014862","regulation of skeletal muscle contraction by chemo-mechanical energy conversion",2,2,0.0000481
"GO:0031443","fast-twitch skeletal muscle fiber contraction",2,2,0.0000481
"GO:0031449","regulation of slow-twitch skeletal muscle fiber contraction",2,2,0.0000481
"GO:0032470","positive regulation of endoplasmic reticulum calcium ion concentration",2,2,0.0000481
"GO:0090076","relaxation of skeletal muscle",2,2,0.0000481
"GO:0100001","regulation of skeletal muscle contraction by action potential",2,2,0.0000481
"GO:1902082","positive regulation of calcium ion import into sarcoplasmic reticulum",2,2,0.0000481
"GO:0099565","chemical synaptic transmission, postsynaptic",5,112,0.0000533082802547771
"GO:0055119","relaxation of cardiac muscle",3,16,0.0000575373417721519
"GO:0051209","release of sequestered calcium ion into cytosol",5,116,0.0000617132075471698
"GO:0051283","negative regulation of sequestering of calcium ion",5,117,0.000064033125
"GO:0007204","positive regulation of cytosolic calcium ion concentration",7,318,0.0000672204968944099
"GO:0003229","ventricular cardiac muscle tissue development",4,55,0.0000681662576687117
"GO:0051282","regulation of sequestering of calcium ion",5,119,0.0000681662576687117
"GO:0051235","maintenance of location",7,322,0.0000712701219512195
"GO:0051208","sequestering of calcium ion",5,122,0.0000760854545454546
"GO:0035994","response to muscle stretch",3,18,0.0000791042168674699
"GO:0003206","cardiac chamber morphogenesis",5,130,0.000103071428571429
"GO:0048738","cardiac muscle tissue development",6,226,0.000103071428571429
"GO:0048856","anatomical structure development",28,6079,0.000111
"GO:0051480","regulation of cytosolic calcium ion concentration",7,354,0.000126578947368421
"GO:0048513","animal organ development",21,3652,0.000126578947368421
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",3,22,0.000142622093023256
"GO:0065009","regulation of molecular function",19,3067,0.000150138728323699
"GO:0060078","regulation of postsynaptic membrane potential",5,144,0.000165862068965517
"GO:0086003","cardiac muscle cell contraction",4,72,0.000189651428571429
"GO:0086001","cardiac muscle cell action potential",4,73,0.000196772727272727
"GO:0003208","cardiac ventricle morphogenesis",4,74,0.000203813559322034
"GO:0032879","regulation of localization",18,2869,0.000226988764044944
"GO:0015672","monovalent inorganic cation transport",8,543,0.000233782122905028
"GO:0035995","detection of muscle stretch",2,4,0.00024714364640884
"GO:1902080","regulation of calcium ion import into sarcoplasmic reticulum",2,4,0.00024714364640884
"GO:0002026","regulation of the force of heart contraction",3,27,0.000252327868852459
"GO:0007274","neuromuscular synaptic transmission",3,27,0.000252327868852459
"GO:0006810","transport",25,5216,0.000258798913043478
"GO:0003299","muscle hypertrophy in response to stress",3,30,0.000347245989304813
"GO:0014887","cardiac muscle adaptation",3,30,0.000347245989304813
"GO:0014898","cardiac muscle hypertrophy in response to stress",3,30,0.000347245989304813
"GO:0003205","cardiac chamber development",5,173,0.00036075
"GO:0007507","heart development",8,582,0.000366476190476191
"GO:0051234","establishment of localization",25,5344,0.000387331578947368
"GO:0050849","negative regulation of calcium-mediated signaling",3,32,0.000407968586387435
"GO:0019228","neuronal action potential",3,34,0.000488515625
"GO:0032502","developmental process",28,6607,0.00052810824742268
"GO:0032989","cellular component morphogenesis",9,799,0.00052810824742268
"GO:0003300","cardiac muscle hypertrophy",4,99,0.0005846
"GO:0050877","nervous system process",12,1462,0.000593314720812183
"GO:0009628","response to abiotic stimulus",11,1231,0.000593314720812183
"GO:0086010","membrane depolarization during action potential",3,37,0.000612181818181818
"GO:0014897","striated muscle hypertrophy",4,102,0.000645361809045226
"GO:0014896","muscle hypertrophy",4,104,0.00069264
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",3,40,0.000785792079207921
"GO:0050905","neuromuscular process",4,107,0.000785792079207921
"GO:0009612","response to mechanical stimulus",5,209,0.000853004926108374
"GO:0060316","positive regulation of ryanodine-sensitive calcium-release channel activity",2,8,0.000985463414634146
"GO:0098909","regulation of cardiac muscle cell action potential involved in regulation of contraction",2,8,0.000985463414634146
"GO:0014902","myotube differentiation",4,117,0.00105072815533981
"GO:0033292","T-tubule organization",2,9,0.00132449275362319
"GO:0007268","chemical synaptic transmission",8,723,0.0014499043062201
"GO:0098916","anterograde trans-synaptic signaling",8,723,0.0014499043062201
"GO:0006814","sodium ion transport",5,241,0.00151171428571429
"GO:0003231","cardiac ventricle development",4,130,0.00154367441860465
"GO:0014877","response to muscle inactivity involved in regulation of muscle adaptation",2,10,0.00154367441860465
"GO:0014894","response to denervation involved in regulation of muscle adaptation",2,10,0.00154367441860465
"GO:1901894","regulation of ATPase-coupled calcium transmembrane transporter activity",2,10,0.00154367441860465
"GO:0099537","trans-synaptic signaling",8,731,0.00154367441860465
"GO:0010524","positive regulation of calcium ion transport into cytosol",3,54,0.00173694444444444
"GO:0007010","cytoskeleton organization",11,1414,0.00182823529411765
"GO:0098900","regulation of action potential",3,55,0.00182823529411765
"GO:0048869","cellular developmental process",21,4408,0.00182823529411765
"GO:0014870","response to muscle inactivity",2,11,0.00182823529411765
"GO:0099536","synaptic signaling",8,753,0.00182823529411765
"GO:0042178","xenobiotic catabolic process",2,12,0.00220008968609866
"GO:0060315","negative regulation of ryanodine-sensitive calcium-release channel activity",2,12,0.00220008968609866
"GO:1903078","positive regulation of protein localization to plasma membrane",3,61,0.00244794642857143
"GO:0051926","negative regulation of calcium ion transport",3,63,0.00262946666666667
"GO:0007610","behavior",7,608,0.00280938053097345
"GO:0007512","adult heart development",2,14,0.00294873913043478
"GO:0014854","response to inactivity",2,14,0.00294873913043478
"GO:0014874","response to stimulus involved in regulation of muscle adaptation",2,14,0.00294873913043478
"GO:0051280","negative regulation of release of sequestered calcium ion into cytosol",2,14,0.00294873913043478
"GO:1904377","positive regulation of protein localization to cell periphery",3,68,0.00324831168831169
"GO:0045989","positive regulation of striated muscle contraction",2,15,0.00334429184549356
"GO:2001256","regulation of store-operated calcium entry",2,15,0.00334429184549356
"GO:0019226","transmission of nerve impulse",3,72,0.00372978813559322
"GO:0050884","neuromuscular process controlling posture",2,16,0.00372978813559322
"GO:0051284","positive regulation of sequestering of calcium ion",2,16,0.00372978813559322
"GO:0032413","negative regulation of ion transmembrane transporter activity",3,74,0.00401848101265823
"GO:0030154","cell differentiation",20,4329,0.0040622268907563
"GO:0035725","sodium ion transmembrane transport",4,174,0.00410560669456067
"GO:0009887","animal organ morphogenesis",9,1084,0.004148625
"GO:0010523","negative regulation of calcium ion transport into cytosol",2,18,0.00467029045643154
"GO:0043462","regulation of ATPase activity",3,80,0.00494913223140496
"GO:0032410","negative regulation of transporter activity",3,84,0.00570074074074074
"GO:0009653","anatomical structure morphogenesis",15,2793,0.00579565573770492
"GO:0048468","cell development",13,2202,0.00588979591836735
"GO:0030036","actin cytoskeleton organization",7,703,0.00609394422310757
"GO:0035556","intracellular signal transduction",15,2813,0.00609394422310757
"GO:0002115","store-operated calcium entry",2,21,0.00609394422310757
"GO:0090280","positive regulation of calcium ion import",2,21,0.00609394422310757
"GO:1901685","glutathione derivative metabolic process",2,21,0.00609394422310757
"GO:1901687","glutathione derivative biosynthetic process",2,21,0.00609394422310757
"GO:0002028","regulation of sodium ion transport",3,88,0.00627391304347826
"GO:1904063","negative regulation of cation transmembrane transport",3,88,0.00627391304347826
"GO:0051899","membrane depolarization",3,89,0.00641964566929134
"GO:0051641","cellular localization",17,3484,0.00662082352941176
"GO:0009636","response to toxic substance",6,521,0.006651328125
"GO:0086012","membrane depolarization during cardiac muscle cell action potential",2,23,0.00718692607003891
"GO:0032469","endoplasmic reticulum calcium ion homeostasis",2,24,0.0077743023255814
"GO:0034766","negative regulation of ion transmembrane transport",3,100,0.00880285714285714
"GO:0051560","mitochondrial calcium ion homeostasis",2,26,0.0090465
"GO:1903076","regulation of protein localization to plasma membrane",3,102,0.00928827586206897
"GO:0048731","system development",21,5010,0.0094180534351145
"GO:0007271","synaptic transmission, cholinergic",2,30,0.0119061216730038
"GO:0032970","regulation of actin filament-based process",5,403,0.0119903956834532
"GO:0001980","regulation of systemic arterial blood pressure by ischemic conditions",1,1,0.0119903956834532
"GO:0010034","response to acetate",1,1,0.0119903956834532
"GO:0014810","positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion",1,1,0.0119903956834532
"GO:0014852","regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction",1,1,0.0119903956834532
"GO:0014853","regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction",1,1,0.0119903956834532
"GO:0014861","regulation of skeletal muscle contraction via regulation of action potential",1,1,0.0119903956834532
"GO:0031446","regulation of fast-twitch skeletal muscle fiber contraction",1,1,0.0119903956834532
"GO:0031448","positive regulation of fast-twitch skeletal muscle fiber contraction",1,1,0.0119903956834532
"GO:0032972","regulation of muscle filament sliding speed",1,1,0.0119903956834532
"GO:0038009","regulation of signal transduction by receptor internalization",1,1,0.0119903956834532
"GO:0043181","vacuolar sequestering",1,1,0.0119903956834532
"GO:0051394","regulation of nerve growth factor receptor activity",1,1,0.0119903956834532
"GO:0060299","negative regulation of sarcomere organization",1,1,0.0119903956834532
"GO:1900826","negative regulation of membrane depolarization during cardiac muscle cell action potential",1,1,0.0119903956834532
"GO:0003016","respiratory system process",2,32,0.0126840213523132
"GO:0048741","skeletal muscle fiber development",2,32,0.0126840213523132
"GO:0098901","regulation of cardiac muscle cell action potential",2,32,0.0126840213523132
"GO:1904375","regulation of protein localization to cell periphery",3,123,0.0146346808510638
"GO:0034763","negative regulation of transmembrane transport",3,124,0.0148840909090909
"GO:0051649","establishment of localization in cell",14,2787,0.0148840909090909
"GO:0014904","myotube cell development",2,35,0.0148840909090909
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity",2,35,0.0148840909090909
"GO:0050808","synapse organization",5,433,0.0154858536585366
"GO:0060306","regulation of membrane repolarization",2,36,0.015628339100346
"GO:1905477","positive regulation of protein localization to membrane",3,127,0.015628339100346
"GO:0050896","response to stimulus",31,9416,0.0164135051546392
"GO:0051179","localization",25,6828,0.0164135051546392
"GO:0099622","cardiac muscle cell membrane repolarization",2,39,0.0180375
"GO:1903170","negative regulation of calcium ion transmembrane transport",2,40,0.0189116723549488
"GO:0072659","protein localization to plasma membrane",4,282,0.0195835714285714
"GO:0048729","tissue morphogenesis",6,666,0.0197128474576271
"GO:0009581","detection of external stimulus",3,140,0.02003625
"GO:0045823","positive regulation of heart contraction",2,42,0.0205032323232323
"GO:0060249","anatomical structure homeostasis",5,469,0.0209670805369127
"GO:0009582","detection of abiotic stimulus",3,143,0.0210417391304348
"GO:0050850","positive regulation of calcium-mediated signaling",2,43,0.0212602
"GO:0007206","phospholipase C-activating G protein-coupled glutamate receptor signaling pathway",1,2,0.0217393137254902
"GO:0051659","maintenance of mitochondrion location",1,2,0.0217393137254902
"GO:0061847","response to cholecystokinin",1,2,0.0217393137254902
"GO:1902690","positive regulation of NAD metabolic process",1,2,0.0217393137254902
"GO:1903515","calcium ion transport from cytosol to endoplasmic reticulum",1,2,0.0217393137254902
"GO:1904025","positive regulation of glucose catabolic process to lactate via pyruvate",1,2,0.0217393137254902
"GO:0070925","organelle assembly",7,919,0.0221855374592834
"GO:0031644","regulation of nervous system process",3,148,0.0224883116883117
"GO:0098815","modulation of excitatory postsynaptic potential",2,45,0.0225759677419355
"GO:0046034","ATP metabolic process",4,298,0.0225759677419355
"GO:0072359","circulatory system development",8,1176,0.0228745659163987
"GO:0045933","positive regulation of muscle contraction",2,46,0.0232816293929712
"GO:0050982","detection of mechanical stimulus",2,46,0.0232816293929712
"GO:0086009","membrane repolarization",2,47,0.0242185031847134
"GO:0043271","negative regulation of ion transport",3,154,0.0245539047619048
"GO:0034330","cell junction organization",6,715,0.0259374683544304
"GO:2001258","negative regulation of cation channel activity",2,49,0.0259922082018927
"GO:0097435","supramolecular fiber organization",6,717,0.026137358490566
"GO:0045104","intermediate filament cytoskeleton organization",2,50,0.0268696551724138
"GO:0045103","intermediate filament-based process",2,51,0.02782284375
"GO:0009408","response to heat",3,166,0.0296691588785047
"GO:0086002","cardiac muscle cell action potential involved in contraction",2,54,0.0302155454545455
"GO:0000023","maltose metabolic process",1,3,0.0302155454545455
"GO:0005985","sucrose metabolic process",1,3,0.0302155454545455
"GO:0030241","skeletal muscle myosin thick filament assembly",1,3,0.0302155454545455
"GO:0032971","regulation of muscle filament sliding",1,3,0.0302155454545455
"GO:0048633","positive regulation of skeletal muscle tissue growth",1,3,0.0302155454545455
"GO:0048769","sarcomerogenesis",1,3,0.0302155454545455
"GO:0070458","cellular detoxification of nitrogen compound",1,3,0.0302155454545455
"GO:0071688","striated muscle myosin thick filament assembly",1,3,0.0302155454545455
"GO:0007275","multicellular organism development",21,5583,0.0308217824773414
"GO:2000649","regulation of sodium ion transmembrane transporter activity",2,55,0.031076656626506
"GO:0044093","positive regulation of molecular function",10,1819,0.0316333333333333
"GO:1990778","protein localization to cell periphery",4,341,0.0335259880239521
"GO:0050789","regulation of biological process",36,12283,0.0339428059701493
"GO:0010035","response to inorganic substance",5,561,0.03848
"GO:0018916","nitrobenzene metabolic process",1,4,0.03848
"GO:0031034","myosin filament assembly",1,4,0.03848
"GO:0036343","psychomotor behavior",1,4,0.03848
"GO:0046967","cytosol to endoplasmic reticulum transport",1,4,0.03848
"GO:0060762","regulation of branching involved in mammary gland duct morphogenesis",1,4,0.03848
"GO:0061091","regulation of phospholipid translocation",1,4,0.03848
"GO:0061092","positive regulation of phospholipid translocation",1,4,0.03848
"GO:1903233","regulation of calcium ion-dependent exocytosis of neurotransmitter",1,4,0.03848
"GO:2001288","positive regulation of caveolin-mediated endocytosis",1,4,0.03848
"GO:0010830","regulation of myotube differentiation",2,63,0.0387441329479769
"GO:1902305","regulation of sodium ion transmembrane transport",2,65,0.041044409221902
"GO:0007585","respiratory gaseous exchange by respiratory system",2,66,0.0421289655172414
"GO:1905475","regulation of protein localization to membrane",3,195,0.0423390257879656
"GO:0065007","biological regulation",37,12964,0.0439084285714286
"GO:0019659","glucose catabolic process to lactate",1,5,0.0454248493150685
"GO:0019660","glycolytic fermentation",1,5,0.0454248493150685
"GO:0019661","glucose catabolic process to lactate via pyruvate",1,5,0.0454248493150685
"GO:0021678","third ventricle development",1,5,0.0454248493150685
"GO:0031033","myosin filament organization",1,5,0.0454248493150685
"GO:0048631","regulation of skeletal muscle tissue growth",1,5,0.0454248493150685
"GO:0051410","detoxification of nitrogen compound",1,5,0.0454248493150685
"GO:0070836","caveola assembly",1,5,0.0454248493150685
"GO:0097742","de novo centriole assembly",1,5,0.0454248493150685
"GO:0098535","de novo centriole assembly involved in multi-ciliated epithelial cell differentiation",1,5,0.0454248493150685
"GO:0106134","positive regulation of cardiac muscle cell contraction",1,5,0.0454248493150685
"GO:1901896","positive regulation of ATPase-coupled calcium transmembrane transporter activity",1,5,0.0454248493150685
"GO:1902688","regulation of NAD metabolic process",1,5,0.0454248493150685
"GO:1903116","positive regulation of actin filament-based movement",1,5,0.0454248493150685
"GO:1904023","regulation of glucose catabolic process to lactate via pyruvate",1,5,0.0454248493150685
"GO:1903524","positive regulation of blood circulation",2,75,0.0511752459016393
"GO:0006113","fermentation",1,6,0.0534142741935484
"GO:0021540","corpus callosum morphogenesis",1,6,0.0534142741935484
"GO:0030240","skeletal muscle thin filament assembly",1,6,0.0534142741935484
"GO:0043465","regulation of fermentation",1,6,0.0534142741935484
"GO:1900825","regulation of membrane depolarization during cardiac muscle cell action potential",1,6,0.0534142741935484
"GO:1901341","positive regulation of store-operated calcium channel activity",1,6,0.0534142741935484
"GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling",5,624,0.0540061126005362
"GO:0055013","cardiac muscle cell development",2,80,0.0566010962566845
"GO:0023052","signaling",23,6745,0.05841264
"GO:0014732","skeletal muscle atrophy",1,7,0.060312890625
"GO:0035095","behavioral response to nicotine",1,7,0.060312890625
"GO:0044854","plasma membrane raft assembly",1,7,0.060312890625
"GO:0060052","neurofilament cytoskeleton organization",1,7,0.060312890625
"GO:0060373","regulation of ventricular cardiac muscle cell membrane depolarization",1,7,0.060312890625
"GO:0086036","regulation of cardiac muscle cell membrane potential",1,7,0.060312890625
"GO:0098902","regulation of membrane depolarization during action potential",1,7,0.060312890625
"GO:1902083","negative regulation of peptidyl-cysteine S-nitrosylation",1,7,0.060312890625
"GO:2001286","regulation of caveolin-mediated endocytosis",1,7,0.060312890625
"GO:0000302","response to reactive oxygen species",3,231,0.0604185974025974
"GO:0009266","response to temperature stimulus",3,232,0.0609723575129534
"GO:0055006","cardiac cell development",2,86,0.0627164341085271
"GO:0051262","protein tetramerization",2,87,0.0637665038560411
"GO:1901379","regulation of potassium ion transmembrane transport",2,87,0.0637665038560411
"GO:0044092","negative regulation of molecular function",7,1180,0.064565
"GO:0048589","developmental growth",5,662,0.064990358056266
"GO:0048646","anatomical structure formation involved in morphogenesis",7,1188,0.0654350495049505
"GO:0014866","skeletal myofibril assembly",1,8,0.0654350495049505
"GO:0014891","striated muscle atrophy",1,8,0.0654350495049505
"GO:0030916","otic vesicle formation",1,8,0.0654350495049505
"GO:0032471","negative regulation of endoplasmic reticulum calcium ion concentration",1,8,0.0654350495049505
"GO:0043353","enucleate erythrocyte differentiation",1,8,0.0654350495049505
"GO:0060297","regulation of sarcomere organization",1,8,0.0654350495049505
"GO:0090324","negative regulation of oxidative phosphorylation",1,8,0.0654350495049505
"GO:1901339","regulation of store-operated calcium channel activity",1,8,0.0654350495049505
"GO:1903251","multi-ciliated epithelial cell differentiation",1,8,0.0654350495049505
"GO:1903715","regulation of aerobic respiration",1,8,0.0654350495049505
"GO:1904180","negative regulation of membrane depolarization",1,8,0.0654350495049505
"GO:1990034","calcium ion export across plasma membrane",1,8,0.0654350495049505
"GO:0006979","response to oxidative stress",4,452,0.0712948888888889
