goId,goName,countDE,countAll,pv_fdr
"GO:0004536","deoxyribonuclease activity",8,61,0.00000405853658536585
"GO:0043138","3'-5' DNA helicase activity",5,19,0.0000185714285714286
"GO:0003689","DNA clamp loader activity",4,9,0.0000200909090909091
"GO:0033170","protein-DNA loading ATPase activity",4,9,0.0000200909090909091
"GO:0016772","transferase activity, transferring phosphorus-containing groups",27,910,0.0000265777777777778
"GO:0032404","mismatch repair complex binding",4,11,0.0000486086956521739
"GO:0004527","exonuclease activity",8,88,0.0000597446808510638
"GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity",4,12,0.0000693333333333333
"GO:0019900","kinase binding",23,751,0.0000870204081632653
"GO:0015631","tubulin binding",15,366,0.000132549019607843
"GO:0030983","mismatched DNA binding",4,14,0.000132549019607843
"GO:0030332","cyclin binding",5,30,0.00017
"GO:0003690","double-stranded DNA binding",37,1662,0.000215849056603774
"GO:0016301","kinase activity",22,745,0.000221481481481481
"GO:0019237","centromeric DNA binding",3,6,0.000232142857142857
"GO:0032135","DNA insertion or deletion binding",3,6,0.000232142857142857
"GO:0000400","four-way junction DNA binding",4,17,0.00026
"GO:0035173","histone kinase activity",4,17,0.00026
"GO:0042826","histone deacetylase binding",8,115,0.000334915254237288
"GO:0008408","3'-5' exonuclease activity",6,58,0.000346666666666667
"GO:0019901","protein kinase binding",20,665,0.00036655737704918
"GO:0042162","telomeric DNA binding",5,37,0.000410967741935484
"GO:0010997","anaphase-promoting complex binding",3,8,0.00056952380952381
"GO:0008536","Ran GTPase binding",5,41,0.000658125
"GO:0004529","exodeoxyribonuclease activity",4,22,0.000685454545454546
"GO:0016895","exodeoxyribonuclease activity, producing 5'-phosphomonoesters",4,22,0.000685454545454546
"GO:0019205","nucleobase-containing compound kinase activity",5,43,0.000776119402985075
"GO:0042802","identical protein binding",39,1928,0.000841176470588235
"GO:0003887","DNA-directed DNA polymerase activity",4,24,0.000904347826086957
"GO:0000287","magnesium ion binding",10,216,0.00104
"GO:0000217","DNA secondary structure binding",4,26,0.00122777777777778
"GO:0035925","mRNA 3'-UTR AU-rich region binding",4,26,0.00122777777777778
"GO:0019887","protein kinase regulator activity",9,183,0.00135342465753425
"GO:0003777","microtubule motor activity",6,77,0.00136842105263158
"GO:0005049","nuclear export signal receptor activity",3,11,0.00136842105263158
"GO:0017091","AU-rich element binding",4,27,0.00136842105263158
"GO:0008022","protein C-terminus binding",9,189,0.00162077922077922
"GO:0044877","protein-containing complex binding",28,1257,0.00166666666666667
"GO:0043047","single-stranded telomeric DNA binding",3,12,0.00171139240506329
"GO:0046983","protein dimerization activity",24,1016,0.002015
"GO:0030291","protein serine/threonine kinase inhibitor activity",4,31,0.00214117647058824
"GO:0034061","DNA polymerase activity",4,31,0.00214117647058824
"GO:0140142","nucleocytoplasmic carrier activity",4,31,0.00214117647058824
"GO:0032139","dinucleotide insertion or deletion binding",2,3,0.00214117647058824
"GO:1990518","single-stranded 3'-5' DNA helicase activity",2,3,0.00214117647058824
"GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",5,58,0.00253953488372093
"GO:0004519","endonuclease activity",7,126,0.00280919540229885
"GO:0098847","sequence-specific single stranded DNA binding",3,15,0.00313181818181818
"GO:0019207","kinase regulator activity",9,214,0.00344719101123596
"GO:0046982","protein heterodimerization activity",11,310,0.00364
"GO:0043021","ribonucleoprotein complex binding",7,133,0.00371428571428571
"GO:0019136","deoxynucleoside kinase activity",2,4,0.00383157894736842
"GO:0032137","guanine/thymine mispair binding",2,4,0.00383157894736842
"GO:0032138","single base insertion or deletion binding",2,4,0.00383157894736842
"GO:0071208","histone pre-mRNA DCP binding",2,4,0.00383157894736842
"GO:0008017","microtubule binding",10,267,0.00395416666666667
"GO:0008301","DNA binding, bending",3,18,0.00498556701030928
"GO:0004674","protein serine/threonine kinase activity",13,435,0.00541224489795918
"GO:0036033","mediator complex binding",2,5,0.006032
"GO:0046976","histone methyltransferase activity (H3-K27 specific)",2,5,0.006032
"GO:0043565","sequence-specific DNA binding",32,1692,0.00772277227722772
"GO:0004672","protein kinase activity",15,573,0.00822912621359223
"GO:0031625","ubiquitin protein ligase binding",10,297,0.00822912621359223
"GO:0001046","core promoter sequence-specific DNA binding",4,47,0.00848679245283019
"GO:0035174","histone serine kinase activity",2,6,0.00848679245283019
"GO:0097100","supercoiled DNA binding",2,6,0.00848679245283019
"GO:0016788","hydrolase activity, acting on ester bonds",18,764,0.00894205607476635
"GO:0032405","MutLalpha complex binding",2,7,0.011497247706422
"GO:0032407","MutSalpha complex binding",2,7,0.011497247706422
"GO:0044389","ubiquitin-like protein ligase binding",10,316,0.0121018181818182
"GO:0008139","nuclear localization sequence binding",3,27,0.0145225225225225
"GO:0016740","transferase activity",39,2295,0.014625
"GO:0003680","AT DNA binding",2,8,0.0146336283185841
"GO:0003774","motor activity",6,132,0.0150982456140351
"GO:0017056","structural constituent of nuclear pore",3,28,0.0154206896551724
"GO:0043015","gamma-tubulin binding",3,28,0.0154206896551724
"GO:0043167","ion binding",87,6253,0.0156444444444444
"GO:0003691","double-stranded telomeric DNA binding",2,9,0.0175933333333333
"GO:0019206","nucleoside kinase activity",2,9,0.0175933333333333
"GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity",2,9,0.0175933333333333
"GO:0000014","single-stranded DNA endodeoxyribonuclease activity",2,10,0.0209664
"GO:0004017","adenylate kinase activity",2,10,0.0209664
"GO:0047429","nucleoside-triphosphate diphosphatase activity",2,10,0.0209664
"GO:0098505","G-rich strand telomeric DNA binding",2,10,0.0209664
"GO:0030515","snoRNA binding",3,32,0.0209664
"GO:0004860","protein kinase inhibitor activity",4,64,0.0217492063492064
"GO:0030234","enzyme regulator activity",21,1059,0.0246488188976378
"GO:0008296","3'-5'-exodeoxyribonuclease activity",2,11,0.02476
"GO:0051536","iron-sulfur cluster binding",4,67,0.02476
"GO:0051540","metal cluster binding",4,67,0.02476
"GO:0019210","kinase inhibitor activity",4,68,0.0259206106870229
"GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity",2,12,0.0287181818181818
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",15,679,0.0303398496240601
"GO:0003730","mRNA 3'-UTR binding",5,115,0.0334507462686567
"GO:0019104","DNA N-glycosylase activity",2,14,0.037856
"GO:0004520","endodeoxyribonuclease activity",3,41,0.037856
"GO:0051539","4 iron, 4 sulfur cluster binding",3,42,0.037856
"GO:0004170","dUTP diphosphatase activity",1,1,0.037856
"GO:0004638","phosphoribosylaminoimidazole carboxylase activity",1,1,0.037856
"GO:0004639","phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",1,1,0.037856
"GO:0008995","ribonuclease E activity",1,1,0.037856
"GO:0019912","cyclin-dependent protein kinase activating kinase activity",1,1,0.037856
"GO:0030519","snoRNP binding",1,1,0.037856
"GO:0030527","structural constituent of chromatin",1,1,0.037856
"GO:0032556","pyrimidine deoxyribonucleotide binding",1,1,0.037856
"GO:0043727","5-amino-4-imidazole carboxylate lyase activity",1,1,0.037856
"GO:0047840","dCTP diphosphatase activity",1,1,0.037856
"GO:0062064","box C/D snoRNP complex binding",1,1,0.037856
"GO:0062065","box H/ACA snoRNP complex binding",1,1,0.037856
"GO:1990447","U2 snRNP binding",1,1,0.037856
"GO:0004540","ribonuclease activity",5,124,0.0402913907284768
"GO:1990837","sequence-specific double-stranded DNA binding",27,1574,0.0433447368421053
"GO:0005521","lamin binding",2,16,0.0437751633986928
"GO:0016779","nucleotidyltransferase activity",5,129,0.046225974025974
"GO:0018024","histone-lysine N-methyltransferase activity",3,46,0.0463303225806452
"GO:0003729","mRNA binding",12,533,0.0480254777070064
"GO:0043024","ribosomal small subunit binding",2,17,0.0480254777070064
"GO:0005048","signal sequence binding",3,49,0.0538759493670886
"GO:0008409","5'-3' exonuclease activity",2,19,0.0587698113207547
"GO:0000406","double-strand/single-strand DNA junction binding",1,2,0.0634808988764045
"GO:0000701","purine-specific mismatch base pair DNA N-glycosylase activity",1,2,0.0634808988764045
"GO:0003883","CTP synthase activity",1,2,0.0634808988764045
"GO:0004136","deoxyadenosine kinase activity",1,2,0.0634808988764045
"GO:0004137","deoxycytidine kinase activity",1,2,0.0634808988764045
"GO:0004138","deoxyguanosine kinase activity",1,2,0.0634808988764045
"GO:0004372","glycine hydroxymethyltransferase activity",1,2,0.0634808988764045
"GO:0004793","threonine aldolase activity",1,2,0.0634808988764045
"GO:0004797","thymidine kinase activity",1,2,0.0634808988764045
"GO:0004998","transferrin receptor activity",1,2,0.0634808988764045
"GO:0008732","L-allo-threonine aldolase activity",1,2,0.0634808988764045
"GO:0032143","single thymine insertion binding",1,2,0.0634808988764045
"GO:0032181","dinucleotide repeat insertion binding",1,2,0.0634808988764045
"GO:0034512","box C/D snoRNA binding",1,2,0.0634808988764045
"GO:0035402","histone kinase activity (H3-T11 specific)",1,2,0.0634808988764045
"GO:0044378","non-sequence-specific DNA binding, bending",1,2,0.0634808988764045
"GO:0050613","delta14-sterol reductase activity",1,2,0.0634808988764045
"GO:0061860","DNA clamp unloader activity",1,2,0.0634808988764045
"GO:0071207","histone pre-mRNA stem-loop binding",1,2,0.0634808988764045
"GO:0036002","pre-mRNA binding",3,56,0.0676871508379888
"GO:0050145","nucleoside monophosphate kinase activity",2,22,0.06864
"GO:0008134","transcription factor binding",13,642,0.0697428571428571
"GO:0016776","phosphotransferase activity, phosphate group as acceptor",3,57,0.0697428571428571
"GO:1990841","promoter-specific chromatin binding",3,58,0.072544262295082
"GO:0051087","chaperone binding",4,103,0.07475
"GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",2,24,0.0786745945945946
"GO:0042054","histone methyltransferase activity",3,61,0.08125
"GO:0045296","cadherin binding",8,331,0.08125
"GO:0047485","protein N-terminus binding",4,107,0.08125
"GO:0042803","protein homodimerization activity",13,662,0.08125
"GO:0016279","protein-lysine N-methyltransferase activity",3,62,0.08125
"GO:0016278","lysine N-methyltransferase activity",3,63,0.08125
"GO:0003886","DNA (cytosine-5-)-methyltransferase activity",1,3,0.08125
"GO:0003896","DNA primase activity",1,3,0.08125
"GO:0003909","DNA ligase activity",1,3,0.08125
"GO:0003910","DNA ligase (ATP) activity",1,3,0.08125
"GO:0003918","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",1,3,0.08125
"GO:0004477","methenyltetrahydrofolate cyclohydrolase activity",1,3,0.08125
"GO:0004486","methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity",1,3,0.08125
"GO:0004487","methylenetetrahydrofolate dehydrogenase (NAD+) activity",1,3,0.08125
"GO:0004488","methylenetetrahydrofolate dehydrogenase (NADP+) activity",1,3,0.08125
"GO:0004677","DNA-dependent protein kinase activity",1,3,0.08125
"GO:0004748","ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",1,3,0.08125
"GO:0016728","oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor",1,3,0.08125
"GO:0030337","DNA polymerase processivity factor activity",1,3,0.08125
"GO:0032142","single guanine insertion binding",1,3,0.08125
"GO:0050897","cobalt ion binding",1,3,0.08125
"GO:0061731","ribonucleoside-diphosphate reductase activity",1,3,0.08125
"GO:0048027","mRNA 5'-UTR binding",2,26,0.08125
"GO:0035035","histone acetyltransferase binding",2,28,0.0927043062200957
"GO:0004693","cyclin-dependent protein serine/threonine kinase activity",2,29,0.0979374407582938
"GO:0097472","cyclin-dependent protein kinase activity",2,29,0.0979374407582938
"GO:0031491","nucleosome binding",3,70,0.101130188679245
"GO:0000700","mismatch base pair DNA N-glycosylase activity",1,4,0.102076712328767
"GO:0004844","uracil DNA N-glycosylase activity",1,4,0.102076712328767
"GO:0008853","exodeoxyribonuclease III activity",1,4,0.102076712328767
"GO:0035033","histone deacetylase regulator activity",1,4,0.102076712328767
"GO:0070905","serine binding",1,4,0.102076712328767
"GO:0097506","deaminated base DNA N-glycosylase activity",1,4,0.102076712328767
"GO:1990757","ubiquitin ligase activator activity",1,4,0.102076712328767
"GO:0016891","endoribonuclease activity, producing 5'-phosphomonoesters",2,31,0.10608
"GO:0019904","protein domain specific binding",13,714,0.117741176470588
"GO:0004749","ribose phosphate diphosphokinase activity",1,5,0.120320346320346
"GO:0008310","single-stranded DNA 3'-5' exodeoxyribonuclease activity",1,5,0.120320346320346
"GO:0008379","thioredoxin peroxidase activity",1,5,0.120320346320346
"GO:0016886","ligase activity, forming phosphoric ester bonds",1,5,0.120320346320346
"GO:0019238","cyclohydrolase activity",1,5,0.120320346320346
"GO:0034513","box H/ACA snoRNA binding",1,5,0.120320346320346
"GO:0043035","chromatin insulator sequence binding",1,5,0.120320346320346
"GO:0044547","DNA topoisomerase binding",1,5,0.120320346320346
"GO:0051575","5'-deoxyribose-5-phosphate lyase activity",1,5,0.120320346320346
"GO:1990446","U1 snRNP binding",1,5,0.120320346320346
"GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds",2,35,0.125136206896552
"GO:0043130","ubiquitin binding",3,80,0.127768240343348
"GO:0004857","enzyme inhibitor activity",8,381,0.129622222222222
"GO:0030295","protein kinase activator activity",3,82,0.134447659574468
"GO:0048487","beta-tubulin binding",2,37,0.135772881355932
"GO:0004523","RNA-DNA hybrid ribonuclease activity",1,6,0.135945901639344
"GO:0009008","DNA-methyltransferase activity",1,6,0.135945901639344
"GO:0016778","diphosphotransferase activity",1,6,0.135945901639344
"GO:0019103","pyrimidine nucleotide binding",1,6,0.135945901639344
"GO:0032552","deoxyribonucleotide binding",1,6,0.135945901639344
"GO:0043515","kinetochore binding",1,6,0.135945901639344
"GO:0070087","chromo shadow domain binding",1,6,0.135945901639344
"GO:0070883","pre-miRNA binding",1,6,0.135945901639344
"GO:0043539","protein serine/threonine kinase activator activity",2,38,0.137088979591837
"GO:0019209","kinase activator activity",3,89,0.150942745098039
"GO:0001042","RNA polymerase I core binding",1,7,0.150942745098039
"GO:0003747","translation release factor activity",1,7,0.150942745098039
"GO:0003916","DNA topoisomerase activity",1,7,0.150942745098039
"GO:0008079","translation termination factor activity",1,7,0.150942745098039
"GO:0008821","crossover junction endodeoxyribonuclease activity",1,7,0.150942745098039
"GO:0035184","histone threonine kinase activity",1,7,0.150942745098039
"GO:0051920","peroxiredoxin activity",1,7,0.150942745098039
"GO:0070990","snRNP binding",1,7,0.150942745098039
"GO:1990226","histone methyltransferase binding",1,7,0.150942745098039
"GO:0008092","cytoskeletal protein binding",16,988,0.1524859375
"GO:0030544","Hsp70 protein binding",2,42,0.155052713178295
"GO:0061631","ubiquitin conjugating enzyme activity",2,42,0.155052713178295
"GO:0008276","protein methyltransferase activity",3,92,0.160095752895753
"GO:0004532","exoribonuclease activity",2,43,0.16024
"GO:0016893","endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",2,44,0.163868164794008
"GO:0061650","ubiquitin-like protein conjugating enzyme activity",2,44,0.163868164794008
"GO:0010484","H3 histone acetyltransferase activity",1,8,0.163868164794008
"GO:0016742","hydroxymethyl-, formyl- and related transferase activity",1,8,0.163868164794008
"GO:0035312","5'-3' exodeoxyribonuclease activity",1,8,0.163868164794008
"GO:0070878","primary miRNA binding",1,8,0.163868164794008
"GO:0097371","MDM2/MDM4 family protein binding",1,8,0.163868164794008
"GO:0004712","protein serine/threonine/tyrosine kinase activity",2,45,0.167443866171004
"GO:0004715","non-membrane spanning protein tyrosine kinase activity",2,45,0.167443866171004
"GO:0032182","ubiquitin-like protein binding",3,97,0.173506666666667
"GO:0019212","phosphatase inhibitor activity",2,47,0.178987453874539
"GO:0008297","single-stranded DNA exodeoxyribonuclease activity",1,9,0.179333333333333
"GO:0097027","ubiquitin-protein transferase activator activity",1,9,0.179333333333333
"GO:0003712","transcription coregulator activity",9,498,0.183195620437956
"GO:0008170","N-methyltransferase activity",3,101,0.186727272727273
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity",4,161,0.188857971014493
"GO:0004725","protein tyrosine phosphatase activity",3,103,0.190514084507042
"GO:0001094","TFIID-class transcription factor complex binding",1,10,0.190514084507042
"GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",1,10,0.190514084507042
"GO:0016832","aldehyde-lyase activity",1,10,0.190514084507042
"GO:0032357","oxidized purine DNA binding",1,10,0.190514084507042
"GO:0033204","ribonuclease P RNA binding",1,10,0.190514084507042
"GO:0034511","U3 snoRNA binding",1,10,0.190514084507042
"GO:0046974","histone methyltransferase activity (H3-K9 specific)",1,10,0.190514084507042
"GO:0016741","transferase activity, transferring one-carbon groups",5,229,0.194563636363636
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",2,51,0.194563636363636
"GO:0031490","chromatin DNA binding",3,106,0.1993393728223
"GO:0016830","carbon-carbon lyase activity",2,52,0.19955
"GO:0004865","protein serine/threonine phosphatase inhibitor activity",1,11,0.201349659863946
"GO:0008199","ferric iron binding",1,11,0.201349659863946
"GO:0016889","endodeoxyribonuclease activity, producing 3'-phosphomonoesters",1,11,0.201349659863946
"GO:0032356","oxidized DNA binding",1,11,0.201349659863946
"GO:0050786","RAGE receptor binding",1,11,0.201349659863946
"GO:0051880","G-quadruplex DNA binding",1,11,0.201349659863946
"GO:0030374","nuclear receptor transcription coactivator activity",2,54,0.207365423728814
"GO:0090079","translation regulator activity, nucleic acid binding",3,110,0.209721621621622
"GO:0005080","protein kinase C binding",2,55,0.212272053872054
"GO:0004526","ribonuclease P activity",1,12,0.214118666666667
"GO:0042301","phosphate ion binding",1,12,0.214118666666667
"GO:0042975","peroxisome proliferator activated receptor binding",1,12,0.214118666666667
"GO:0004402","histone acetyltransferase activity",2,57,0.222027906976744
"GO:0140096","catalytic activity, acting on a protein",30,2225,0.224237086092715
"GO:0004721","phosphoprotein phosphatase activity",4,180,0.231545874587459
"GO:0004869","cysteine-type endopeptidase inhibitor activity",2,59,0.231698360655738
"GO:0061733","peptide-lysine-N-acetyltransferase activity",2,59,0.231698360655738
"GO:0140098","catalytic activity, acting on RNA",7,392,0.235767320261438
"GO:0003906","DNA-(apurinic or apyrimidinic site) endonuclease activity",1,14,0.239957281553398
"GO:0004535","poly(A)-specific ribonuclease activity",1,14,0.239957281553398
"GO:0032794","GTPase activating protein binding",1,14,0.239957281553398
"GO:0004549","tRNA-specific ribonuclease activity",1,15,0.253266666666667
"GO:0019215","intermediate filament binding",1,15,0.253266666666667
"GO:0043274","phospholipase binding",1,15,0.253266666666667
"GO:0000900","translation repressor activity, mRNA regulatory element binding",1,16,0.265315189873418
"GO:0005092","GDP-dissociation inhibitor activity",1,16,0.265315189873418
"GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed",1,16,0.265315189873418
"GO:0070402","NADPH binding",1,16,0.265315189873418
"GO:0034212","peptide N-acetyltransferase activity",2,67,0.272729337539432
"GO:0004521","endoribonuclease activity",2,68,0.27776802507837
"GO:0010485","H4 histone acetyltransferase activity",1,17,0.27776802507837
"GO:0035064","methylated histone binding",2,70,0.287152
"GO:0140034","methylation-dependent protein binding",2,70,0.287152
"GO:0004550","nucleoside diphosphate kinase activity",1,18,0.287152
"GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",1,18,0.287152
"GO:0046965","retinoid X receptor binding",1,18,0.287152
"GO:0055106","ubiquitin-protein transferase regulator activity",1,18,0.287152
"GO:0030971","receptor tyrosine kinase binding",2,72,0.296352147239264
"GO:0001091","RNA polymerase II general transcription initiation factor binding",1,19,0.298762195121951
"GO:0016894","endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",1,19,0.298762195121951
"GO:0070491","repressing transcription factor binding",2,74,0.306136170212766
"GO:0051010","microtubule plus-end binding",1,20,0.308658258258258
"GO:0061608","nuclear import signal receptor activity",1,20,0.308658258258258
"GO:0070182","DNA polymerase binding",1,20,0.308658258258258
"GO:0004722","protein serine/threonine phosphatase activity",2,75,0.308658258258258
"GO:0045182","translation regulator activity",3,141,0.311120474777448
"GO:0050839","cell adhesion molecule binding",8,514,0.311120474777448
"GO:0001618","virus receptor activity",2,76,0.311120474777448
"GO:0140272","exogenous protein binding",2,76,0.311120474777448
"GO:0003725","double-stranded RNA binding",2,77,0.316141592920354
"GO:0043495","protein-membrane adaptor activity",1,21,0.316141592920354
"GO:0070063","RNA polymerase binding",2,78,0.32058
"GO:0016874","ligase activity",3,146,0.325613994169096
"GO:0042288","MHC class I protein binding",1,22,0.325613994169096
"GO:0070034","telomerase RNA binding",1,22,0.325613994169096
"GO:0008168","methyltransferase activity",4,218,0.326360465116279
"GO:0019903","protein phosphatase binding",3,149,0.333771264367816
"GO:0008143","poly(A) binding",1,23,0.333771264367816
"GO:0016881","acid-amino acid ligase activity",1,23,0.333771264367816
"GO:0070840","dynein complex binding",1,23,0.333771264367816
"GO:0005525","GTP binding",6,376,0.34203782234957
"GO:0005540","hyaluronic acid binding",1,24,0.343511111111111
"GO:0008327","methyl-CpG binding",1,24,0.343511111111111
"GO:0032550","purine ribonucleoside binding",6,379,0.346996590909091
"GO:0008135","translation factor activity, RNA binding",2,85,0.350241359773371
"GO:0001883","purine nucleoside binding",6,382,0.350956179775281
"GO:0032549","ribonucleoside binding",6,382,0.350956179775281
"GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process",1,25,0.350956179775281
"GO:0008080","N-acetyltransferase activity",2,86,0.352201680672269
"GO:0004407","histone deacetylase activity",1,26,0.35906
"GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",1,26,0.35906
"GO:0030371","translation repressor activity",1,26,0.35906
"GO:0003727","single-stranded RNA binding",2,88,0.359952354570637
"GO:0001882","nucleoside binding",6,388,0.360681767955801
"GO:0042974","retinoic acid receptor binding",1,27,0.367867768595041
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors",1,28,0.377434520547945
"GO:0033558","protein deacetylase activity",1,28,0.377434520547945
"GO:0019001","guanyl nucleotide binding",6,397,0.379174931880109
"GO:0032561","guanyl ribonucleotide binding",6,397,0.379174931880109
"GO:0070717","poly-purine tract binding",1,29,0.38571847826087
"GO:0030674","protein-macromolecule adaptor activity",4,244,0.39090189701897
"GO:0051059","NF-kappaB binding",1,31,0.405881081081081
"GO:1990782","protein tyrosine kinase binding",2,98,0.407001617250674
"GO:0019208","phosphatase regulator activity",2,99,0.411554838709677
"GO:0051721","protein phosphatase 2A binding",1,32,0.41346273458445
"GO:0016922","nuclear receptor binding",2,101,0.420574331550802
"GO:0017016","Ras GTPase binding",6,416,0.420576
"GO:0051019","mitogen-activated protein kinase binding",1,33,0.420812765957447
"GO:0005200","structural constituent of cytoskeleton",2,103,0.426796842105263
"GO:0005154","epidermal growth factor receptor binding",1,34,0.426796842105263
"GO:0016831","carboxy-lyase activity",1,34,0.426796842105263
"GO:1990939","ATP-dependent microtubule motor activity",1,34,0.426796842105263
"GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",1,35,0.435953805774278
"GO:0016407","acetyltransferase activity",2,107,0.442636458333333
"GO:0000175","3'-5'-exoribonuclease activity",1,36,0.442636458333333
"GO:0097718","disordered domain specific binding",1,36,0.442636458333333
"GO:0140297","DNA-binding transcription factor binding",5,347,0.445295584415584
"GO:0031267","small GTPase binding",6,431,0.44612
"GO:0003713","transcription coactivator activity",4,267,0.44612
"GO:0042056","chemoattractant activity",1,37,0.44612
"GO:0043014","alpha-tubulin binding",1,37,0.44612
"GO:0016410","N-acyltransferase activity",2,109,0.44612
"GO:0016896","exoribonuclease activity, producing 5'-phosphomonoesters",1,38,0.45305
"GO:0043531","ADP binding",1,38,0.45305
"GO:0008234","cysteine-type peptidase activity",3,190,0.455125699745547
"GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding",1,39,0.460252791878173
"GO:0016829","lyase activity",3,192,0.460680506329114
"GO:0008047","enzyme activator activity",7,527,0.46267
"GO:0003899","DNA-directed 5'-3' RNA polymerase activity",1,40,0.46267
"GO:0031492","nucleosomal DNA binding",1,40,0.46267
"GO:0003714","transcription corepressor activity",3,194,0.46267
"GO:0019902","phosphatase binding",3,194,0.46267
"GO:0098772","molecular function regulator",22,1840,0.466884788029925
"GO:0004197","cysteine-type endopeptidase activity",2,116,0.468685572139304
"GO:0004843","thiol-dependent ubiquitin-specific protease activity",2,117,0.47025975308642
"GO:0036459","thiol-dependent ubiquitinyl hydrolase activity",2,117,0.47025975308642
"GO:0101005","ubiquitinyl hydrolase activity",2,117,0.47025975308642
"GO:0016791","phosphatase activity",4,281,0.470275794621027
"GO:0030331","estrogen receptor binding",1,42,0.470275794621027
"GO:0042287","MHC protein binding",1,42,0.470275794621027
"GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process",1,42,0.470275794621027
"GO:0019213","deacetylase activity",1,43,0.476717274939173
"GO:0019894","kinesin binding",1,43,0.476717274939173
"GO:0004864","protein phosphatase inhibitor activity",1,44,0.479525
"GO:0008138","protein tyrosine/serine/threonine phosphatase activity",1,44,0.479525
"GO:0034062","5'-3' RNA polymerase activity",1,44,0.479525
