goId,goName,countDE,countAll,pv_fdr
"GO:0051716","cellular response to stimulus",154,7690,1.96370588235294e-23
"GO:1901701","cellular response to oxygen-containing compound",61,1217,2.23003846153846e-23
"GO:0050896","response to stimulus",170,9416,2.3868679245283e-23
"GO:0071396","cellular response to lipid",44,585,4.97816666666667e-23
"GO:0009966","regulation of signal transduction",97,3192,5.55850909090909e-23
"GO:0045893","positive regulation of transcription, DNA-templated",67,1521,7.059375e-23
"GO:0002682","regulation of immune system process",69,1629,1.01721052631579e-22
"GO:0009891","positive regulation of biosynthetic process",76,1990,1.18143103448276e-22
"GO:0007154","cell communication",143,6769,1.25074576271186e-22
"GO:0051254","positive regulation of RNA metabolic process",70,1689,1.4056e-22
"GO:1903508","positive regulation of nucleic acid-templated transcription",68,1598,1.84066666666667e-22
"GO:1902531","regulation of intracellular signal transduction",73,1850,1.84066666666667e-22
"GO:1902680","positive regulation of RNA biosynthetic process",68,1599,1.84066666666667e-22
"GO:0031328","positive regulation of cellular biosynthetic process",75,1957,1.976625e-22
"GO:0023051","regulation of signaling",103,3665,2.79522727272727e-22
"GO:0001816","cytokine production",51,865,2.79522727272727e-22
"GO:0023052","signaling",142,6745,3.38288059701493e-22
"GO:0051247","positive regulation of protein metabolic process",70,1723,4.04873913043478e-22
"GO:0001817","regulation of cytokine production",49,797,4.04873913043478e-22
"GO:0016477","cell migration",68,1627,4.518e-22
"GO:0010646","regulation of cell communication",102,3626,4.89980281690141e-22
"GO:0048584","positive regulation of response to stimulus",83,2453,8.05291666666667e-22
"GO:0010557","positive regulation of macromolecule biosynthetic process",72,1851,8.66465753424657e-22
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",72,1855,9.97216216216216e-22
"GO:0007165","signal transduction",135,6219,1.4056e-21
"GO:0032270","positive regulation of cellular protein metabolic process",67,1634,2.98227631578947e-21
"GO:0065009","regulation of molecular function",92,3067,4.10727272727273e-21
"GO:0019220","regulation of phosphate metabolic process",71,1851,4.3925e-21
"GO:0051174","regulation of phosphorus metabolic process",71,1852,4.4703417721519e-21
"GO:0051246","regulation of protein metabolic process",89,2884,4.48035e-21
"GO:0045321","leukocyte activation",60,1314,4.88531707317073e-21
"GO:0030155","regulation of cell adhesion",46,734,4.88531707317073e-21
"GO:0050794","regulation of cellular process",182,11360,6.98566265060241e-21
"GO:0001775","cell activation",63,1473,9.30176470588235e-21
"GO:0032268","regulation of cellular protein metabolic process",86,2731,9.30176470588235e-21
"GO:0040011","locomotion",73,1991,1.10323255813953e-20
"GO:0001932","regulation of protein phosphorylation",63,1484,1.33289655172414e-20
"GO:0080134","regulation of response to stress",64,1538,1.55734090909091e-20
"GO:0048870","cell motility",69,1799,1.96938461538462e-20
"GO:0051674","localization of cell",69,1799,1.96938461538462e-20
"GO:0031326","regulation of cellular biosynthetic process",108,4237,1.96938461538462e-20
"GO:0006357","regulation of transcription by RNA polymerase II",82,2530,2.29173913043478e-20
"GO:0009889","regulation of biosynthetic process",109,4320,2.38045161290323e-20
"GO:0042325","regulation of phosphorylation",66,1654,2.52335106382979e-20
"GO:0008284","positive regulation of cell population proliferation",51,968,3.05163157894737e-20
"GO:1903506","regulation of nucleic acid-templated transcription",97,3503,3.8434375e-20
"GO:0010647","positive regulation of cell communication",70,1876,3.91249484536082e-20
"GO:0006355","regulation of transcription, DNA-templated",96,3440,4.08771428571429e-20
"GO:2001141","regulation of RNA biosynthetic process",97,3508,4.15290909090909e-20
"GO:0023056","positive regulation of signaling",70,1883,4.69119e-20
"GO:0022407","regulation of cell-cell adhesion",36,440,5.21881188118812e-20
"GO:0010556","regulation of macromolecule biosynthetic process",105,4079,5.62922330097087e-20
"GO:0002520","immune system development",52,1025,5.62922330097087e-20
"GO:0006468","protein phosphorylation",72,2004,6.58875e-20
"GO:0031399","regulation of protein modification process",70,1903,8.032e-20
"GO:0048731","system development",117,5010,9.94528301886792e-20
"GO:0007159","leukocyte cell-cell adhesion",33,363,1.13301869158878e-19
"GO:0048534","hematopoietic or lymphoid organ development",50,966,1.61058333333333e-19
"GO:0030097","hemopoiesis",49,925,1.64416513761468e-19
"GO:0045785","positive regulation of cell adhesion",35,427,1.82089090909091e-19
"GO:0048646","anatomical structure formation involved in morphogenesis",55,1188,1.94694594594595e-19
"GO:0006955","immune response",76,2273,2.164875e-19
"GO:0009617","response to bacterium",44,739,2.70546902654867e-19
"GO:2000112","regulation of cellular macromolecule biosynthetic process",102,3957,3.00539473684211e-19
"GO:0007275","multicellular organism development",123,5583,4.58347826086957e-19
"GO:0002521","leukocyte differentiation",38,538,5.45275862068965e-19
"GO:1903037","regulation of leukocyte cell-cell adhesion",31,328,5.85666666666667e-19
"GO:0006366","transcription by RNA polymerase II",82,2672,6.25372881355932e-19
"GO:0032101","regulation of response to external stimulus",52,1088,7.08705882352941e-19
"GO:0097659","nucleic acid-templated transcription",97,3670,9.6635e-19
"GO:0050793","regulation of developmental process",83,2762,1.17617355371901e-18
"GO:0032774","RNA biosynthetic process",97,3683,1.25294262295082e-18
"GO:0030334","regulation of cell migration",49,974,1.28560975609756e-18
"GO:0006351","transcription, DNA-templated",96,3617,1.31775e-18
"GO:0019219","regulation of nucleobase-containing compound metabolic process",102,4043,1.433712e-18
"GO:0048869","cellular developmental process",107,4408,1.46416666666667e-18
"GO:0031401","positive regulation of protein modification process",55,1251,1.8530859375e-18
"GO:0014070","response to organic cyclic compound",48,941,1.8530859375e-18
"GO:0010562","positive regulation of phosphorus metabolic process",53,1168,2.55440769230769e-18
"GO:0045937","positive regulation of phosphate metabolic process",53,1168,2.55440769230769e-18
"GO:0051094","positive regulation of developmental process",59,1454,2.65561832061069e-18
"GO:0010468","regulation of gene expression",119,5385,3.27440909090909e-18
"GO:0051707","response to other organism",61,1568,3.96315789473684e-18
"GO:0043207","response to external biotic stimulus",61,1570,4.29488888888889e-18
"GO:0009967","positive regulation of signal transduction",63,1673,4.29488888888889e-18
"GO:0030154","cell differentiation",105,4329,4.65088235294118e-18
"GO:0048585","negative regulation of response to stimulus",64,1737,6.15591240875912e-18
"GO:0051252","regulation of RNA metabolic process",97,3777,6.87521739130435e-18
"GO:0018130","heterocycle biosynthetic process",103,4211,7.53e-18
"GO:0022409","positive regulation of cell-cell adhesion",28,278,7.53e-18
"GO:0034654","nucleobase-containing compound biosynthetic process",102,4149,9.21503496503497e-18
"GO:0000165","MAPK cascade",47,938,9.21503496503497e-18
"GO:0019438","aromatic compound biosynthetic process",103,4222,9.21503496503497e-18
"GO:0001934","positive regulation of protein phosphorylation",49,1025,9.51708333333333e-18
"GO:0009607","response to biotic stimulus",61,1602,1.09055172413793e-17
"GO:0051270","regulation of cellular component movement",51,1121,1.22749315068493e-17
"GO:0023014","signal transduction by protein phosphorylation",47,947,1.28213513513514e-17
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",26,234,1.28213513513514e-17
"GO:0045595","regulation of cell differentiation",67,1929,1.30890604026846e-17
"GO:2000145","regulation of cell motility",49,1037,1.47588e-17
"GO:0001819","positive regulation of cytokine production",34,462,1.53592052980132e-17
"GO:0050789","regulation of biological process",184,12283,1.94194736842105e-17
"GO:0042327","positive regulation of phosphorylation",50,1098,2.72162745098039e-17
"GO:0032501","multicellular organismal process",146,7931,2.87509090909091e-17
"GO:0048513","animal organ development",94,3652,3.09458709677419e-17
"GO:0002684","positive regulation of immune system process",50,1102,3.10853846153846e-17
"GO:0035239","tube morphogenesis",46,933,4.0287898089172e-17
"GO:0001944","vasculature development",43,809,4.30962264150943e-17
"GO:0072358","cardiovascular system development",43,809,4.30962264150943e-17
"GO:0033554","cellular response to stress",69,2093,4.9415625e-17
"GO:0045597","positive regulation of cell differentiation",48,1026,5.23826086956522e-17
"GO:0048856","anatomical structure development",125,6079,5.85666666666667e-17
"GO:0040012","regulation of locomotion",49,1077,6.42804878048781e-17
"GO:0032502","developmental process",131,6607,6.42804878048781e-17
"GO:0030335","positive regulation of cell migration",36,559,8.94472727272727e-17
"GO:0007155","cell adhesion",57,1471,9.2083734939759e-17
"GO:0022610","biological adhesion",57,1478,1.13626347305389e-16
"GO:1901362","organic cyclic compound biosynthetic process",103,4375,1.15400591715976e-16
"GO:0009059","macromolecule biosynthetic process",112,5063,1.15400591715976e-16
"GO:0051272","positive regulation of cellular component movement",37,601,1.20922941176471e-16
"GO:0044260","cellular macromolecule metabolic process",149,8343,1.26380701754386e-16
"GO:0016310","phosphorylation",74,2431,1.34839534883721e-16
"GO:0006928","movement of cell or subcellular component",71,2274,2.25464739884393e-16
"GO:0044419","interspecies interaction between organisms",70,2224,2.78696551724138e-16
"GO:0001568","blood vessel development",41,776,3.294375e-16
"GO:2000147","positive regulation of cell motility",36,584,3.294375e-16
"GO:0051090","regulation of DNA-binding transcription factor activity",32,448,3.87135593220339e-16
"GO:0072359","circulatory system development",50,1176,4.12256983240223e-16
"GO:0035295","tube development",49,1130,4.12256983240223e-16
"GO:0044271","cellular nitrogen compound biosynthetic process",109,4917,4.3925e-16
"GO:1902533","positive regulation of intracellular signal transduction",47,1045,5.24187845303867e-16
"GO:0040017","positive regulation of locomotion",36,598,6.9127868852459e-16
"GO:2000026","regulation of multicellular organismal development",69,2206,6.9127868852459e-16
"GO:0046649","lymphocyte activation",40,759,9.45342391304348e-16
"GO:0034645","cellular macromolecule biosynthetic process",108,4917,1.48157837837838e-15
"GO:0010648","negative regulation of cell communication",55,1464,1.50195161290323e-15
"GO:0009653","anatomical structure morphogenesis",78,2793,1.52210695187166e-15
"GO:0023057","negative regulation of signaling",55,1467,1.62615957446809e-15
"GO:0042330","taxis",37,655,1.81277777777778e-15
"GO:0010942","positive regulation of cell death",39,738,2.19162631578947e-15
"GO:0031324","negative regulation of cellular metabolic process",77,2752,2.40092670157068e-15
"GO:0042110","T cell activation",32,484,3.294375e-15
"GO:0009636","response to toxic substance",33,521,3.82352331606218e-15
"GO:0006796","phosphate-containing compound metabolic process",85,3315,4.89061855670103e-15
"GO:0002694","regulation of leukocyte activation",35,600,5.13584615384615e-15
"GO:0098609","cell-cell adhesion",42,886,5.6475e-15
"GO:0050865","regulation of cell activation",36,642,6.15395939086294e-15
"GO:1903706","regulation of hemopoiesis",32,497,6.92151515151515e-15
"GO:0043068","positive regulation of programmed cell death",37,686,7.6813567839196e-15
"GO:0006793","phosphorus metabolic process",85,3342,7.82821782178218e-15
"GO:0006464","cellular protein modification process",97,4193,7.82821782178218e-15
"GO:0036211","protein modification process",97,4193,7.82821782178218e-15
"GO:0048514","blood vessel morphogenesis",37,689,8.56862068965517e-15
"GO:0060326","cell chemotaxis",26,309,9.30176470588235e-15
"GO:0006935","chemotaxis",36,653,1.0027756097561e-14
"GO:0065007","biological regulation",185,12964,1.07466990291262e-14
"GO:0032946","positive regulation of mononuclear cell proliferation",19,137,1.09494202898551e-14
"GO:0071347","cellular response to interleukin-1",21,181,1.19104326923077e-14
"GO:0009968","negative regulation of signal transduction",51,1335,1.27403317535545e-14
"GO:0051248","negative regulation of protein metabolic process",48,1187,1.27403317535545e-14
"GO:1901698","response to nitrogen compound",47,1139,1.27403317535545e-14
"GO:0009888","tissue development",65,2100,1.29288679245283e-14
"GO:1903708","positive regulation of hemopoiesis",22,207,1.46004225352113e-14
"GO:1902107","positive regulation of leukocyte differentiation",20,161,1.55174299065421e-14
"GO:0043408","regulation of MAPK cascade",38,746,1.69162325581395e-14
"GO:0010243","response to organonitrogen compound",45,1057,1.90341666666667e-14
"GO:1902105","regulation of leukocyte differentiation",25,291,2.08896774193548e-14
"GO:0051172","negative regulation of nitrogen compound metabolic process",72,2549,2.17610091743119e-14
"GO:0050727","regulation of inflammatory response",29,418,2.6355e-14
"GO:0070663","regulation of leukocyte proliferation",23,239,2.6355e-14
"GO:0043065","positive regulation of apoptotic process",36,678,3.10058823529412e-14
"GO:0009628","response to abiotic stimulus",48,1231,4.96372197309417e-14
"GO:0070665","positive regulation of leukocyte proliferation",19,149,4.96372197309417e-14
"GO:0032944","regulation of mononuclear cell proliferation",22,221,5.6475e-14
"GO:0043412","macromolecule modification",98,4410,6.79373333333333e-14
"GO:0051249","regulation of lymphocyte activation",31,508,8.16305309734513e-14
"GO:0070661","leukocyte proliferation",25,313,1.09135242290749e-13
"GO:0034612","response to tumor necrosis factor",25,316,1.36398684210526e-13
"GO:0050671","positive regulation of lymphocyte proliferation",18,136,1.40406550218341e-13
"GO:0001525","angiogenesis",33,595,1.48963043478261e-13
"GO:0042493","response to drug",44,1074,1.57445454545455e-13
"GO:0070555","response to interleukin-1",21,208,1.79486637931034e-13
"GO:1901576","organic substance biosynthetic process",119,6168,1.85503004291846e-13
"GO:0044249","cellular biosynthetic process",118,6085,1.89215384615385e-13
"GO:0009719","response to endogenous stimulus",56,1704,2.01868085106383e-13
"GO:0009058","biosynthetic process",120,6267,2.18880508474576e-13
"GO:0031347","regulation of defense response",36,740,4.00329113924051e-13
"GO:0050790","regulation of catalytic activity",67,2388,4.42941176470588e-13
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",20,193,4.83175e-13
"GO:0050670","regulation of lymphocyte proliferation",21,219,4.83175e-13
"GO:0050867","positive regulation of cell activation",27,412,9.84211618257261e-13
"GO:0007249","I-kappaB kinase/NF-kappaB signaling",23,285,1.08904958677686e-12
"GO:0032943","mononuclear cell proliferation",23,287,1.2580987654321e-12
"GO:0030595","leukocyte chemotaxis",21,231,1.40415983606557e-12
"GO:1990868","response to chemokine",15,95,1.757e-12
"GO:1990869","cellular response to chemokine",15,95,1.757e-12
"GO:0071356","cellular response to tumor necrosis factor",23,293,1.94194736842105e-12
"GO:0038061","NIK/NF-kappaB signaling",19,184,2.32855421686747e-12
"GO:0002573","myeloid leukocyte differentiation",20,210,2.32855421686747e-12
"GO:0070371","ERK1 and ERK2 cascade",24,328,2.53008e-12
"GO:0032879","regulation of localization",73,2869,2.73e-12
"GO:0044093","positive regulation of molecular function",56,1819,2.92833333333333e-12
"GO:0002696","positive regulation of leukocyte activation",26,398,3.12509881422925e-12
"GO:0009892","negative regulation of metabolic process",86,3790,3.73535433070866e-12
"GO:0050900","leukocyte migration",29,514,4.54752941176471e-12
"GO:0097529","myeloid leukocyte migration",20,221,5.9710546875e-12
"GO:0008285","negative regulation of cell population proliferation",35,770,6.56311284046693e-12
"GO:0097696","receptor signaling pathway via STAT",18,171,7.15058139534884e-12
"GO:0051241","negative regulation of multicellular organismal process",47,1361,7.9065e-12
"GO:0051403","stress-activated MAPK cascade",22,283,7.9065e-12
"GO:0046651","lymphocyte proliferation",22,284,8.48206896551724e-12
"GO:0044267","cellular protein metabolic process",105,5313,9.05324427480916e-12
"GO:0051251","positive regulation of lymphocyte activation",24,350,9.82049429657795e-12
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein",13,71,1.07815909090909e-11
"GO:1901652","response to peptide",29,536,1.25310566037736e-11
"GO:0000302","response to reactive oxygen species",20,231,1.30784210526316e-11
"GO:0032269","negative regulation of cellular protein metabolic process",42,1124,1.38191011235955e-11
"GO:0030099","myeloid cell differentiation",26,430,1.75044402985075e-11
"GO:1902532","negative regulation of intracellular signal transduction",29,547,1.95222222222222e-11
"GO:0031098","stress-activated protein kinase signaling cascade",22,297,1.95222222222222e-11
"GO:1904894","positive regulation of receptor signaling pathway via STAT",14,93,2.13952029520295e-11
"GO:0050863","regulation of T cell activation",23,332,2.32544117647059e-11
"GO:0014015","positive regulation of gliogenesis",13,76,2.51e-11
"GO:0042093","T-helper cell differentiation",12,60,2.68341818181818e-11
"GO:0030098","lymphocyte differentiation",24,368,2.68341818181818e-11
"GO:0050870","positive regulation of T cell activation",19,214,3.05565217391304e-11
"GO:0007259","receptor signaling pathway via JAK-STAT",17,162,3.23490974729242e-11
"GO:0043367","CD4-positive, alpha-beta T cell differentiation",13,78,3.58956989247312e-11
"GO:0010035","response to inorganic substance",29,561,3.58956989247312e-11
"GO:0060759","regulation of response to cytokine stimulus",18,189,3.765e-11
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",12,62,3.93918149466192e-11
"GO:0070372","regulation of ERK1 and ERK2 cascade",22,308,4.09759717314488e-11
"GO:0032103","positive regulation of response to external stimulus",28,524,4.09759717314488e-11
"GO:0010467","gene expression",121,6806,4.63996478873239e-11
"GO:0002287","alpha-beta T cell activation involved in immune response",12,63,4.79181818181818e-11
"GO:0002293","alpha-beta T cell differentiation involved in immune response",12,63,4.79181818181818e-11
"GO:0019538","protein metabolic process",110,5872,5.32609756097561e-11
"GO:1901222","regulation of NIK/NF-kappaB signaling",15,121,5.83640138408305e-11
"GO:0010605","negative regulation of macromolecule metabolic process",80,3548,5.83640138408305e-11
"GO:0009611","response to wounding",32,702,6.49849315068493e-11
"GO:0030217","T cell differentiation",20,253,6.49849315068493e-11
"GO:0030593","neutrophil chemotaxis",14,101,6.49849315068493e-11
"GO:0048660","regulation of smooth muscle cell proliferation",17,170,6.65621160409556e-11
"GO:0071407","cellular response to organic cyclic compound",29,577,6.99214285714286e-11
"GO:0051384","response to glucocorticoid",16,146,7.1471186440678e-11
"GO:0038066","p38MAPK cascade",11,50,7.27646464646465e-11
"GO:2000379","positive regulation of reactive oxygen species metabolic process",14,102,7.27646464646465e-11
"GO:0048659","smooth muscle cell proliferation",17,172,7.95956375838926e-11
"GO:1904892","regulation of receptor signaling pathway via STAT",16,148,8.81438127090301e-11
"GO:0071621","granulocyte chemotaxis",15,125,8.9607e-11
"GO:0097530","granulocyte migration",16,149,9.63139534883721e-11
"GO:0014013","regulation of gliogenesis",15,126,9.9485761589404e-11
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",20,261,1.11334653465347e-10
"GO:0043410","positive regulation of MAPK cascade",28,550,1.20578431372549e-10
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein",13,86,1.20578431372549e-10
"GO:0070098","chemokine-mediated signaling pathway",13,86,1.20578431372549e-10
"GO:0046632","alpha-beta T cell differentiation",14,106,1.21902605863192e-10
"GO:0045444","fat cell differentiation",19,233,1.26640909090909e-10
"GO:0002286","T cell activation involved in immune response",14,109,1.70582524271845e-10
"GO:0000122","negative regulation of transcription by RNA polymerase II",36,919,1.86434083601286e-10
"GO:0007260","tyrosine phosphorylation of STAT protein",13,89,1.86434083601286e-10
"GO:0002292","T cell differentiation involved in immune response",12,71,2.02730769230769e-10
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT",13,90,2.18923322683706e-10
"GO:0009725","response to hormone",37,977,2.35012738853503e-10
"GO:0043170","macromolecule metabolic process",157,10514,3.33607594936709e-10
"GO:0050673","epithelial cell proliferation",25,455,3.33607594936709e-10
"GO:0031960","response to corticosteroid",16,163,3.64660377358491e-10
"GO:1901564","organonitrogen compound metabolic process",119,6825,3.64660377358491e-10
"GO:0072593","reactive oxygen species metabolic process",20,280,3.80040752351097e-10
"GO:0046425","regulation of receptor signaling pathway via JAK-STAT",15,140,4.43355140186916e-10
"GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling",19,251,4.43355140186916e-10
"GO:0071495","cellular response to endogenous stimulus",45,1428,5.05885448916409e-10
"GO:2000377","regulation of reactive oxygen species metabolic process",17,194,5.05885448916409e-10
"GO:0034614","cellular response to reactive oxygen species",16,167,5.17398773006135e-10
"GO:0042129","regulation of T cell proliferation",16,167,5.17398773006135e-10
"GO:0042060","wound healing",28,587,5.17398773006135e-10
"GO:0046677","response to antibiotic",21,319,5.31935779816514e-10
"GO:0035710","CD4-positive, alpha-beta T cell activation",13,97,5.46384146341463e-10
"GO:1901342","regulation of vasculature development",24,428,5.60744680851064e-10
"GO:0045936","negative regulation of phosphate metabolic process",28,592,6.22936363636364e-10
"GO:0010563","negative regulation of phosphorus metabolic process",28,593,6.5290332326284e-10
"GO:1990266","neutrophil migration",14,121,6.98566265060241e-10
"GO:0006807","nitrogen compound metabolic process",156,10491,7.12297297297297e-10
"GO:0035690","cellular response to drug",24,434,7.25946107784431e-10
"GO:0046209","nitric oxide metabolic process",12,80,7.86716417910448e-10
"GO:0042326","negative regulation of phosphorylation",25,475,7.97688427299703e-10
"GO:1901654","response to ketone",17,200,7.97688427299703e-10
"GO:0042102","positive regulation of T cell proliferation",13,101,8.88896449704142e-10
"GO:0097190","apoptotic signaling pathway",28,608,1.13505309734513e-9
"GO:2001057","reactive nitrogen species metabolic process",12,83,1.22114076246334e-9
"GO:0098542","defense response to other organism",40,1194,1.22114076246334e-9
"GO:0033002","muscle cell proliferation",18,237,1.35628070175439e-9
"GO:0051091","positive regulation of DNA-binding transcription factor activity",19,269,1.3830612244898e-9
"GO:0016070","RNA metabolic process",97,5106,1.53226744186047e-9
"GO:0006979","response to oxidative stress",24,452,1.67092219020173e-9
"GO:0045619","regulation of lymphocyte differentiation",16,181,1.67092219020173e-9
"GO:0045859","regulation of protein kinase activity",32,801,1.67092219020173e-9
"GO:0050729","positive regulation of inflammatory response",15,155,1.81758620689655e-9
"GO:0002685","regulation of leukocyte migration",17,212,1.96340974212034e-9
"GO:0048545","response to steroid hormone",21,345,2.1084e-9
"GO:0043549","regulation of kinase activity",34,910,2.40273504273504e-9
"GO:0009615","response to virus",21,348,2.53844192634561e-9
"GO:0009890","negative regulation of biosynthetic process",49,1739,2.53844192634561e-9
"GO:0061041","regulation of wound healing",15,161,2.97796610169492e-9
"GO:0044092","negative regulation of molecular function",39,1180,3.11805633802817e-9
"GO:0051338","regulation of transferase activity",36,1023,3.2573595505618e-9
"GO:0001818","negative regulation of cytokine production",21,354,3.39588235294118e-9
"GO:0002252","immune effector process",41,1296,3.68086592178771e-9
"GO:0045582","positive regulation of T cell differentiation",12,92,3.95325e-9
"GO:0050678","regulation of epithelial cell proliferation",22,395,3.95325e-9
"GO:0062197","cellular response to chemical stress",21,358,4.07701657458564e-9
"GO:1903034","regulation of response to wounding",16,193,4.07701657458564e-9
"GO:0001933","negative regulation of protein phosphorylation",23,435,4.21099173553719e-9
"GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II",9,40,4.48903846153846e-9
"GO:0031327","negative regulation of cellular biosynthetic process",48,1710,4.62115068493151e-9
"GO:0042542","response to hydrogen peroxide",14,141,5.02683923705722e-9
"GO:0042098","T cell proliferation",16,196,5.02683923705722e-9
"GO:0045685","regulation of glial cell differentiation",11,74,5.14243902439024e-9
"GO:0002819","regulation of adaptive immune response",15,168,5.14243902439024e-9
"GO:0002687","positive regulation of leukocyte migration",14,142,5.41345945945946e-9
"GO:0051050","positive regulation of transport",34,945,5.93517426273458e-9
"GO:0006809","nitric oxide biosynthetic process",11,75,5.93517426273458e-9
"GO:0045637","regulation of myeloid cell differentiation",18,261,5.93517426273458e-9
"GO:2001234","negative regulation of apoptotic signaling pathway",17,231,6.90585561497326e-9
"GO:0002763","positive regulation of myeloid leukocyte differentiation",10,58,7.16856e-9
"GO:2001233","regulation of apoptotic signaling pathway",22,410,7.71023936170213e-9
"GO:0046631","alpha-beta T cell activation",14,146,7.82960212201592e-9
"GO:0018108","peptidyl-tyrosine phosphorylation",21,373,8.22722222222222e-9
"GO:0031663","lipopolysaccharide-mediated signaling pathway",10,59,8.48366754617414e-9
"GO:0051093","negative regulation of developmental process",36,1063,8.57748031496063e-9
"GO:0045429","positive regulation of nitric oxide biosynthetic process",9,43,8.57748031496063e-9
"GO:0002761","regulation of myeloid leukocyte differentiation",13,122,8.67031331592689e-9
"GO:0044238","primary metabolic process",158,10984,8.67031331592689e-9
"GO:0018212","peptidyl-tyrosine modification",21,376,9.3340625e-9
"GO:0048710","regulation of astrocyte differentiation",8,30,9.58363636363636e-9
"GO:0045687","positive regulation of glial cell differentiation",9,44,1.0487519379845e-8
"GO:1904407","positive regulation of nitric oxide metabolic process",9,44,1.0487519379845e-8
"GO:0045580","regulation of T cell differentiation",14,150,1.08680412371134e-8
"GO:0080135","regulation of cellular response to stress",30,770,1.09756041131105e-8
"GO:0031349","positive regulation of defense response",21,380,1.10826153846154e-8
"GO:0031400","negative regulation of protein modification process",27,631,1.11890792838875e-8
"GO:0034599","cellular response to oxidative stress",19,308,1.19673214285714e-8
"GO:0009612","response to mechanical stimulus",16,209,1.22051145038168e-8
"GO:0045639","positive regulation of myeloid cell differentiation",12,102,1.23079187817259e-8
"GO:1900744","regulation of p38MAPK cascade",9,45,1.28105316455696e-8
"GO:0045765","regulation of angiogenesis",21,388,1.59324937027708e-8
"GO:0097237","cellular response to toxic substance",17,245,1.59324937027708e-8
"GO:0071496","cellular response to external stimulus",20,351,1.7088029925187e-8
"GO:0032611","interleukin-1 beta production",12,105,1.7088029925187e-8
"GO:0045621","positive regulation of lymphocyte differentiation",12,105,1.7088029925187e-8
"GO:0007568","aging",19,315,1.7088029925187e-8
"GO:0045892","negative regulation of transcription, DNA-templated",40,1315,1.83111662531017e-8
