goId,goName,countDE,countAll,pv_fdr
"GO:0038024","cargo receptor activity",4,72,0.0528354455445544
"GO:0005041","low-density lipoprotein particle receptor activity",2,13,0.0557364705882353
"GO:0042826","histone deacetylase binding",5,115,0.0562174757281553
"GO:0035497","cAMP response element binding",2,14,0.059327868852459
"GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process",3,42,0.059327868852459
"GO:0001010","RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity",1,1,0.059327868852459
"GO:0003933","GTP cyclohydrolase activity",1,1,0.059327868852459
"GO:0003934","GTP cyclohydrolase I activity",1,1,0.059327868852459
"GO:0005129","granulocyte macrophage colony-stimulating factor receptor binding",1,1,0.059327868852459
"GO:0019912","cyclin-dependent protein kinase activating kinase activity",1,1,0.059327868852459
"GO:0030377","urokinase plasminogen activator receptor activity",1,1,0.059327868852459
"GO:0030429","kynureninase activity",1,1,0.059327868852459
"GO:0031707","endothelin A receptor binding",1,1,0.059327868852459
"GO:0031962","mineralocorticoid receptor binding",1,1,0.059327868852459
"GO:0042164","interleukin-12 alpha subunit binding",1,1,0.059327868852459
"GO:0042497","triacyl lipopeptide binding",1,1,0.059327868852459
"GO:0045515","interleukin-18 receptor binding",1,1,0.059327868852459
"GO:0046817","chemokine receptor antagonist activity",1,1,0.059327868852459
"GO:0047280","nicotinamide phosphoribosyltransferase activity",1,1,0.059327868852459
"GO:0061981","3-hydroxykynureninase activity",1,1,0.059327868852459
"GO:1990439","MAP kinase serine/threonine phosphatase activity",1,1,0.059327868852459
"GO:0008201","heparin binding",6,169,0.059327868852459
"GO:0005149","interleukin-1 receptor binding",2,16,0.0679411111111111
"GO:0019211","phosphatase activator activity",2,16,0.0679411111111111
"GO:0030228","lipoprotein particle receptor activity",2,16,0.0679411111111111
"GO:0071837","HMG box domain binding",2,16,0.0679411111111111
"GO:0051427","hormone receptor binding",6,177,0.0703075590551181
"GO:0008013","beta-catenin binding",4,86,0.0764925
"GO:0004866","endopeptidase inhibitor activity",6,181,0.0765116279069767
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",3,49,0.0839709230769231
"GO:0030414","peptidase inhibitor activity",6,187,0.0871473282442748
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",14,679,0.0890755223880597
"GO:0008320","protein transmembrane transporter activity",2,19,0.0890755223880597
"GO:0140318","protein transporter activity",2,19,0.0890755223880597
"GO:0042887","amide transmembrane transporter activity",3,51,0.0899266666666667
"GO:0061135","endopeptidase regulator activity",6,190,0.0900395588235294
"GO:0004879","nuclear receptor activity",3,52,0.0914536708860759
"GO:0098531","ligand-activated transcription factor activity",3,52,0.0914536708860759
"GO:0035014","phosphatidylinositol 3-kinase regulator activity",2,20,0.0914536708860759
"GO:0001872","(1->3)-beta-D-glucan binding",1,2,0.0914536708860759
"GO:0004360","glutamine-fructose-6-phosphate transaminase (isomerizing) activity",1,2,0.0914536708860759
"GO:0004666","prostaglandin-endoperoxide synthase activity",1,2,0.0914536708860759
"GO:0004906","interferon-gamma receptor activity",1,2,0.0914536708860759
"GO:0004915","interleukin-6 receptor activity",1,2,0.0914536708860759
"GO:0004917","interleukin-7 receptor activity",1,2,0.0914536708860759
"GO:0005146","leukemia inhibitory factor receptor binding",1,2,0.0914536708860759
"GO:0008481","sphinganine kinase activity",1,2,0.0914536708860759
"GO:0019809","spermidine binding",1,2,0.0914536708860759
"GO:0019972","interleukin-12 binding",1,2,0.0914536708860759
"GO:0019981","interleukin-6 binding",1,2,0.0914536708860759
"GO:0031729","CCR4 chemokine receptor binding",1,2,0.0914536708860759
"GO:0034188","apolipoprotein A-I receptor activity",1,2,0.0914536708860759
"GO:0035800","deubiquitinase activator activity",1,2,0.0914536708860759
"GO:0045509","interleukin-27 receptor activity",1,2,0.0914536708860759
"GO:0071820","N-box binding",1,2,0.0914536708860759
"GO:0090556","phosphatidylserine floppase activity",1,2,0.0914536708860759
"GO:0098770","FBXO family protein binding",1,2,0.0914536708860759
"GO:0022884","macromolecule transmembrane transporter activity",2,21,0.0914536708860759
"GO:0042578","phosphoric ester hydrolase activity",9,375,0.0953479245283019
"GO:0005355","glucose transmembrane transporter activity",2,22,0.0980460869565218
"GO:0015149","hexose transmembrane transporter activity",2,22,0.0980460869565218
"GO:0004672","protein kinase activity",12,573,0.100202839506173
"GO:0004857","enzyme inhibitor activity",9,381,0.101687239263804
"GO:1990841","promoter-specific chromatin binding",3,58,0.103795487804878
"GO:0016493","C-C chemokine receptor activity",2,23,0.104003878787879
"GO:0004869","cysteine-type endopeptidase inhibitor activity",3,59,0.10718265060241
"GO:0004709","MAP kinase kinase kinase activity",2,24,0.108454271356784
"GO:0005540","hyaluronic acid binding",2,24,0.108454271356784
"GO:0015145","monosaccharide transmembrane transporter activity",2,24,0.108454271356784
"GO:0035250","UDP-galactosyltransferase activity",2,24,0.108454271356784
"GO:0070696","transmembrane receptor protein serine/threonine kinase binding",2,24,0.108454271356784
"GO:0047485","protein N-terminus binding",4,107,0.108454271356784
"GO:0003676","nucleic acid binding",58,4216,0.108454271356784
"GO:0004145","diamine N-acetyltransferase activity",1,3,0.108454271356784
"GO:0004461","lactose synthase activity",1,3,0.108454271356784
"GO:0004514","nicotinate-nucleotide diphosphorylase (carboxylating) activity",1,3,0.108454271356784
"GO:0004921","interleukin-11 receptor activity",1,3,0.108454271356784
"GO:0005157","macrophage colony-stimulating factor receptor binding",1,3,0.108454271356784
"GO:0008489","UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",1,3,0.108454271356784
"GO:0008597","calcium-dependent protein serine/threonine phosphatase regulator activity",1,3,0.108454271356784
"GO:0016822","hydrolase activity, acting on acid carbon-carbon bonds",1,3,0.108454271356784
"GO:0016823","hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",1,3,0.108454271356784
"GO:0017050","D-erythro-sphingosine kinase activity",1,3,0.108454271356784
"GO:0019808","polyamine binding",1,3,0.108454271356784
"GO:0019970","interleukin-11 binding",1,3,0.108454271356784
"GO:0030226","apolipoprotein receptor activity",1,3,0.108454271356784
"GO:0030298","receptor signaling protein tyrosine kinase activator activity",1,3,0.108454271356784
"GO:0031708","endothelin B receptor binding",1,3,0.108454271356784
"GO:0042010","interleukin-15 receptor activity",1,3,0.108454271356784
"GO:0043183","vascular endothelial growth factor receptor 1 binding",1,3,0.108454271356784
"GO:0044729","hemi-methylated DNA-binding",1,3,0.108454271356784
"GO:0046979","TAP2 binding",1,3,0.108454271356784
"GO:0070548","L-glutamine aminotransferase activity",1,3,0.108454271356784
"GO:0070699","type II activin receptor binding",1,3,0.108454271356784
"GO:1905056","calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration",1,3,0.108454271356784
"GO:0001637","G protein-coupled chemoattractant receptor activity",2,26,0.108454271356784
"GO:0004950","chemokine receptor activity",2,26,0.108454271356784
"GO:0035925","mRNA 3'-UTR AU-rich region binding",2,26,0.108454271356784
"GO:0051119","sugar transmembrane transporter activity",2,26,0.108454271356784
"GO:0004860","protein kinase inhibitor activity",3,64,0.1095899
"GO:0001968","fibronectin binding",2,27,0.114563663366337
"GO:0017091","AU-rich element binding",2,27,0.114563663366337
"GO:0016301","kinase activity",14,745,0.115652413793103
"GO:0016791","phosphatase activity",7,281,0.115730588235294
"GO:0008378","galactosyltransferase activity",2,28,0.120718926829268
"GO:0019210","kinase inhibitor activity",3,68,0.124029805825243
"GO:0033612","receptor serine/threonine kinase binding",2,29,0.126886442307692
"GO:0043425","bHLH transcription factor binding",2,29,0.126886442307692
"GO:0003873","6-phosphofructo-2-kinase activity",1,4,0.1316
"GO:0015433","ATPase-coupled peptide antigen transmembrane transporter activity",1,4,0.1316
"GO:0015440","ATPase-coupled peptide transmembrane transporter activity",1,4,0.1316
"GO:0030229","very-low-density lipoprotein particle receptor activity",1,4,0.1316
"GO:0031705","bombesin receptor binding",1,4,0.1316
"GO:0043398","HLH domain binding",1,4,0.1316
"GO:0046623","sphingolipid floppase activity",1,4,0.1316
"GO:0070053","thrombospondin receptor activity",1,4,0.1316
"GO:0050699","WW domain binding",2,31,0.135458272727273
"GO:0051059","NF-kappaB binding",2,31,0.135458272727273
"GO:0071813","lipoprotein particle binding",2,31,0.135458272727273
"GO:0071814","protein-lipid complex binding",2,31,0.135458272727273
"GO:0004721","phosphoprotein phosphatase activity",5,180,0.144384
"GO:0001618","virus receptor activity",3,76,0.144384
"GO:0140272","exogenous protein binding",3,76,0.144384
"GO:0003725","double-stranded RNA binding",3,77,0.144384
"GO:0005154","epidermal growth factor receptor binding",2,34,0.144384
"GO:0001875","lipopolysaccharide immune receptor activity",1,5,0.144384
"GO:0003831","beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",1,5,0.144384
"GO:0004331","fructose-2,6-bisphosphate 2-phosphatase activity",1,5,0.144384
"GO:0004784","superoxide dismutase activity",1,5,0.144384
"GO:0004904","interferon receptor activity",1,5,0.144384
"GO:0004957","prostaglandin E receptor activity",1,5,0.144384
"GO:0005353","fructose transmembrane transporter activity",1,5,0.144384
"GO:0015057","thrombin-activated receptor activity",1,5,0.144384
"GO:0016721","oxidoreductase activity, acting on superoxide radicals as acceptor",1,5,0.144384
"GO:0019238","cyclohydrolase activity",1,5,0.144384
"GO:0033220","ATPase-coupled amide-transporter activity",1,5,0.144384
"GO:0034186","apolipoprotein A-I binding",1,5,0.144384
"GO:0034711","inhibin binding",1,5,0.144384
"GO:0043426","MRF binding",1,5,0.144384
"GO:0046978","TAP1 binding",1,5,0.144384
"GO:0071532","ankyrin repeat binding",1,5,0.144384
"GO:0071558","histone demethylase activity (H3-K27 specific)",1,5,0.144384
"GO:0090554","phosphatidylcholine floppase activity",1,5,0.144384
"GO:0038023","signaling receptor activity",23,1470,0.144384
"GO:0060089","molecular transducer activity",23,1470,0.144384
"GO:0008270","zinc ion binding",14,810,0.16347984496124
"GO:0001225","RNA polymerase II transcription coactivator binding",1,6,0.16347984496124
"GO:0001727","lipid kinase activity",1,6,0.16347984496124
"GO:0004923","leukemia inhibitory factor receptor activity",1,6,0.16347984496124
"GO:0004924","oncostatin-M receptor activity",1,6,0.16347984496124
"GO:0005143","interleukin-12 receptor binding",1,6,0.16347984496124
"GO:0010385","double-stranded methylated DNA binding",1,6,0.16347984496124
"GO:0017083","4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity",1,6,0.16347984496124
"GO:0019958","C-X-C chemokine binding",1,6,0.16347984496124
"GO:0031727","CCR2 chemokine receptor binding",1,6,0.16347984496124
"GO:0051434","BH3 domain binding",1,6,0.16347984496124
"GO:0055077","gap junction hemi-channel activity",1,6,0.16347984496124
"GO:0140328","floppase activity",1,6,0.16347984496124
"GO:0015144","carbohydrate transmembrane transporter activity",2,38,0.165541621621622
"GO:0016504","peptidase activator activity",2,39,0.172598461538462
"GO:1901681","sulfur compound binding",6,263,0.177685210727969
"GO:0008142","oxysterol binding",1,7,0.182644104477612
"GO:0008443","phosphofructokinase activity",1,7,0.182644104477612
"GO:0030274","LIM domain binding",1,7,0.182644104477612
"GO:0033300","dehydroascorbic acid transmembrane transporter activity",1,7,0.182644104477612
"GO:0042392","sphingosine-1-phosphate phosphatase activity",1,7,0.182644104477612
"GO:0045545","syndecan binding",1,7,0.182644104477612
"GO:0005178","integrin binding",4,144,0.182644104477612
"GO:0016772","transferase activity, transferring phosphorus-containing groups",15,910,0.187199776951673
"GO:0097159","organic cyclic compound binding",78,6207,0.194524125874126
"GO:1901363","heterocyclic compound binding",77,6123,0.194524125874126
"GO:0001224","RNA polymerase II transcription cofactor binding",1,8,0.194524125874126
"GO:0001849","complement component C1q complex binding",1,8,0.194524125874126
"GO:0004706","JUN kinase kinase kinase activity",1,8,0.194524125874126
"GO:0004897","ciliary neurotrophic factor receptor activity",1,8,0.194524125874126
"GO:0016494","C-X-C chemokine receptor activity",1,8,0.194524125874126
"GO:0017151","DEAD/H-box RNA helicase binding",1,8,0.194524125874126
"GO:0023029","MHC class Ib protein binding",1,8,0.194524125874126
"GO:0030368","interleukin-17 receptor activity",1,8,0.194524125874126
"GO:0031731","CCR6 chemokine receptor binding",1,8,0.194524125874126
"GO:0032050","clathrin heavy chain binding",1,8,0.194524125874126
"GO:0038036","sphingosine-1-phosphate receptor activity",1,8,0.194524125874126
"GO:0043008","ATP-dependent protein binding",1,8,0.194524125874126
"GO:0046920","alpha-(1->3)-fucosyltransferase activity",1,8,0.194524125874126
"GO:0046977","TAP binding",1,8,0.194524125874126
"GO:0061665","SUMO ligase activity",1,8,0.194524125874126
"GO:0046914","transition metal ion binding",17,1080,0.197193658536585
"GO:0004712","protein serine/threonine/tyrosine kinase activity",2,45,0.199616180555556
"GO:0140030","modification-dependent protein binding",4,153,0.201020138408304
"GO:0004867","serine-type endopeptidase inhibitor activity",3,96,0.20191524137931
"GO:0005246","calcium channel regulator activity",2,47,0.21172380952381
"GO:0005388","calcium transmembrane transporter activity, phosphorylative mechanism",1,9,0.21172380952381
"GO:0008140","cAMP response element binding protein binding",1,9,0.21172380952381
"GO:0043184","vascular endothelial growth factor receptor 2 binding",1,9,0.21172380952381
"GO:0019208","phosphatase regulator activity",3,99,0.212924338983051
"GO:0015026","coreceptor activity",2,48,0.216342424242424
"GO:0042626","ATPase-coupled transmembrane transporter activity",3,100,0.216342424242424
"GO:0097367","carbohydrate derivative binding",31,2239,0.225553770491803
"GO:0051087","chaperone binding",3,103,0.225553770491803
"GO:0004955","prostaglandin receptor activity",1,10,0.225553770491803
"GO:0008603","cAMP-dependent protein kinase regulator activity",1,10,0.225553770491803
"GO:0019203","carbohydrate phosphatase activity",1,10,0.225553770491803
"GO:0050308","sugar-phosphatase activity",1,10,0.225553770491803
"GO:0071723","lipopeptide binding",1,10,0.225553770491803
"GO:0097199","cysteine-type endopeptidase activity involved in apoptotic signaling pathway",1,10,0.225553770491803
"GO:0015399","primary active transmembrane transporter activity",3,105,0.23425660130719
"GO:0004954","prostanoid receptor activity",1,11,0.241245576923077
"GO:0005536","glucose binding",1,11,0.241245576923077
"GO:0031996","thioesterase binding",1,11,0.241245576923077
"GO:0070513","death domain binding",1,11,0.241245576923077
"GO:0070697","activin receptor binding",1,11,0.241245576923077
"GO:0140326","ATPase-coupled intramembrane lipid transporter activity",1,11,0.241245576923077
"GO:0016763","transferase activity, transferring pentosyl groups",2,55,0.25522175
"GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity",1,12,0.25522175
"GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity",1,12,0.25522175
"GO:0008525","phosphatidylcholine transporter activity",1,12,0.25522175
"GO:0016004","phospholipase activator activity",1,12,0.25522175
"GO:0042301","phosphate ion binding",1,12,0.25522175
"GO:0061578","Lys63-specific deubiquitinase activity",1,12,0.25522175
"GO:0089720","caspase binding",1,12,0.25522175
"GO:0001085","RNA polymerase II transcription factor binding",2,56,0.258054890965732
"GO:0008047","enzyme activator activity",9,527,0.259848695652174
"GO:0043621","protein self-association",2,57,0.262689313432836
"GO:0050840","extracellular matrix binding",2,57,0.262689313432836
"GO:0008035","high-density lipoprotein particle binding",1,13,0.262689313432836
"GO:0008195","phosphatidate phosphatase activity",1,13,0.262689313432836
"GO:0008417","fucosyltransferase activity",1,13,0.262689313432836
"GO:0031434","mitogen-activated protein kinase kinase binding",1,13,0.262689313432836
"GO:0035325","Toll-like receptor binding",1,13,0.262689313432836
"GO:0035613","RNA stem-loop binding",1,13,0.262689313432836
"GO:0039706","co-receptor binding",1,13,0.262689313432836
"GO:0046790","virion binding",1,13,0.262689313432836
"GO:0070700","BMP receptor binding",1,13,0.262689313432836
"GO:0072542","protein phosphatase activator activity",1,13,0.262689313432836
"GO:0097200","cysteine-type endopeptidase activity involved in execution phase of apoptosis",1,13,0.262689313432836
"GO:0042277","peptide binding",6,316,0.265354166666667
"GO:0032934","sterol binding",2,59,0.266877058823529
"GO:0004843","thiol-dependent ubiquitin-specific protease activity",3,117,0.266877058823529
"GO:0036459","thiol-dependent ubiquitinyl hydrolase activity",3,117,0.266877058823529
"GO:0101005","ubiquitinyl hydrolase activity",3,117,0.266877058823529
"GO:0001222","transcription corepressor binding",1,14,0.272442427745665
"GO:0005172","vascular endothelial growth factor receptor binding",1,14,0.272442427745665
"GO:0042577","lipid phosphatase activity",1,14,0.272442427745665
"GO:0060229","lipase activator activity",1,14,0.272442427745665
"GO:0070411","I-SMAD binding",1,14,0.272442427745665
"GO:1990756","ubiquitin ligase-substrate adaptor activity",1,14,0.272442427745665
"GO:0001846","opsonin binding",1,15,0.285388806818182
"GO:0004953","icosanoid receptor activity",1,15,0.285388806818182
"GO:0005161","platelet-derived growth factor receptor binding",1,15,0.285388806818182
"GO:0046624","sphingolipid transporter activity",1,15,0.285388806818182
"GO:0051371","muscle alpha-actinin binding",1,15,0.285388806818182
"GO:0097153","cysteine-type endopeptidase activity involved in apoptotic process",1,15,0.285388806818182
"GO:0030145","manganese ion binding",2,64,0.290731614730878
"GO:0008234","cysteine-type peptidase activity",4,190,0.291564632768362
"GO:0001161","intronic transcription regulatory region sequence-specific DNA binding",1,16,0.29442773480663
"GO:0003953","NAD+ nucleosidase activity",1,16,0.29442773480663
"GO:0017081","chloride channel regulator activity",1,16,0.29442773480663
"GO:0045125","bioactive lipid receptor activity",1,16,0.29442773480663
"GO:0046935","1-phosphatidylinositol-3-kinase regulator activity",1,16,0.29442773480663
"GO:0050135","NAD(P)+ nucleosidase activity",1,16,0.29442773480663
"GO:0050700","CARD domain binding",1,16,0.29442773480663
"GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating",1,16,0.29442773480663
"GO:0019902","phosphatase binding",4,194,0.299489696969697
"GO:0019783","ubiquitin-like protein-specific protease activity",3,128,0.300606849315068
"GO:0004888","transmembrane signaling receptor activity",18,1279,0.300606849315068
"GO:0003951","NAD+ kinase activity",1,17,0.302803817204301
"GO:0005001","transmembrane receptor protein tyrosine phosphatase activity",1,17,0.302803817204301
"GO:0019198","transmembrane receptor protein phosphatase activity",1,17,0.302803817204301
"GO:0030169","low-density lipoprotein particle binding",1,17,0.302803817204301
"GO:0034185","apolipoprotein binding",1,17,0.302803817204301
"GO:0043024","ribosomal small subunit binding",1,17,0.302803817204301
"GO:1990404","protein ADP-ribosylase activity",1,17,0.302803817204301
"GO:0044325","ion channel binding",3,132,0.310569109947644
"GO:0005516","calmodulin binding",4,200,0.310569109947644
"GO:0005518","collagen binding",2,70,0.310569109947644
"GO:0043021","ribonucleoprotein complex binding",3,133,0.310569109947644
"GO:0004708","MAP kinase kinase activity",1,18,0.310569109947644
"GO:0042834","peptidoglycan binding",1,18,0.310569109947644
"GO:0046965","retinoid X receptor binding",1,18,0.310569109947644
"GO:0055106","ubiquitin-protein transferase regulator activity",1,18,0.310569109947644
"GO:0070064","proline-rich region binding",1,18,0.310569109947644
"GO:0098641","cadherin binding involved in cell-cell adhesion",1,18,0.310569109947644
"GO:0140096","catalytic activity, acting on a protein",29,2225,0.320495822454308
"GO:0019789","SUMO transferase activity",1,19,0.321875917312662
"GO:0022840","leak channel activity",1,19,0.321875917312662
"GO:0022842","narrow pore channel activity",1,19,0.321875917312662
"GO:0030296","protein tyrosine kinase activator activity",1,19,0.321875917312662
"GO:0019838","growth factor binding",3,137,0.323401079691517
"GO:0019003","GDP binding",2,73,0.323401079691517
"GO:0070491","repressing transcription factor binding",2,74,0.329286820512821
"GO:0005123","death receptor binding",1,20,0.331879796437659
"GO:0031681","G-protein beta-subunit binding",1,20,0.331879796437659
"GO:0120020","cholesterol transfer activity",1,20,0.331879796437659
"GO:0004722","protein serine/threonine phosphatase activity",2,75,0.33260730964467
"GO:0016757","transferase activity, transferring glycosyl groups",5,283,0.334730430379747
"GO:0004674","protein serine/threonine kinase activity",7,435,0.336975757575758
"GO:0001848","complement binding",1,21,0.338257717121588
"GO:0004745","retinol dehydrogenase activity",1,21,0.338257717121588
"GO:0008483","transaminase activity",1,21,0.338257717121588
"GO:0019200","carbohydrate kinase activity",1,21,0.338257717121588
"GO:0120015","sterol transfer activity",1,21,0.338257717121588
"GO:0140303","intramembrane lipid transporter activity",1,21,0.338257717121588
"GO:0003724","RNA helicase activity",2,77,0.338257717121588
"GO:0000287","magnesium ion binding",4,216,0.348251386138614
"GO:0042288","MHC class I protein binding",1,22,0.350527160493827
"GO:0008528","G protein-coupled peptide receptor activity",3,148,0.357470847457627
"GO:0001540","amyloid-beta binding",2,81,0.357470847457627
"GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity",1,23,0.357470847457627
"GO:0005158","insulin receptor binding",1,23,0.357470847457627
"GO:0016769","transferase activity, transferring nitrogenous groups",1,23,0.357470847457627
"GO:0030552","cAMP binding",1,23,0.357470847457627
"GO:0030742","GTP-dependent protein binding",1,23,0.357470847457627
"GO:0038187","pattern recognition receptor activity",1,23,0.357470847457627
"GO:0019903","protein phosphatase binding",3,149,0.357656376811594
"GO:0030295","protein kinase activator activity",2,82,0.360441301204819
